Method:,Hadamard,,
Host Date-Time:,6/5/18 @ 16:23:22,,
Header Version:,1,,
System Temp hundredths:,2983,,
Detector Temp hundredths:,2780,,
Humidity hundredths:,4043,,
Lamp PD:,3756,,
Shift Vector Coefficients:,-12.3419,0.0873806,-0.000149817,,
Pixel to Wavelength Coefficients:,1814.65,-0.922138,-0.000231252,,
Serial Number:,5490081,,
Scan Config Name:,Hadamard,,
Scan Config Type:,1,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,7,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.397851,-0.015389,10757.000000,11145.000000
904.302718,-0.011968,12276.000000,12619.000000
908.203423,-0.011370,13647.000000,14009.000000
912.099965,0.001381,15116.000000,15068.000000
917.288880,0.017315,17577.000000,16890.000000
921.175709,0.011099,19975.000000,19471.000000
925.058377,0.004744,23010.000000,22760.000000
928.936881,0.010618,26499.000000,25859.000000
932.811223,0.012867,30111.000000,29232.000000
936.681403,0.013426,33573.000000,32551.000000
940.547420,0.011476,36734.000000,35776.000000
944.409274,0.015069,39705.000000,38351.000000
948.266966,0.014767,42507.000000,41086.000000
952.120496,0.016569,45389.000000,43690.000000
955.969862,0.014687,48328.000000,46721.000000
961.095876,0.018179,52396.000000,50248.000000
964.935531,0.021809,55619.000000,52895.000000
968.771023,0.023218,59031.000000,55958.000000
972.602352,0.018030,62462.000000,59922.000000
976.429518,0.020597,65997.000000,62940.000000
980.252523,0.020588,69483.000000,66266.000000
984.071364,0.023173,72960.000000,69169.000000
987.886043,0.022107,76447.000000,72653.000000
991.696560,0.022093,79577.000000,75630.000000
995.502914,0.021685,82435.000000,78420.000000
999.305106,0.023252,85322.000000,80874.000000
1004.368219,0.020959,88722.000000,84542.000000
1008.160698,0.022305,90848.000000,86300.000000
1011.949015,0.022077,92627.000000,88036.000000
1015.733168,0.021361,94052.000000,89538.000000
1019.513160,0.021656,95186.000000,90556.000000
1023.288989,0.022846,95929.000000,91013.000000
1027.060655,0.023309,96486.000000,91444.000000
1030.828159,0.024255,96746.000000,91491.000000
1034.591500,0.023264,96839.000000,91788.000000
1038.350679,0.022846,96770.000000,91811.000000
1042.105695,0.023078,96538.000000,91542.000000
1047.105908,0.024047,96072.000000,90897.000000
1050.851212,0.021403,95908.000000,91296.000000
1054.592353,0.019258,95540.000000,91396.000000
1058.329331,0.018574,95088.000000,91107.000000
1062.062147,0.019567,94860.000000,90681.000000
1065.790801,0.017129,94847.000000,91179.000000
1069.515292,0.014075,94826.000000,91802.000000
1073.235620,0.014527,94724.000000,91608.000000
1076.951786,0.013668,94702.000000,91768.000000
1080.663789,0.011639,94917.000000,92407.000000
1084.371630,0.011583,95179.000000,92674.000000
1089.308943,0.009323,95205.000000,93183.000000
1093.007071,0.011624,95494.000000,92972.000000
1096.701037,0.012229,95910.000000,93247.000000
1100.390840,0.013867,96131.000000,93110.000000
1104.076481,0.018954,96194.000000,92086.000000
1107.757959,0.021914,96326.000000,91586.000000
1111.435274,0.027593,96541.000000,90598.000000
1115.108427,0.034256,96617.000000,89289.000000
1118.777418,0.035859,96578.000000,88924.000000
1122.442246,0.040071,96588.000000,88075.000000
1126.102912,0.046752,96533.000000,86681.000000
1130.977324,0.056951,96419.000000,84569.000000
1134.628277,0.059736,96439.000000,84046.000000
1138.275067,0.058150,96451.000000,84364.000000
1141.917695,0.054180,96414.000000,85106.000000
1145.556160,0.045679,96416.000000,86790.000000
1149.190463,0.037489,96359.000000,88390.000000
1152.820603,0.031858,96422.000000,89602.000000
1156.446581,0.027399,96566.000000,90662.000000
1160.068396,0.025180,96699.000000,91252.000000
1163.686049,0.024411,96877.000000,91582.000000
1167.299539,0.022958,97163.000000,92160.000000
1172.111051,0.022460,97755.000000,92828.000000
1175.714828,0.024738,98357.000000,92911.000000
1179.314443,0.024919,99028.000000,93506.000000
1182.909896,0.025487,99933.000000,94237.000000
1186.501186,0.030269,100976.000000,94178.000000
1190.088313,0.034064,102215.000000,94504.000000
1193.671278,0.036176,103449.000000,95181.000000
1197.250081,0.040548,104757.000000,95419.000000
1200.824720,0.044609,106007.000000,95659.000000
1204.395198,0.045972,107503.000000,96705.000000
1207.961512,0.048728,109096.000000,97517.000000
1212.710124,0.051236,111348.000000,98957.000000
1216.266726,0.049592,113064.000000,100863.000000
1219.819166,0.048183,114939.000000,102869.000000
1223.367443,0.048717,116867.000000,104466.000000
1226.911558,0.050024,118707.000000,105792.000000
1230.451510,0.047504,120651.000000,108150.000000
1233.987299,0.048587,122831.000000,109830.000000
1237.518926,0.050384,124926.000000,111242.000000
1241.046391,0.048131,127058.000000,113729.000000
1244.569693,0.046355,129291.000000,116202.000000
1248.088832,0.045426,131595.000000,118526.000000
1252.774543,0.043971,134667.000000,121700.000000
1256.283970,0.044393,136660.000000,123381.000000
1259.789234,0.045029,138655.000000,124999.000000
1263.290336,0.043236,140472.000000,127161.000000
1266.787275,0.044138,142316.000000,128563.000000
1270.280052,0.043305,144126.000000,130448.000000
1273.768666,0.043296,146663.000000,132747.000000
1277.253118,0.041646,150166.000000,136435.000000
1280.733407,0.040125,154047.000000,140452.000000
1284.209534,0.039263,157716.000000,144083.000000
1287.681498,0.037560,161048.000000,147705.000000
1292.304308,0.037129,165341.000000,151793.000000
1295.766560,0.037411,168047.000000,154177.000000
1299.224649,0.037166,170402.000000,156426.000000
1302.678575,0.039433,172782.000000,157785.000000
1306.128339,0.040751,174935.000000,159267.000000
1309.573940,0.043797,176725.000000,159772.000000
1313.015379,0.046285,178264.000000,160243.000000
1316.452656,0.047260,179762.000000,161227.000000
1319.885770,0.048847,181021.000000,161764.000000
1323.314721,0.049178,181821.000000,162355.000000
1326.739510,0.047835,182395.000000,163372.000000
1331.299419,0.047543,183253.000000,164251.000000
1334.714496,0.047749,183638.000000,164518.000000
1338.125409,0.048129,183563.000000,164307.000000
1341.532160,0.049043,183409.000000,163824.000000
1344.934749,0.050909,183307.000000,163031.000000
1348.333175,0.052701,182891.000000,161991.000000
1351.727439,0.055673,182046.000000,160143.000000
1355.117540,0.058211,181026.000000,158318.000000
1358.503478,0.061989,179849.000000,155926.000000
1361.885254,0.064469,178683.000000,154033.000000
1365.262867,0.065348,177377.000000,152598.000000
1369.759877,0.068970,175414.000000,149656.000000
1373.127778,0.069002,174134.000000,148553.000000
1376.491516,0.071341,173137.000000,146909.000000
1379.851092,0.071753,172426.000000,146167.000000
1383.206505,0.072493,172084.000000,145629.000000
1386.557756,0.074832,172139.000000,144893.000000
1389.904844,0.079317,172194.000000,143450.000000
1393.247769,0.081520,172049.000000,142604.000000
1396.586533,0.086760,171827.000000,140712.000000
1399.921133,0.090337,171640.000000,139406.000000
1403.251571,0.095686,171481.000000,137572.000000
1407.685680,0.104779,171148.000000,134460.000000
1411.006406,0.112754,171079.000000,131960.000000
1414.322969,0.119347,170991.000000,129905.000000
1417.635369,0.126346,170881.000000,127746.000000
1420.943607,0.132735,170720.000000,125762.000000
1424.247682,0.138077,170685.000000,124199.000000
1427.547595,0.143448,170790.000000,122748.000000
1430.843345,0.148307,170905.000000,121464.000000
1434.134933,0.150271,170830.000000,120863.000000
1437.422358,0.153458,170915.000000,120039.000000
1440.705621,0.157005,170956.000000,119091.000000
1445.076830,0.161769,171004.000000,117825.000000
1448.350380,0.166587,170838.000000,116412.000000
1451.619767,0.168450,170625.000000,115769.000000
1454.884993,0.174012,170313.000000,114087.000000
1458.146055,0.178115,169927.000000,112758.000000
1461.402955,0.183758,169493.000000,111018.000000
1464.655693,0.190096,168956.000000,109063.000000
1467.904268,0.196394,168307.000000,107080.000000
1471.148680,0.202136,167693.000000,105288.000000
1474.388930,0.207223,167134.000000,103715.000000
1477.625017,0.214892,166498.000000,101512.000000
1481.933325,0.220601,165605.000000,99649.000000
1485.159700,0.223078,164923.000000,98674.000000
1488.381912,0.227041,164188.000000,97342.000000
1491.599962,0.233796,163416.000000,95389.000000
1494.813849,0.235813,162526.000000,94430.000000
1498.023574,0.236397,161571.000000,93749.000000
1501.229136,0.236670,160574.000000,93112.000000
1504.430536,0.231932,159574.000000,93547.000000
1507.627773,0.228009,158592.000000,93815.000000
1510.820847,0.221122,157423.000000,94612.000000
1514.009759,0.218037,156226.000000,94562.000000
1518.255167,0.216398,154698.000000,93991.000000
1521.434366,0.216217,153531.000000,93321.000000
1524.609403,0.217686,152303.000000,92262.000000
1527.780278,0.218805,150930.000000,91195.000000
1530.946990,0.221917,149520.000000,89698.000000
1534.109539,0.223508,148083.000000,88511.000000
1537.267926,0.228496,146705.000000,86686.000000
1540.422150,0.231776,145249.000000,85180.000000
1543.572212,0.232884,143644.000000,84024.000000
1546.718111,0.236111,142018.000000,82458.000000
1549.859847,0.236014,140299.000000,81478.000000
1554.042355,0.234565,138148.000000,80497.000000
1557.174379,0.232148,136446.000000,79949.000000
1560.302240,0.231293,134592.000000,79018.000000
1563.425939,0.227641,132737.000000,78587.000000
1566.545476,0.227070,130997.000000,77659.000000
1569.660850,0.225585,129074.000000,76781.000000
1572.772061,0.224773,127180.000000,75796.000000
1575.879110,0.224904,125216.000000,74603.000000
1578.981997,0.224062,123151.000000,73515.000000
1582.080720,0.227777,121129.000000,71692.000000
1585.175282,0.225898,119055.000000,70770.000000
1589.294888,0.228763,116258.000000,68653.000000
1592.379737,0.227014,114040.000000,67615.000000
1595.460423,0.225726,111960.000000,66579.000000
1598.536947,0.226057,109782.000000,65234.000000
1601.609308,0.228577,107628.000000,63584.000000
1604.677507,0.225486,105500.000000,62772.000000
1607.741543,0.222115,103155.000000,61855.000000
1610.801417,0.222385,100841.000000,60430.000000
1613.857128,0.220050,98624.000000,59420.000000
1616.908676,0.218588,96425.000000,58291.000000
1619.956062,0.219022,94117.000000,56839.000000
1624.012768,0.220493,91062.000000,54808.000000
1627.050442,0.220286,88838.000000,53495.000000
1630.083953,0.225302,86621.000000,51561.000000
1633.113301,0.226633,84376.000000,50071.000000
1636.138487,0.237453,82037.000000,47485.000000
1639.159510,0.239979,79789.000000,45916.000000
1642.176371,0.243100,77641.000000,44360.000000
1645.189069,0.243104,75244.000000,42990.000000
1648.197605,0.239735,72653.000000,41833.000000
1651.201978,0.240298,69885.000000,40187.000000
1654.202188,0.240443,66871.000000,38441.000000
1658.195994,0.262952,62323.000000,34017.000000
1661.186492,0.271234,58438.000000,31294.000000
1664.172828,0.286684,54103.000000,27960.000000
1667.155001,0.294814,49112.000000,24910.000000
