Method:,Hadamard,,
Host Date-Time:,6/5/18 @ 16:50:42,,
Header Version:,1,,
System Temp hundredths:,3155,,
Detector Temp hundredths:,3039,,
Humidity hundredths:,3761,,
Lamp PD:,3753,,
Shift Vector Coefficients:,-12.3419,0.0873806,-0.000149817,,
Pixel to Wavelength Coefficients:,1814.65,-0.922138,-0.000231252,,
Serial Number:,5490081,,
Scan Config Name:,Hadamard,,
Scan Config Type:,1,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,7,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.397851,-0.031004,10757.000000,11553.000000
904.302718,-0.031122,12276.000000,13188.000000
908.203423,-0.055295,13647.000000,15500.000000
912.099965,-0.032697,15116.000000,16298.000000
917.288880,-0.014458,17577.000000,18172.000000
921.175709,0.004656,19975.000000,19762.000000
925.058377,-0.012593,23010.000000,23687.000000
928.936881,-0.016293,26499.000000,27512.000000
932.811223,-0.015944,30111.000000,31237.000000
936.681403,-0.012055,33573.000000,34518.000000
940.547420,-0.017938,36734.000000,38283.000000
944.409274,-0.019349,39705.000000,41514.000000
948.266966,-0.020894,42507.000000,44602.000000
952.120496,-0.012580,45389.000000,46723.000000
955.969862,-0.009335,48328.000000,49378.000000
961.095876,-0.010636,52396.000000,53695.000000
964.935531,-0.008099,55619.000000,56666.000000
968.771023,-0.001755,59031.000000,59270.000000
972.602352,-0.004730,62462.000000,63146.000000
976.429518,-0.003546,65997.000000,66538.000000
980.252523,-0.010327,69483.000000,71155.000000
984.071364,0.004734,72960.000000,72169.000000
987.886043,0.003371,76447.000000,75856.000000
991.696560,-0.002709,79577.000000,80075.000000
995.502914,0.001642,82435.000000,82124.000000
999.305106,0.001004,85322.000000,85125.000000
1004.368219,0.001260,88722.000000,88465.000000
1008.160698,-0.003300,90848.000000,91541.000000
1011.949015,-0.005803,92627.000000,93873.000000
1015.733168,-0.002959,94052.000000,94695.000000
1019.513160,-0.003273,95186.000000,95906.000000
1023.288989,-0.006230,95929.000000,97315.000000
1027.060655,-0.008089,96486.000000,98300.000000
1030.828159,-0.004053,96746.000000,97653.000000
1034.591500,-0.007329,96839.000000,98487.000000
1038.350679,-0.013446,96770.000000,99813.000000
1042.105695,-0.008610,96538.000000,98471.000000
1047.105908,-0.009493,96072.000000,98195.000000
1050.851212,-0.008617,95908.000000,97830.000000
1054.592353,-0.010140,95540.000000,97797.000000
1058.329331,-0.010923,95088.000000,97510.000000
1062.062147,-0.011846,94860.000000,97483.000000
1065.790801,-0.010544,94847.000000,97178.000000
1069.515292,-0.014276,94826.000000,97995.000000
1073.235620,-0.017791,94724.000000,98685.000000
1076.951786,-0.011075,94702.000000,97148.000000
1080.663789,-0.015002,94917.000000,98253.000000
1084.371630,-0.020228,95179.000000,99717.000000
1089.308943,-0.016980,95205.000000,99001.000000
1093.007071,-0.016076,95494.000000,99095.000000
1096.701037,-0.013627,95910.000000,98967.000000
1100.390840,-0.018043,96131.000000,100209.000000
1104.076481,-0.016557,96194.000000,99932.000000
1107.757959,-0.011817,96326.000000,98983.000000
1111.435274,-0.017082,96541.000000,100414.000000
1115.108427,-0.015055,96617.000000,100025.000000
1118.777418,-0.011817,96578.000000,99242.000000
1122.442246,-0.015211,96588.000000,100031.000000
1126.102912,-0.015901,96533.000000,100133.000000
1130.977324,-0.011683,96419.000000,99048.000000
1134.628277,-0.013151,96439.000000,99404.000000
1138.275067,-0.012542,96451.000000,99277.000000
1141.917695,-0.011219,96414.000000,98937.000000
1145.556160,-0.011569,96416.000000,99019.000000
1149.190463,-0.008750,96359.000000,98320.000000
1152.820603,-0.002304,96422.000000,96935.000000
1156.446581,-0.004599,96566.000000,97594.000000
1160.068396,-0.001305,96699.000000,96990.000000
1163.686049,0.002788,96877.000000,96257.000000
1167.299539,0.005112,97163.000000,96026.000000
1172.111051,0.006386,97755.000000,96328.000000
1175.714828,0.011172,98357.000000,95859.000000
1179.314443,0.018071,99028.000000,94992.000000
1182.909896,0.019010,99933.000000,95653.000000
1186.501186,0.019385,100976.000000,96568.000000
1190.088313,0.026407,102215.000000,96185.000000
1193.671278,0.026158,103449.000000,97402.000000
1197.250081,0.027303,104757.000000,98374.000000
1200.824720,0.030261,106007.000000,98872.000000
1204.395198,0.029994,107503.000000,100329.000000
1207.961512,0.029098,109096.000000,102026.000000
1212.710124,0.029374,111348.000000,104066.000000
1216.266726,0.028535,113064.000000,105874.000000
1219.819166,0.028708,114939.000000,107587.000000
1223.367443,0.024149,116867.000000,110546.000000
1226.911558,0.024070,118707.000000,112307.000000
1230.451510,0.025362,120651.000000,113807.000000
1233.987299,0.023366,122831.000000,116397.000000
1237.518926,0.022202,124926.000000,118700.000000
1241.046391,0.021583,127058.000000,120898.000000
1244.569693,0.021180,129291.000000,123137.000000
1248.088832,0.020267,131595.000000,125595.000000
1252.774543,0.022608,134667.000000,127836.000000
1256.283970,0.021995,136660.000000,129911.000000
1259.789234,0.025371,138655.000000,130787.000000
1263.290336,0.026726,140472.000000,132088.000000
1266.787275,0.024196,142316.000000,134604.000000
1270.280052,0.025251,144126.000000,135985.000000
1273.768666,0.028078,146663.000000,137481.000000
1277.253118,0.025113,150166.000000,141729.000000
1280.733407,0.021836,154047.000000,146493.000000
1284.209534,0.017449,157716.000000,151505.000000
1287.681498,0.019866,161048.000000,153847.000000
1292.304308,0.018014,165341.000000,158623.000000
1295.766560,0.015876,168047.000000,162015.000000
1299.224649,0.017301,170402.000000,163747.000000
1302.678575,0.017351,172782.000000,166015.000000
1306.128339,0.019669,174935.000000,167189.000000
1309.573940,0.018226,176725.000000,169462.000000
1313.015379,0.018256,178264.000000,170926.000000
1316.452656,0.020981,179762.000000,171284.000000
1319.885770,0.020847,181021.000000,172537.000000
1323.314721,0.021442,181821.000000,173062.000000
1326.739510,0.024012,182395.000000,172584.000000
1331.299419,0.023144,183253.000000,173743.000000
1334.714496,0.024408,183638.000000,173602.000000
1338.125409,0.029985,183563.000000,171317.000000
1341.532160,0.029907,183409.000000,171204.000000
1344.934749,0.033863,183307.000000,169557.000000
1348.333175,0.036648,182891.000000,168091.000000
1351.727439,0.042774,182046.000000,164971.000000
1355.117540,0.043459,181026.000000,163788.000000
1358.503478,0.042553,179849.000000,163063.000000
1361.885254,0.045438,178683.000000,160933.000000
1365.262867,0.046101,177377.000000,159513.000000
1369.759877,0.048286,175414.000000,156956.000000
1373.127778,0.049502,174134.000000,155375.000000
1376.491516,0.051061,173137.000000,153932.000000
1379.851092,0.052954,172426.000000,152633.000000
1383.206505,0.053743,172084.000000,152054.000000
1386.557756,0.054917,172139.000000,151692.000000
1389.904844,0.056903,172194.000000,151048.000000
1393.247769,0.060570,172049.000000,149652.000000
1396.586533,0.062775,171827.000000,148702.000000
1399.921133,0.065971,171640.000000,147451.000000
1403.251571,0.069795,171481.000000,146023.000000
1407.685680,0.077517,171148.000000,143171.000000
1411.006406,0.086855,171079.000000,140069.000000
1414.322969,0.091392,170991.000000,138542.000000
1417.635369,0.099820,170881.000000,135792.000000
1420.943607,0.109872,170720.000000,132560.000000
1424.247682,0.117334,170685.000000,130275.000000
1427.547595,0.126309,170790.000000,127689.000000
1430.843345,0.137073,170905.000000,124647.000000
1434.134933,0.147309,170830.000000,121690.000000
1437.422358,0.155605,170915.000000,119447.000000
1440.705621,0.161783,170956.000000,117788.000000
1445.076830,0.176780,171004.000000,113822.000000
1448.350380,0.187492,170838.000000,110941.000000
1451.619767,0.196629,170625.000000,108496.000000
1454.884993,0.201114,170313.000000,107185.000000
1458.146055,0.195915,169927.000000,108230.000000
1461.402955,0.184757,169493.000000,110763.000000
1464.655693,0.183873,168956.000000,110637.000000
