Method:,Hadamard,,
Host Date-Time:,14/5/18 @ 0:42:22,,
Header Version:,1,,
System Temp hundredths:,2798,,
Detector Temp hundredths:,2490,,
Humidity hundredths:,4819,,
Lamp PD:,3761,,
Shift Vector Coefficients:,-12.3419,0.0873806,-0.000149817,,
Pixel to Wavelength Coefficients:,1814.65,-0.922138,-0.000231252,,
Serial Number:,5490081,,
Scan Config Name:,Hadamard,,
Scan Config Type:,1,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,7,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.397851,1.759290,43030.000000,749.000000
904.302718,1.818378,49104.000000,746.000000
908.203423,1.813853,54588.000000,838.000000
912.099965,1.799693,60466.000000,959.000000
917.288880,1.762077,70309.000000,1216.000000
921.175709,1.810885,79901.000000,1235.000000
925.058377,1.779579,92042.000000,1529.000000
928.936881,1.786495,105997.000000,1733.000000
932.811223,1.797488,120445.000000,1920.000000
936.681403,1.783864,134295.000000,2209.000000
940.547420,1.790369,146936.000000,2381.000000
944.409274,1.805937,158823.000000,2483.000000
948.266966,1.793092,170030.000000,2738.000000
952.120496,1.796021,181559.000000,2904.000000
955.969862,1.796448,193315.000000,3089.000000
961.095876,1.786446,209585.000000,3427.000000
964.935531,1.795835,222477.000000,3560.000000
968.771023,1.789603,236125.000000,3833.000000
972.602352,1.780157,249851.000000,4145.000000
976.429518,1.781204,263989.000000,4369.000000
980.252523,1.791309,277934.000000,4494.000000
984.071364,1.779136,291841.000000,4853.000000
987.886043,1.781100,305789.000000,5062.000000
991.696560,1.785015,318311.000000,5222.000000
995.502914,1.776233,329740.000000,5520.000000
999.305106,1.786100,341290.000000,5585.000000
1004.368219,1.779021,354890.000000,5903.000000
1008.160698,1.780132,363394.000000,6029.000000
1011.949015,1.785539,370509.000000,6071.000000
1015.733168,1.784723,376210.000000,6176.000000
1019.513160,1.787614,380746.000000,6209.000000
1023.288989,1.784187,383716.000000,6307.000000
1027.060655,1.782318,385945.000000,6371.000000
1030.828159,1.779013,386987.000000,6437.000000
1034.591500,1.781118,387357.000000,6412.000000
1038.350679,1.780606,387082.000000,6415.000000
1042.105695,1.782143,386153.000000,6377.000000
1047.105908,1.787599,384290.000000,6267.000000
1050.851212,1.780799,383632.000000,6355.000000
1054.592353,1.784150,382162.000000,6282.000000
1058.329331,1.780159,380354.000000,6310.000000
1062.062147,1.775755,379441.000000,6359.000000
1065.790801,1.782788,379389.000000,6256.000000
1069.515292,1.774304,379305.000000,6378.000000
1073.235620,1.778835,378896.000000,6305.000000
1076.951786,1.779978,378810.000000,6287.000000
1080.663789,1.787225,379670.000000,6197.000000
1084.371630,1.779747,380716.000000,6322.000000
1089.308943,1.783314,380820.000000,6272.000000
1093.007071,1.780291,381977.000000,6335.000000
1096.701037,1.779311,383643.000000,6377.000000
1100.390840,1.778950,384527.000000,6397.000000
1104.076481,1.782642,384778.000000,6347.000000
1107.757959,1.786878,385305.000000,6294.000000
1111.435274,1.791310,386165.000000,6244.000000
1115.108427,1.787292,386469.000000,6307.000000
1118.777418,1.796090,386312.000000,6178.000000
1122.442246,1.793057,386355.000000,6222.000000
1126.102912,1.794694,386132.000000,6195.000000
1130.977324,1.792296,385679.000000,6222.000000
1134.628277,1.799561,385756.000000,6120.000000
1138.275067,1.798060,385807.000000,6142.000000
1141.917695,1.797257,385658.000000,6151.000000
1145.556160,1.798041,385664.000000,6140.000000
1149.190463,1.798918,385437.000000,6124.000000
1152.820603,1.806424,385689.000000,6023.000000
1156.446581,1.812953,386265.000000,5942.000000
1160.068396,1.806232,386798.000000,6043.000000
1163.686049,1.810710,387509.000000,5992.000000
1167.299539,1.813007,388654.000000,5978.000000
1172.111051,1.802832,391022.000000,6157.000000
1175.714828,1.810678,393430.000000,6084.000000
1179.314443,1.804169,396114.000000,6218.000000
1182.909896,1.809309,399734.000000,6201.000000
1186.501186,1.808043,403905.000000,6284.000000
1190.088313,1.812855,408860.000000,6291.000000
1193.671278,1.809455,413797.000000,6417.000000
1197.250081,1.810401,419029.000000,6484.000000
1200.824720,1.822642,424028.000000,6379.000000
1204.395198,1.814397,430012.000000,6593.000000
1207.961512,1.812371,436385.000000,6722.000000
