Method:,Hadamard,,
Host Date-Time:,14/5/18 @ 1:13:6,,
Header Version:,1,,
System Temp hundredths:,3258,,
Detector Temp hundredths:,2979,,
Humidity hundredths:,4192,,
Lamp PD:,3754,,
Shift Vector Coefficients:,-12.3419,0.0873806,-0.000149817,,
Pixel to Wavelength Coefficients:,1814.65,-0.922138,-0.000231252,,
Serial Number:,5490081,,
Scan Config Name:,Hadamard,,
Scan Config Type:,1,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,7,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.397851,1.812913,43030.000000,662.000000
904.302718,1.812595,49104.000000,756.000000
908.203423,1.740586,54588.000000,992.000000
912.099965,1.839503,60466.000000,875.000000
917.288880,1.850062,70309.000000,993.000000
921.175709,1.811237,79901.000000,1234.000000
925.058377,1.783860,92042.000000,1514.000000
928.936881,1.828289,105997.000000,1574.000000
932.811223,1.835770,120445.000000,1758.000000
936.681403,1.818430,134295.000000,2040.000000
940.547420,1.813404,146936.000000,2258.000000
944.409274,1.809802,158823.000000,2461.000000
948.266966,1.819074,170030.000000,2579.000000
952.120496,1.817480,181559.000000,2764.000000
955.969862,1.805540,193315.000000,3025.000000
961.095876,1.810815,209585.000000,3240.000000
964.935531,1.817855,222477.000000,3384.000000
968.771023,1.818048,236125.000000,3590.000000
972.602352,1.817441,249851.000000,3804.000000
976.429518,1.814024,263989.000000,4051.000000
980.252523,1.796461,277934.000000,4441.000000
984.071364,1.804186,291841.000000,4581.000000
987.886043,1.804543,305789.000000,4796.000000
991.696560,1.811416,318311.000000,4914.000000
995.502914,1.815913,329740.000000,5038.000000
999.305106,1.809750,341290.000000,5289.000000
1004.368219,1.816335,354890.000000,5417.000000
1008.160698,1.814055,363394.000000,5576.000000
1011.949015,1.806570,370509.000000,5784.000000
1015.733168,1.807903,376210.000000,5855.000000
1019.513160,1.811923,380746.000000,5871.000000
1023.288989,1.817077,383716.000000,5847.000000
1027.060655,1.814718,385945.000000,5913.000000
1030.828159,1.813545,386987.000000,5945.000000
1034.591500,1.818734,387357.000000,5880.000000
1038.350679,1.811029,387082.000000,5981.000000
1042.105695,1.817234,386153.000000,5882.000000
1047.105908,1.806435,384290.000000,6001.000000
1050.851212,1.816388,383632.000000,5855.000000
1054.592353,1.814498,382162.000000,5858.000000
1058.329331,1.812068,380354.000000,5863.000000
1062.062147,1.816991,379441.000000,5783.000000
1065.790801,1.809486,379389.000000,5883.000000
1069.515292,1.816010,379305.000000,5794.000000
1073.235620,1.808995,378896.000000,5882.000000
1076.951786,1.817999,378810.000000,5760.000000
1080.663789,1.811138,379670.000000,5865.000000
1084.371630,1.813742,380716.000000,5846.000000
1089.308943,1.806860,380820.000000,5941.000000
1093.007071,1.816741,381977.000000,5825.000000
1096.701037,1.821999,383643.000000,5780.000000
1100.390840,1.813707,384527.000000,5905.000000
1104.076481,1.822082,384778.000000,5796.000000
1107.757959,1.820509,385305.000000,5825.000000
1111.435274,1.823869,386165.000000,5793.000000
1115.108427,1.824436,386469.000000,5790.000000
1118.777418,1.824035,386312.000000,5793.000000
1122.442246,1.821095,386355.000000,5833.000000
1126.102912,1.826313,386132.000000,5760.000000
1130.977324,1.822648,385679.000000,5802.000000
1134.628277,1.820719,385756.000000,5829.000000
1138.275067,1.821596,385807.000000,5818.000000
1141.917695,1.826610,385658.000000,5749.000000
1145.556160,1.821734,385664.000000,5814.000000
1149.190463,1.814586,385437.000000,5907.000000
1152.820603,1.821538,385689.000000,5817.000000
1156.446581,1.812660,386265.000000,5946.000000
1160.068396,1.818698,386798.000000,5872.000000
1163.686049,1.816180,387509.000000,5917.000000
1167.299539,1.822259,388654.000000,5852.000000
1172.111051,1.824748,391022.000000,5854.000000
1175.714828,1.817223,393430.000000,5993.000000
1179.314443,1.819524,396114.000000,6002.000000
1182.909896,1.817368,399734.000000,6087.000000
1186.501186,1.808596,403905.000000,6276.000000
1190.088313,1.821149,408860.000000,6172.000000
1193.671278,1.818966,413797.000000,6278.000000
1197.250081,1.818650,419029.000000,6362.000000
1200.824720,1.812082,424028.000000,6536.000000
1204.395198,1.816180,430012.000000,6566.000000
1207.961512,1.816526,436385.000000,6658.000000
1212.710124,1.823904,445395.000000,6681.000000
1216.266726,1.817356,452258.000000,6887.000000
1219.819166,1.817928,459758.000000,6992.000000
1223.367443,1.818678,467469.000000,7097.000000
1226.911558,1.814229,474831.000000,7283.000000
1230.451510,1.810273,482607.000000,7470.000000
1233.987299,1.816538,491324.000000,7496.000000
1237.518926,1.812391,499704.000000,7697.000000
1241.046391,1.815251,508233.000000,7777.000000
1244.569693,1.821478,517164.000000,7801.000000
1248.088832,1.812654,526380.000000,8103.000000
1252.774543,1.817562,538670.000000,8199.000000
1256.283970,1.821354,546641.000000,8248.000000
1259.789234,1.818013,554620.000000,8433.000000
1263.290336,1.819058,561889.000000,8523.000000
1266.787275,1.817997,569265.000000,8656.000000
1270.280052,1.817952,576505.000000,8767.000000
1273.768666,1.821782,586654.000000,8843.000000
1277.253118,1.818399,600665.000000,9125.000000
1280.733407,1.819739,616188.000000,9332.000000
1284.209534,1.815454,630865.000000,9649.000000
1287.681498,1.820903,644193.000000,9730.000000
1292.304308,1.821441,661364.000000,9977.000000
1295.766560,1.822526,672190.000000,10115.000000
1299.224649,1.820276,681608.000000,10310.000000
1302.678575,1.825669,691129.000000,10325.000000
1306.128339,1.824908,699742.000000,10472.000000
1309.573940,1.824586,706901.000000,10587.000000
1313.015379,1.827614,713057.000000,10605.000000
1316.452656,1.821730,719050.000000,10840.000000
1319.885770,1.828220,724085.000000,10754.000000
1323.314721,1.825874,727284.000000,10860.000000
1326.739510,1.829208,729582.000000,10811.000000
1331.299419,1.829123,733015.000000,10864.000000
1334.714496,1.825698,734554.000000,10973.000000
1338.125409,1.824928,734255.000000,10988.000000
1341.532160,1.823063,733637.000000,11026.000000
1344.934749,1.823452,733228.000000,11010.000000
1348.333175,1.828984,731566.000000,10846.000000
1351.727439,1.826572,728185.000000,10856.000000
1355.117540,1.825815,724104.000000,10814.000000
1358.503478,1.822300,719397.000000,10831.000000
1361.885254,1.824760,714733.000000,10700.000000
1365.262867,1.821250,709510.000000,10708.000000
1369.759877,1.828258,701658.000000,10420.000000
1373.127778,1.825327,696538.000000,10414.000000
1376.491516,1.827150,692550.000000,10311.000000
1379.851092,1.829424,689704.000000,10215.000000
1383.206505,1.826654,688337.000000,10260.000000
1386.557756,1.827513,688558.000000,10243.000000
1389.904844,1.830160,688777.000000,10184.000000
1393.247769,1.832018,688197.000000,10132.000000
1396.586533,1.829830,687308.000000,10170.000000
1399.921133,1.830683,686560.000000,10139.000000
1403.251571,1.834153,685924.000000,10049.000000
1407.685680,1.836259,684594.000000,9981.000000
1411.006406,1.835128,684319.000000,10003.000000
