Method:,Hadamard,,
Host Date-Time:,6/5/18 @ 17:3:3,,
Header Version:,1,,
System Temp hundredths:,3148,,
Detector Temp hundredths:,3041,,
Humidity hundredths:,3825,,
Lamp PD:,3753,,
Shift Vector Coefficients:,-12.3419,0.0873806,-0.000149817,,
Pixel to Wavelength Coefficients:,1814.65,-0.922138,-0.000231252,,
Serial Number:,5490081,,
Scan Config Name:,Hadamard,,
Scan Config Type:,1,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,7,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.397851,-0.031041,10757.000000,11554.000000
904.302718,-0.022441,12276.000000,12927.000000
908.203423,-0.026510,13647.000000,14506.000000
912.099965,-0.014133,15116.000000,15616.000000
917.288880,-0.002218,17577.000000,17667.000000
921.175709,0.000631,19975.000000,19946.000000
925.058377,-0.002278,23010.000000,23131.000000
928.936881,0.002861,26499.000000,26325.000000
932.811223,0.005983,30111.000000,29699.000000
936.681403,0.004447,33573.000000,33231.000000
940.547420,0.002835,36734.000000,36495.000000
944.409274,0.004431,39705.000000,39302.000000
948.266966,0.004044,42507.000000,42113.000000
952.120496,0.006692,45389.000000,44695.000000
955.969862,0.004844,48328.000000,47792.000000
961.095876,0.009248,52396.000000,51292.000000
964.935531,0.012162,55619.000000,54083.000000
968.771023,0.015121,59031.000000,57011.000000
972.602352,0.012556,62462.000000,60682.000000
976.429518,0.016983,65997.000000,63466.000000
980.252523,0.016550,69483.000000,66885.000000
984.071364,0.020582,72960.000000,69583.000000
987.886043,0.020979,76447.000000,72842.000000
991.696560,0.021285,79577.000000,75771.000000
995.502914,0.021059,82435.000000,78533.000000
999.305106,0.021361,85322.000000,81227.000000
1004.368219,0.020235,88722.000000,84683.000000
1008.160698,0.021937,90848.000000,86373.000000
1011.949015,0.020393,92627.000000,88378.000000
1015.733168,0.021225,94052.000000,89566.000000
1019.513160,0.021004,95186.000000,90692.000000
1023.288989,0.021512,95929.000000,91293.000000
1027.060655,0.020780,96486.000000,91978.000000
1030.828159,0.020949,96746.000000,92190.000000
1034.591500,0.019599,96839.000000,92566.000000
1038.350679,0.018380,96770.000000,92760.000000
1042.105695,0.018646,96538.000000,92481.000000
1047.105908,0.018611,96072.000000,92042.000000
1050.851212,0.017666,95908.000000,92085.000000
1054.592353,0.015341,95540.000000,92224.000000
1058.329331,0.015965,95088.000000,91656.000000
1062.062147,0.015382,94860.000000,91559.000000
1065.790801,0.013982,94847.000000,91842.000000
1069.515292,0.011768,94826.000000,92291.000000
1073.235620,0.011866,94724.000000,92171.000000
1076.951786,0.011233,94702.000000,92284.000000
1080.663789,0.009282,94917.000000,92910.000000
1084.371630,0.008808,95179.000000,93268.000000
1089.308943,0.006017,95205.000000,93895.000000
1093.007071,0.006904,95494.000000,93988.000000
1096.701037,0.006736,95910.000000,94434.000000
1100.390840,0.005433,96131.000000,94936.000000
1104.076481,0.005616,96194.000000,94958.000000
1107.757959,0.005476,96326.000000,95119.000000
1111.435274,0.004950,96541.000000,95447.000000
1115.108427,0.004655,96617.000000,95587.000000
1118.777418,0.002965,96578.000000,95921.000000
1122.442246,0.002426,96588.000000,96050.000000
1126.102912,0.002129,96533.000000,96061.000000
1130.977324,0.004036,96419.000000,95527.000000
1134.628277,0.003368,96439.000000,95694.000000
1138.275067,0.004904,96451.000000,95368.000000
1141.917695,0.007272,96414.000000,94813.000000
1145.556160,0.008451,96416.000000,94558.000000
1149.190463,0.009514,96359.000000,94271.000000
1152.820603,0.012399,96422.000000,93708.000000
1156.446581,0.014817,96566.000000,93327.000000
1160.068396,0.018113,96699.000000,92749.000000
1163.686049,0.021900,96877.000000,92113.000000
1167.299539,0.024734,97163.000000,91784.000000
1172.111051,0.028073,97755.000000,91636.000000
1175.714828,0.032453,98357.000000,91275.000000
1179.314443,0.034570,99028.000000,91451.000000
1182.909896,0.037060,99933.000000,91759.000000
1186.501186,0.042389,100976.000000,91586.000000
1190.088313,0.047131,102215.000000,91703.000000
1193.671278,0.049459,103449.000000,92314.000000
