Method:,Hadamard,,
Host Date-Time:,6/5/18 @ 16:41:19,,
Header Version:,1,,
System Temp hundredths:,3101,,
Detector Temp hundredths:,2974,,
Humidity hundredths:,3874,,
Lamp PD:,3754,,
Shift Vector Coefficients:,-12.3419,0.0873806,-0.000149817,,
Pixel to Wavelength Coefficients:,1814.65,-0.922138,-0.000231252,,
Serial Number:,5490081,,
Scan Config Name:,Hadamard,,
Scan Config Type:,1,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,7,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.397851,-0.049224,10757.000000,12048.000000
904.302718,-0.020150,12276.000000,12859.000000
908.203423,-0.051382,13647.000000,15361.000000
912.099965,-0.021824,15116.000000,15895.000000
917.288880,-0.020675,17577.000000,18434.000000
921.175709,-0.007864,19975.000000,20340.000000
925.058377,-0.024689,23010.000000,24356.000000
928.936881,-0.024115,26499.000000,28012.000000
932.811223,-0.011851,30111.000000,30944.000000
936.681403,-0.016624,33573.000000,34883.000000
940.547420,-0.022373,36734.000000,38676.000000
944.409274,-0.012496,39705.000000,40864.000000
948.266966,-0.014143,42507.000000,43914.000000
952.120496,-0.009361,45389.000000,46378.000000
955.969862,-0.012655,48328.000000,49757.000000
961.095876,-0.011541,52396.000000,53807.000000
964.935531,-0.010720,55619.000000,57009.000000
968.771023,-0.005403,59031.000000,59770.000000
972.602352,-0.014139,62462.000000,64529.000000
976.429518,-0.007554,65997.000000,67155.000000
980.252523,-0.012045,69483.000000,71437.000000
984.071364,-0.007863,72960.000000,74293.000000
987.886043,-0.005425,76447.000000,77408.000000
991.696560,-0.010050,79577.000000,81440.000000
995.502914,-0.007293,82435.000000,83831.000000
999.305106,-0.009396,85322.000000,87188.000000
1004.368219,-0.006578,88722.000000,90076.000000
1008.160698,-0.008221,90848.000000,92584.000000
1011.949015,-0.011731,92627.000000,95163.000000
1015.733168,-0.006476,94052.000000,95465.000000
1019.513160,-0.011290,95186.000000,97693.000000
1023.288989,-0.012416,95929.000000,98711.000000
1027.060655,-0.010451,96486.000000,98836.000000
1030.828159,-0.012495,96746.000000,99570.000000
1034.591500,-0.012736,96839.000000,99721.000000
1038.350679,-0.014819,96770.000000,100129.000000
1042.105695,-0.013548,96538.000000,99597.000000
1047.105908,-0.014982,96072.000000,99444.000000
1050.851212,-0.011670,95908.000000,98520.000000
1054.592353,-0.016134,95540.000000,99156.000000
1058.329331,-0.014167,95088.000000,98241.000000
1062.062147,-0.017115,94860.000000,98673.000000
1065.790801,-0.018480,94847.000000,98970.000000
1069.515292,-0.021323,94826.000000,99598.000000
1073.235620,-0.019430,94724.000000,99058.000000
1076.951786,-0.021390,94702.000000,99483.000000
1080.663789,-0.021874,94917.000000,99820.000000
1084.371630,-0.023443,95179.000000,100458.000000
1089.308943,-0.024132,95205.000000,100645.000000
1093.007071,-0.023584,95494.000000,100823.000000
1096.701037,-0.021709,95910.000000,100826.000000
1100.390840,-0.022012,96131.000000,101129.000000
1104.076481,-0.022341,96194.000000,101272.000000
1107.757959,-0.016573,96326.000000,100073.000000
1111.435274,-0.019145,96541.000000,100892.000000
1115.108427,-0.019852,96617.000000,101136.000000
1118.777418,-0.015556,96578.000000,100100.000000
1122.442246,-0.018408,96588.000000,100770.000000
1126.102912,-0.018060,96533.000000,100632.000000
1130.977324,-0.012235,96419.000000,99174.000000
1134.628277,-0.012587,96439.000000,99275.000000
1138.275067,-0.007738,96451.000000,98185.000000
1141.917695,-0.006753,96414.000000,97925.000000
1145.556160,-0.002761,96416.000000,97031.000000
1149.190463,-0.002709,96359.000000,96962.000000
1152.820603,0.001787,96422.000000,96026.000000
1156.446581,0.001690,96566.000000,96191.000000
1160.068396,0.005660,96699.000000,95447.000000
1163.686049,0.007675,96877.000000,95180.000000
1167.299539,0.008713,97163.000000,95233.000000
1172.111051,0.009490,97755.000000,95642.000000
1175.714828,0.016859,98357.000000,94612.000000
1179.314443,0.014451,99028.000000,95787.000000
1182.909896,0.016195,99933.000000,96275.000000
1186.501186,0.017881,100976.000000,96903.000000
1190.088313,0.020243,102215.000000,97560.000000
1193.671278,0.020260,103449.000000,98734.000000
1197.250081,0.018536,104757.000000,100380.000000
1200.824720,0.019314,106007.000000,101396.000000
1204.395198,0.020273,107503.000000,102600.000000
1207.961512,0.018074,109096.000000,104649.000000
1212.710124,0.022287,111348.000000,105778.000000
1216.266726,0.020327,113064.000000,107894.000000
1219.819166,0.018873,114939.000000,110051.000000
1223.367443,0.018218,116867.000000,112066.000000
1226.911558,0.015625,118707.000000,114512.000000
1230.451510,0.017834,120651.000000,115797.000000
1233.987299,0.014444,122831.000000,118813.000000
1237.518926,0.013190,124926.000000,121189.000000
1241.046391,0.014903,127058.000000,122772.000000
1244.569693,0.011518,129291.000000,125907.000000
1248.088832,0.010448,131595.000000,128467.000000
1252.774543,0.011642,134667.000000,131105.000000
1256.283970,0.013088,136660.000000,132603.000000
1259.789234,0.014491,138655.000000,134105.000000
1263.290336,0.013005,140472.000000,136328.000000
1266.787275,0.012799,142316.000000,138183.000000
1270.280052,0.011217,144126.000000,140451.000000
1273.768666,0.012076,146663.000000,142641.000000
1277.253118,0.007827,150166.000000,147484.000000
1280.733407,0.006562,154047.000000,151737.000000
1284.209534,0.006134,157716.000000,155504.000000
1287.681498,0.004407,161048.000000,159422.000000
1292.304308,0.003275,165341.000000,164099.000000
1295.766560,0.004938,168047.000000,166147.000000
1299.224649,0.003822,170402.000000,168909.000000
1302.678575,0.003467,172782.000000,171408.000000
1306.128339,0.006297,174935.000000,172417.000000
1309.573940,0.006671,176725.000000,174031.000000
1313.015379,0.005546,178264.000000,176002.000000
1316.452656,0.009101,179762.000000,176034.000000
1319.885770,0.008846,181021.000000,177371.000000
1323.314721,0.009729,181821.000000,177793.000000
1326.739510,0.012826,182395.000000,177087.000000
1331.299419,0.015412,183253.000000,176864.000000
1334.714496,0.015742,183638.000000,177101.000000
1338.125409,0.022226,183563.000000,174405.000000
1341.532160,0.022343,183409.000000,174212.000000
1344.934749,0.027484,183307.000000,172066.000000
1348.333175,0.029313,182891.000000,170954.000000
1351.727439,0.033012,182046.000000,168721.000000
1355.117540,0.038138,181026.000000,165807.000000
1358.503478,0.039577,179849.000000,164184.000000
1361.885254,0.043408,178683.000000,161687.000000
1365.262867,0.046390,177377.000000,159407.000000
1369.759877,0.048909,175414.000000,156731.000000
1373.127778,0.049693,174134.000000,155307.000000
1376.491516,0.051688,173137.000000,153710.000000
1379.851092,0.053461,172426.000000,152455.000000
1383.206505,0.054046,172084.000000,151948.000000
1386.557756,0.058565,172139.000000,150423.000000
1389.904844,0.061426,172194.000000,149483.000000
1393.247769,0.064886,172049.000000,148172.000000
1396.586533,0.069408,171827.000000,146448.000000
1399.921133,0.076950,171640.000000,143770.000000
1403.251571,0.082570,171481.000000,141790.000000
1407.685680,0.092553,171148.000000,138299.000000
1411.006406,0.103613,171079.000000,134767.000000
1414.322969,0.112468,170991.000000,131979.000000
1417.635369,0.122957,170881.000000,128747.000000
1420.943607,0.131742,170720.000000,126050.000000
1424.247682,0.137578,170685.000000,124342.000000
1427.547595,0.142586,170790.000000,122992.000000
1430.843345,0.151375,170905.000000,120609.000000
1434.134933,0.151213,170830.000000,120601.000000
1437.422358,0.155336,170915.000000,119521.000000
1440.705621,0.158910,170956.000000,118570.000000
1445.076830,0.163379,171004.000000,117389.000000
1448.350380,0.165369,170838.000000,116739.000000
1451.619767,0.170130,170625.000000,115322.000000
1454.884993,0.171423,170313.000000,114769.000000
1458.146055,0.176117,169927.000000,113278.000000
1461.402955,0.177081,169493.000000,112738.000000
1464.655693,0.182572,168956.000000,110969.000000
1467.904268,0.184433,168307.000000,110070.000000
1471.148680,0.189518,167693.000000,108392.000000
1474.388930,0.190120,167134.000000,107881.000000
1477.625017,0.191916,166498.000000,107027.000000
1481.933325,0.193813,165605.000000,105989.000000
1485.159700,0.191054,164923.000000,106225.000000
1488.381912,0.194864,164188.000000,104828.000000
1491.599962,0.194286,163416.000000,104474.000000
1494.813849,0.194186,162526.000000,103929.000000
1498.023574,0.194671,161571.000000,103203.000000
1501.229136,0.191155,160574.000000,103400.000000
1504.430536,0.191916,159574.000000,102576.000000
1507.627773,0.190478,158592.000000,102283.000000
1510.820847,0.190209,157423.000000,101592.000000
1514.009759,0.187792,156226.000000,101382.000000
1518.255167,0.186831,154698.000000,100613.000000
1521.434366,0.188888,153531.000000,99382.000000
1524.609403,0.188264,152303.000000,98729.000000
1527.780278,0.186770,150930.000000,98176.000000
1530.946990,0.190438,149520.000000,96441.000000
1534.109539,0.188410,148083.000000,95961.000000
1537.267926,0.188301,146705.000000,95092.000000
1540.422150,0.191520,145249.000000,93453.000000
1543.572212,0.189665,143644.000000,92816.000000
1546.718111,0.189330,142018.000000,91836.000000
1549.859847,0.189567,140299.000000,90675.000000
1554.042355,0.187417,138148.000000,89728.000000
1557.174379,0.190394,136446.000000,88017.000000
1560.302240,0.186396,134592.000000,87624.000000
1563.425939,0.187933,132737.000000,86111.000000
1566.545476,0.187623,130997.000000,85043.000000
1569.660850,0.190402,129074.000000,83260.000000
1572.772061,0.190229,127180.000000,82071.000000
1575.879110,0.193924,125216.000000,80119.000000
1578.981997,0.189781,123151.000000,79553.000000
1582.080720,0.194552,121129.000000,77392.000000
1585.175282,0.196646,119055.000000,75701.000000
1589.294888,0.191446,116258.000000,74813.000000
1592.379737,0.189825,114040.000000,73660.000000
1595.460423,0.191073,111960.000000,72109.000000
1598.536947,0.185400,109782.000000,71636.000000
1601.609308,0.192655,107628.000000,69067.000000
1604.677507,0.186391,105500.000000,68685.000000
1607.741543,0.188272,103155.000000,66868.000000
1610.801417,0.188445,100841.000000,65342.000000
1613.857128,0.180635,98624.000000,65065.000000
1616.908676,0.187740,96425.000000,62582.000000
1619.956062,0.181711,94117.000000,61938.000000
1624.012768,0.179589,91062.000000,60221.000000
1627.050442,0.180412,88838.000000,58639.000000
1630.083953,0.180812,86621.000000,57123.000000
1633.113301,0.180863,84376.000000,55636.000000
1636.138487,0.176110,82037.000000,54689.000000
1639.159510,0.174743,79789.000000,53358.000000
1642.176371,0.181670,77641.000000,51100.000000
1645.189069,0.173947,75244.000000,50411.000000
1648.197605,0.178207,72653.000000,48200.000000
1651.201978,0.175979,69885.000000,46602.000000
1654.202188,0.172440,66871.000000,44957.000000
1658.195994,0.168544,62323.000000,42277.000000
1661.186492,0.163638,58438.000000,40092.000000
1664.172828,0.160419,54103.000000,37394.000000
1667.155001,0.163068,49112.000000,33738.000000
1670.133011,0.153701,43793.000000,30740.000000
1673.106859,0.169222,38261.000000,25914.000000
1676.076545,0.149004,32903.000000,23347.000000
1679.042067,0.159820,28053.000000,19416.000000
1682.003428,0.147214,23774.000000,16939.000000
1684.960626,0.174068,20126.000000,13480.000000
1687.913661,0.162272,17073.000000,11750.000000
1691.844566,0.165624,13814.000000,9434.000000
1694.787889,0.158417,11821.000000,8208.000000
1697.727049,0.123154,10202.000000,7683.000000
1700.662047,0.160941,8803.000000,6077.000000
