Method:,Hadamard,,
1358.503478,0.170845,359698.000000,242713.000000
1361.885254,0.170909,357366.000000,241104.000000
1365.262867,0.170890,354755.000000,239353.000000
1369.759877,0.172666,350829.000000,235738.000000
1373.127778,0.172450,348269.000000,234134.000000
1376.491516,0.174210,346275.000000,231852.000000
1379.851092,0.175450,344852.000000,230241.000000
1383.206505,0.176937,344168.000000,228999.000000
1386.557756,0.180147,344279.000000,227386.000000
1389.904844,0.183068,344388.000000,225933.000000
1393.247769,0.182654,344098.000000,225958.000000
1396.586533,0.184462,343654.000000,224729.000000
1399.921133,0.185090,343280.000000,224160.000000
1403.251571,0.187955,342962.000000,222480.000000
1407.685680,0.192973,342297.000000,219498.000000
1411.006406,0.198253,342159.000000,216758.000000
1414.322969,0.202691,341982.000000,214443.000000
1417.635369,0.207506,341763.000000,211943.000000
1420.943607,0.212276,341440.000000,209430.000000
1424.247682,0.216332,341371.000000,207441.000000
1427.547595,0.221175,341580.000000,205266.000000
1430.843345,0.225321,341810.000000,203453.000000
1434.134933,0.226826,341660.000000,202660.000000
1437.422358,0.229994,341831.000000,201288.000000
1440.705621,0.232528,341912.000000,200164.000000
1445.076830,0.236428,342009.000000,198431.000000
1448.350380,0.239709,341676.000000,196746.000000
1451.619767,0.240969,341251.000000,195932.000000
1454.884993,0.243762,340627.000000,194320.000000
1458.146055,0.243707,339855.000000,193904.000000
1461.402955,0.243015,338987.000000,193717.000000
1464.655693,0.243706,337912.000000,192796.000000
1467.904268,0.243496,336614.000000,192148.000000
1471.148680,0.244018,335386.000000,191217.000000
1474.388930,0.243507,334268.000000,190804.000000
1477.625017,0.244550,332996.000000,189622.000000
1481.933325,0.244210,331210.000000,188753.000000
1485.159700,0.242554,329847.000000,188694.000000
1488.381912,0.242364,328376.000000,187935.000000
1491.599962,0.242910,326833.000000,186817.000000
1494.813849,0.242008,325052.000000,186185.000000
1498.023574,0.240450,323143.000000,185757.000000
1501.229136,0.239813,321148.000000,184881.000000
1504.430536,0.237958,319148.000000,184516.000000
1507.627773,0.237455,317184.000000,183593.000000
1510.820847,0.235762,314847.000000,182952.000000
1514.009759,0.235204,312452.000000,181794.000000
1518.255167,0.235069,309396.000000,180072.000000
1521.434366,0.234465,307062.000000,178962.000000
1524.609403,0.234337,304606.000000,177583.000000
1527.780278,0.233023,301861.000000,176516.000000
1530.946990,0.234316,299041.000000,174347.000000
1534.109539,0.233405,296167.000000,173034.000000
1537.267926,0.234835,293410.000000,170860.000000
1540.422150,0.235155,290499.000000,169040.000000
1543.572212,0.234067,287288.000000,167591.000000
1546.718111,0.234375,284037.000000,165577.000000
1549.859847,0.234531,280599.000000,163514.000000
1554.042355,0.234654,276296.000000,160961.000000
1557.174379,0.235523,272892.000000,158660.000000
1560.302240,0.235550,269185.000000,156495.000000
1563.425939,0.234359,265475.000000,154762.000000
1566.545476,0.234633,261995.000000,152637.000000
1569.660850,0.235203,258149.000000,150199.000000
1572.772061,0.235603,254361.000000,147859.000000
1575.879110,0.236846,250432.000000,145159.000000
1578.981997,0.235721,246303.000000,143136.000000
1582.080720,0.238432,242258.000000,139909.000000
1585.175282,0.237812,238110.000000,137710.000000
1589.294888,0.238309,232516.000000,134321.000000
1592.379737,0.237614,228081.000000,131970.000000
1595.460423,0.237749,223920.000000,129522.000000
1598.536947,0.236989,219564.000000,127225.000000
1601.609308,0.239989,215256.000000,123870.000000
1604.677507,0.237765,211001.000000,122045.000000
1607.741543,0.236876,206310.000000,119576.000000
1610.801417,0.237788,201683.000000,116649.000000
1613.857128,0.234801,197249.000000,114872.000000
1616.908676,0.235380,192851.000000,112161.000000
1619.956062,0.235802,188235.000000,109370.000000
1624.012768,0.235106,182124.000000,105989.000000
1627.050442,0.235276,177676.000000,103360.000000
1630.083953,0.236530,173242.000000,100490.000000
1633.113301,0.234492,168752.000000,98346.000000
1636.138487,0.236551,164075.000000,95168.000000
1639.159510,0.234371,159579.000000,93026.000000
1642.176371,0.235640,155282.000000,90257.000000
1645.189069,0.235219,150489.000000,87556.000000
1648.197605,0.232663,145307.000000,85040.000000
1651.201978,0.231118,139770.000000,82091.000000
1654.202188,0.226768,133743.000000,79342.000000
1658.195994,0.229001,124646.000000,73566.000000
1661.186492,0.225769,116877.000000,69496.000000
1664.172828,0.224561,108207.000000,64520.000000
1667.155001,0.224665,98225.000000,58554.000000
1670.133011,0.223925,87586.000000,52301.000000
1673.106859,0.225513,76523.000000,45528.000000
1676.076545,0.219318,65807.000000,39715.000000
1679.042067,0.220118,56106.000000,33798.000000
1682.003428,0.226431,47549.000000,28230.000000
1684.960626,0.237331,40253.000000,23306.000000
1687.913661,0.230719,34147.000000,20074.000000
1691.844566,0.240499,27628.000000,15880.000000
1694.787889,0.244335,23643.000000,13470.000000
1697.727049,0.242310,20404.000000,11679.000000
1700.662047,0.240180,17606.000000,10127.000000
