Method:,Hadamard,,
Host Date-Time:,27/8/18 @ 1:37:58,,
Header Version:,1,,
System Temp hundredths:,2843,,
Detector Temp hundredths:,2800,,
Humidity hundredths:,4219,,
Lamp PD:,3695,,
Shift Vector Coefficients:,-12.3419,0.0873806,-0.000149817,,
Pixel to Wavelength Coefficients:,1814.65,-0.922138,-0.000231252,,
Serial Number:,5490081,,
Scan Config Name:,Hadamard,,
Scan Config Type:,1,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,7,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,32,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.397851,0.238305,21515.000000,12429.000000
904.302718,0.248292,24552.000000,13861.000000
908.203423,0.239642,27294.000000,15719.000000
912.099965,0.252929,30233.000000,16887.000000
917.288880,0.255940,35154.000000,19500.000000
921.175709,0.257282,39950.000000,22092.000000
925.058377,0.249003,46021.000000,25939.000000
928.936881,0.252616,52998.000000,29624.000000
932.811223,0.252641,60222.000000,33660.000000
936.681403,0.251066,67147.000000,37667.000000
940.547420,0.248155,73468.000000,41490.000000
944.409274,0.249554,79411.000000,44702.000000
948.266966,0.247008,85015.000000,48138.000000
952.120496,0.248342,90779.000000,51244.000000
955.969862,0.246017,96657.000000,54855.000000
961.095876,0.248014,104792.000000,59199.000000
964.935531,0.247665,111238.000000,62891.000000
968.771023,0.249648,118062.000000,66445.000000
972.602352,0.244597,124925.000000,71130.000000
976.429518,0.248008,131994.000000,74567.000000
980.252523,0.245571,138967.000000,78948.000000
984.071364,0.247640,145920.000000,82504.000000
987.886043,0.247038,152894.000000,86567.000000
991.696560,0.245215,159155.000000,90491.000000
995.502914,0.244023,164870.000000,93998.000000
999.305106,0.242693,170645.000000,97589.000000
1004.368219,0.240830,177445.000000,101914.000000
1008.160698,0.240547,181697.000000,104424.000000
1011.949015,0.239371,185254.000000,106757.000000
1015.733168,0.239203,188105.000000,108442.000000
1019.513160,0.238114,190373.000000,110025.000000
1023.288989,0.237770,191858.000000,110971.000000
1027.060655,0.236051,192972.000000,112058.000000
1030.828159,0.236015,193493.000000,112370.000000
1034.591500,0.234968,193678.000000,112749.000000
1038.350679,0.233092,193541.000000,113157.000000
1042.105695,0.232973,193076.000000,112916.000000
1047.105908,0.232882,192145.000000,112395.000000
1050.851212,0.230791,191816.000000,112744.000000
1054.592353,0.229818,191081.000000,112564.000000
1058.329331,0.229130,190177.000000,112209.000000
1062.062147,0.229062,189720.000000,111957.000000
1065.790801,0.227620,189694.000000,112314.000000
1069.515292,0.225140,189652.000000,112932.000000
1073.235620,0.225347,189448.000000,112757.000000
1076.951786,0.224467,189405.000000,112960.000000
1080.663789,0.223193,189835.000000,113549.000000
1084.371630,0.222061,190358.000000,114159.000000
1089.308943,0.219506,190410.000000,114864.000000
1093.007071,0.220123,190988.000000,115049.000000
1096.701037,0.219833,191821.000000,115628.000000
1100.390840,0.218929,192263.000000,116136.000000
1104.076481,0.219307,192389.000000,116111.000000
1107.757959,0.219339,192652.000000,116261.000000
1111.435274,0.218827,193082.000000,116658.000000
1115.108427,0.218347,193234.000000,116879.000000
1118.777418,0.217362,193156.000000,117097.000000
1122.442246,0.216924,193177.000000,117228.000000
1126.102912,0.216445,193066.000000,117290.000000
1130.977324,0.218068,192839.000000,116715.000000
1134.628277,0.217873,192878.000000,116791.000000
1138.275067,0.219267,192903.000000,116432.000000
1141.917695,0.220999,192829.000000,115924.000000
1145.556160,0.221568,192832.000000,115774.000000
1149.190463,0.222690,192718.000000,115407.000000
1152.820603,0.225586,192844.000000,114715.000000
1156.446581,0.227876,193132.000000,114282.000000
1160.068396,0.229927,193399.000000,113901.000000
1163.686049,0.233554,193754.000000,113161.000000
1167.299539,0.235470,194327.000000,112996.000000
1172.111051,0.237390,195511.000000,113183.000000
