Method:,Hadamard,,
1212.710124,0.074966,111348.000000,93695.000000
1216.266726,0.072780,113064.000000,95619.000000
1219.819166,0.072114,114939.000000,97354.000000
1223.367443,0.071943,116867.000000,99026.000000
1226.911558,0.069502,118707.000000,101152.000000
1230.451510,0.067271,120651.000000,103338.000000
1233.987299,0.067548,122831.000000,105138.000000
1237.518926,0.067241,124926.000000,107007.000000
1241.046391,0.065283,127058.000000,109325.000000
1244.569693,0.064695,129291.000000,111397.000000
1248.088832,0.064439,131595.000000,113449.000000
1252.774543,0.065035,134667.000000,115938.000000
1256.283970,0.066725,136660.000000,117197.000000
1259.789234,0.066819,138655.000000,118882.000000
1263.290336,0.066376,140472.000000,120563.000000
1266.787275,0.066901,142316.000000,121998.000000
1270.280052,0.064519,144126.000000,124229.000000
1273.768666,0.064831,146663.000000,126325.000000
1277.253118,0.062518,150166.000000,130033.000000
1280.733407,0.060808,154047.000000,133920.000000
1284.209534,0.057824,157716.000000,138055.000000
1287.681498,0.055938,161048.000000,141585.000000
1292.304308,0.054763,165341.000000,145753.000000
1295.766560,0.052988,168047.000000,148745.000000
1299.224649,0.052581,170402.000000,150971.000000
1302.678575,0.052217,172782.000000,153208.000000
1306.128339,0.051772,174935.000000,155276.000000
1309.573940,0.052684,176725.000000,156536.000000
1313.015379,0.051687,178264.000000,158262.000000
1316.452656,0.051635,179762.000000,159611.000000
1319.885770,0.053707,181021.000000,159964.000000
1323.314721,0.054570,181821.000000,160352.000000
1326.739510,0.055633,182395.000000,160465.000000
1331.299419,0.058831,183253.000000,160037.000000
1334.714496,0.059693,183638.000000,160055.000000
1338.125409,0.062924,183563.000000,158804.000000
1341.532160,0.066118,183409.000000,157508.000000
1344.934749,0.070088,183307.000000,155988.000000
1348.333175,0.073863,182891.000000,154287.000000
1351.727439,0.079070,182046.000000,151744.000000
1355.117540,0.084415,181026.000000,149048.000000
1358.503478,0.088546,179849.000000,146677.000000
1361.885254,0.092339,178683.000000,144459.000000
1365.262867,0.094577,177377.000000,142666.000000
1369.759877,0.098591,175414.000000,139789.000000
1373.127778,0.099236,174134.000000,138563.000000
1376.491516,0.101657,173137.000000,137004.000000
1379.851092,0.102518,172426.000000,136171.000000
1383.206505,0.103359,172084.000000,135638.000000
1386.557756,0.106096,172139.000000,134829.000000
1389.904844,0.109974,172194.000000,133673.000000
1393.247769,0.112922,172049.000000,132657.000000
1396.586533,0.119062,171827.000000,130626.000000
1399.921133,0.124049,171640.000000,128994.000000
1403.251571,0.132424,171481.000000,126413.000000
1407.685680,0.145034,171148.000000,122557.000000
1411.006406,0.157869,171079.000000,118940.000000
1414.322969,0.169407,170991.000000,115762.000000
1417.635369,0.180743,170881.000000,112707.000000
1420.943607,0.193454,170720.000000,109353.000000
1424.247682,0.204585,170685.000000,106564.000000
1427.547595,0.216964,170790.000000,103633.000000
1430.843345,0.227222,170905.000000,101282.000000
1434.134933,0.236526,170830.000000,99092.000000
1437.422358,0.246107,170915.000000,96978.000000
1440.705621,0.254083,170956.000000,95236.000000
1445.076830,0.265145,171004.000000,92867.000000
1448.350380,0.271695,170838.000000,91388.000000
1451.619767,0.275221,170625.000000,90536.000000
1454.884993,0.281180,170313.000000,89139.000000
1458.146055,0.285035,169927.000000,88151.000000
1461.402955,0.287809,169493.000000,87366.000000
1464.655693,0.293063,168956.000000,86042.000000
1467.904268,0.297077,168307.000000,84923.000000
1471.148680,0.301904,167693.000000,83678.000000
1474.388930,0.305959,167134.000000,82624.000000
1477.625017,0.311778,166498.000000,81214.000000
1481.933325,0.317169,165605.000000,79782.000000
1485.159700,0.318753,164923.000000,79164.000000
1488.381912,0.322696,164188.000000,78099.000000
1491.599962,0.326590,163416.000000,77038.000000
1494.813849,0.326921,162526.000000,76560.000000
1498.023574,0.327870,161571.000000,75944.000000
1501.229136,0.329457,160574.000000,75200.000000
1504.430536,0.328846,159574.000000,74837.000000
1507.627773,0.329263,158592.000000,74305.000000
1510.820847,0.329854,157423.000000,73657.000000
1514.009759,0.330377,156226.000000,73009.000000
1518.255167,0.332569,154698.000000,71931.000000
1521.434366,0.331605,153531.000000,71547.000000
1524.609403,0.333627,152303.000000,70645.000000
1527.780278,0.333070,150930.000000,70098.000000
1530.946990,0.335190,149520.000000,69105.000000
1534.109539,0.334213,148083.000000,68595.000000
1537.267926,0.335664,146705.000000,67730.000000
1540.422150,0.333782,145249.000000,67349.000000
1543.572212,0.331433,143644.000000,66966.000000
1546.718111,0.329189,142018.000000,66551.000000
1549.859847,0.328809,140299.000000,65803.000000
1554.042355,0.326717,138148.000000,65107.000000
1557.174379,0.327034,136446.000000,64258.000000
1560.302240,0.325712,134592.000000,63578.000000
1563.425939,0.324252,132737.000000,62913.000000
1566.545476,0.323806,130997.000000,62152.000000
1569.660850,0.323896,129074.000000,61227.000000
1572.772061,0.324447,127180.000000,60252.000000
1575.879110,0.327066,125216.000000,58965.000000
1578.981997,0.325664,123151.000000,58180.000000
1582.080720,0.330010,121129.000000,56655.000000
1585.175282,0.329269,119055.000000,55780.000000
1589.294888,0.329138,116258.000000,54486.000000
1592.379737,0.324840,114040.000000,53978.000000
1595.460423,0.324533,111960.000000,53031.000000
1598.536947,0.319141,109782.000000,52649.000000
1601.609308,0.320835,107628.000000,51415.000000
1604.677507,0.314084,105500.000000,51188.000000
1607.741543,0.309460,103155.000000,50586.000000
1610.801417,0.308900,100841.000000,49515.000000
1613.857128,0.299579,98624.000000,49477.000000
1616.908676,0.297000,96425.000000,48662.000000
1619.956062,0.294931,94117.000000,47724.000000
1624.012768,0.290123,91062.000000,46689.000000
1627.050442,0.286228,88838.000000,45959.000000
1630.083953,0.284778,86621.000000,44962.000000
1633.113301,0.279178,84376.000000,44365.000000
1636.138487,0.277903,82037.000000,43262.000000
1639.159510,0.271139,79789.000000,42737.000000
1642.176371,0.271332,77641.000000,41568.000000
1645.189069,0.266611,75244.000000,40725.000000
1648.197605,0.261174,72653.000000,39818.000000
1651.201978,0.253420,69885.000000,38991.000000
1654.202188,0.248470,66871.000000,37737.000000
1658.195994,0.247354,62323.000000,35261.000000
1661.186492,0.239968,58438.000000,33630.000000
1664.172828,0.230426,54103.000000,31827.000000
1667.155001,0.225448,49112.000000,29224.000000
1670.133011,0.214959,43793.000000,26696.000000
1673.106859,0.210341,38261.000000,23573.000000
1676.076545,0.194975,32903.000000,21002.000000
1679.042067,0.191262,28053.000000,18060.000000
1682.003428,0.196206,23774.000000,15132.000000
1684.960626,0.204146,20126.000000,12578.000000
1687.913661,0.193015,17073.000000,10947.000000
1691.844566,0.208658,13814.000000,8544.000000
1694.787889,0.205894,11821.000000,7358.000000
1697.727049,0.201489,10202.000000,6415.000000
1700.662047,0.187614,8803.000000,5715.000000
