Method:,Hadamard,,
Host Date-Time:,27/8/18 @ 2:39:21,,
Header Version:,1,,
System Temp hundredths:,2856,,
Detector Temp hundredths:,2735,,
Humidity hundredths:,4094,,
Lamp PD:,3698,,
Shift Vector Coefficients:,-12.3419,0.0873806,-0.000149817,,
Pixel to Wavelength Coefficients:,1814.65,-0.922138,-0.000231252,,
Serial Number:,5490081,,
Scan Config Name:,Hadamard,,
Scan Config Type:,1,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,7,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,32,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
1365.262867,0.212286,354755.000000,217592.000000
1369.759877,0.215112,350829.000000,213788.000000
1373.127778,0.216352,348269.000000,211623.000000
1376.491516,0.218268,346275.000000,209485.000000
1379.851092,0.218833,344852.000000,208353.000000
1383.206505,0.219585,344168.000000,207580.000000
1386.557756,0.221515,344279.000000,206726.000000
1389.904844,0.224253,344388.000000,205492.000000
1393.247769,0.225496,344098.000000,204732.000000
1396.586533,0.228563,343654.000000,203029.000000
1399.921133,0.229799,343280.000000,202232.000000
1403.251571,0.232212,342962.000000,200925.000000
1407.685680,0.236059,342297.000000,198767.000000
1411.006406,0.240326,342159.000000,196744.000000
1414.322969,0.243739,341982.000000,195103.000000
1417.635369,0.247125,341763.000000,193464.000000
1420.943607,0.251080,341440.000000,191529.000000
1424.247682,0.254594,341371.000000,189947.000000
1427.547595,0.258227,341580.000000,188480.000000
1430.843345,0.261423,341810.000000,187224.000000
1434.134933,0.261941,341660.000000,186919.000000
1437.422358,0.263972,341831.000000,186140.000000
1440.705621,0.265484,341912.000000,185537.000000
1445.076830,0.268036,342009.000000,184502.000000
1448.350380,0.269517,341676.000000,183695.000000
1451.619767,0.270255,341251.000000,183155.000000
1454.884993,0.272931,340627.000000,181697.000000
1458.146055,0.274485,339855.000000,180638.000000
1461.402955,0.275611,338987.000000,179710.000000
1464.655693,0.277467,337912.000000,178376.000000
1467.904268,0.277677,336614.000000,177605.000000
1471.148680,0.279069,335386.000000,176391.000000
1474.388930,0.279919,334268.000000,175459.000000
1477.625017,0.282082,332996.000000,173923.000000
1481.933325,0.283619,331210.000000,172379.000000
1485.159700,0.283927,329847.000000,171548.000000
1488.381912,0.286211,328376.000000,169887.000000
1491.599962,0.289239,326833.000000,167914.000000
1494.813849,0.291432,325052.000000,166158.000000
1498.023574,0.293390,323143.000000,164439.000000
1501.229136,0.296711,321148.000000,162179.000000
1504.430536,0.299013,319148.000000,160317.000000
1507.627773,0.302742,317184.000000,157968.000000
1510.820847,0.304752,314847.000000,156080.000000
1514.009759,0.307714,312452.000000,153840.000000
1518.255167,0.310641,309396.000000,151312.000000
1521.434366,0.312036,307062.000000,149689.000000
1524.609403,0.313424,304606.000000,148018.000000
1527.780278,0.313016,301861.000000,146822.000000
1530.946990,0.315460,299041.000000,144634.000000
1534.109539,0.316307,296167.000000,142965.000000
1537.267926,0.318709,293410.000000,140853.000000
1540.422150,0.319883,290499.000000,139079.000000
1543.572212,0.319544,287288.000000,137649.000000
1546.718111,0.321913,284037.000000,135351.000000
1549.859847,0.323924,280599.000000,133095.000000
1554.042355,0.328274,276296.000000,129748.000000
1557.174379,0.332197,272892.000000,126997.000000
1560.302240,0.334470,269185.000000,124618.000000
1563.425939,0.335098,265475.000000,122723.000000
1566.545476,0.335974,261995.000000,120870.000000
1569.660850,0.336827,258149.000000,118862.000000
1572.772061,0.338194,254361.000000,116750.000000
1575.879110,0.339767,250432.000000,114531.000000
1578.981997,0.339164,246303.000000,112799.000000
1582.080720,0.343980,242258.000000,109723.000000
1585.175282,0.345256,238110.000000,107528.000000
1589.294888,0.347910,232516.000000,104362.000000
1592.379737,0.348519,228081.000000,102228.000000
1595.460423,0.350971,223920.000000,99798.000000
1598.536947,0.351818,219564.000000,97666.000000
1601.609308,0.356917,215256.000000,94632.000000
1604.677507,0.355708,211001.000000,93020.000000
1607.741543,0.356913,206310.000000,90700.000000
1610.801417,0.359610,201683.000000,88117.000000
1613.857128,0.358390,197249.000000,86422.000000
1616.908676,0.362087,192851.000000,83779.000000
1619.956062,0.365653,188235.000000,81105.000000
1624.012768,0.370662,182124.000000,77572.000000
1627.050442,0.375605,177676.000000,74821.000000
1630.083953,0.383843,173242.000000,71583.000000
1633.113301,0.386466,168752.000000,69308.000000
1636.138487,0.390695,164075.000000,66734.000000
1639.159510,0.388928,159579.000000,65170.000000
1642.176371,0.390260,155282.000000,63221.000000
1645.189069,0.387797,150489.000000,61618.000000
1648.197605,0.383889,145307.000000,60034.000000
1651.201978,0.382968,139770.000000,57869.000000
1654.202188,0.382542,133743.000000,55428.000000
1658.195994,0.393774,124646.000000,50339.000000
1661.186492,0.393723,116877.000000,47207.000000
1664.172828,0.397116,108207.000000,43365.000000
1667.155001,0.398449,98225.000000,39244.000000
1670.133011,0.395929,87586.000000,35197.000000
1673.106859,0.395509,76523.000000,30781.000000
1676.076545,0.382810,65807.000000,27256.000000
1679.042067,0.378922,56106.000000,23447.000000
1682.003428,0.379097,47549.000000,19863.000000
1684.960626,0.387183,40253.000000,16505.000000
1687.913661,0.381615,34147.000000,14182.000000
1691.844566,0.378767,27628.000000,11550.000000
1694.787889,0.377804,23643.000000,9906.000000
1697.727049,0.369548,20404.000000,8713.000000
1700.662047,0.363079,17606.000000,7631.000000
