Method:,Hadamard,,
Host Date-Time:,6/5/18 @ 18:29:38,,
Header Version:,1,,
System Temp hundredths:,3070,,
Detector Temp hundredths:,2924,,
Humidity hundredths:,3833,,
Lamp PD:,3755,,
Shift Vector Coefficients:,-12.3419,0.0873806,-0.000149817,,
Pixel to Wavelength Coefficients:,1814.65,-0.922138,-0.000231252,,
Serial Number:,5490081,,
Scan Config Name:,Hadamard,,
Scan Config Type:,1,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,7,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
1578.981997,0.313548,123151.000000,59826.000000
1582.080720,0.316962,121129.000000,58383.000000
1585.175282,0.316231,119055.000000,57480.000000
1589.294888,0.314853,116258.000000,56308.000000
1592.379737,0.310836,114040.000000,55747.000000
1595.460423,0.311457,111960.000000,54652.000000
1598.536947,0.309337,109782.000000,53851.000000
1601.609308,0.312097,107628.000000,52460.000000
1604.677507,0.307475,105500.000000,51973.000000
1607.741543,0.306295,103155.000000,50956.000000
1610.801417,0.305963,100841.000000,49851.000000
1613.857128,0.301435,98624.000000,49266.000000
1616.908676,0.300440,96425.000000,48278.000000
1619.956062,0.300537,94117.000000,47112.000000
1624.012768,0.297600,91062.000000,45892.000000
1627.050442,0.296982,88838.000000,44835.000000
1630.083953,0.297609,86621.000000,43653.000000
1633.113301,0.294380,84376.000000,42839.000000
1636.138487,0.295178,82037.000000,41575.000000
1639.159510,0.290879,79789.000000,40838.000000
1642.176371,0.294705,77641.000000,39390.000000
1645.189069,0.291519,75244.000000,38455.000000
1648.197605,0.289731,72653.000000,37284.000000
1651.201978,0.287443,69885.000000,36053.000000
1654.202188,0.281654,66871.000000,34961.000000
1658.195994,0.281991,62323.000000,32558.000000
1661.186492,0.277313,58438.000000,30859.000000
1664.172828,0.274372,54103.000000,28764.000000
1667.155001,0.272538,49112.000000,26221.000000
1670.133011,0.267500,43793.000000,23654.000000
1673.106859,0.265362,38261.000000,20768.000000
1676.076545,0.250933,32903.000000,18463.000000
1679.042067,0.248142,28053.000000,15843.000000
1682.003428,0.249224,23774.000000,13393.000000
1684.960626,0.262483,20126.000000,10997.000000
1687.913661,0.254541,17073.000000,9501.000000
1691.844566,0.266418,13814.000000,7480.000000
1694.787889,0.268651,11821.000000,6368.000000
1697.727049,0.242719,10202.000000,5834.000000
1700.662047,0.252930,8803.000000,4917.000000
