Method:,Hadamard,,
1464.655693,0.185234,168956.000000,110291.000000
1467.904268,0.195021,168307.000000,107419.000000
1471.148680,0.206056,167693.000000,104342.000000
1474.388930,0.214780,167134.000000,101926.000000
1477.625017,0.225901,166498.000000,98971.000000
1481.933325,0.237694,165605.000000,95803.000000
1485.159700,0.244176,164923.000000,93995.000000
1488.381912,0.251908,164188.000000,91925.000000
1491.599962,0.259250,163416.000000,89959.000000
1494.813849,0.263362,162526.000000,88626.000000
1498.023574,0.266370,161571.000000,87497.000000
1501.229136,0.268549,160574.000000,86522.000000
1504.430536,0.267369,159574.000000,86217.000000
1507.627773,0.268249,158592.000000,85513.000000
1510.820847,0.266267,157423.000000,85271.000000
1514.009759,0.265839,156226.000000,84706.000000
1518.255167,0.264229,154698.000000,84189.000000
1521.434366,0.263362,153531.000000,83721.000000
1524.609403,0.262194,152303.000000,83275.000000
1527.780278,0.260425,150930.000000,82861.000000
1530.946990,0.262307,149520.000000,81732.000000
1534.109539,0.261752,148083.000000,81050.000000
1537.267926,0.262666,146705.000000,80127.000000
1540.422150,0.264321,145249.000000,79030.000000
1543.572212,0.263382,143644.000000,78326.000000
1546.718111,0.266762,142018.000000,76839.000000
1549.859847,0.269039,140299.000000,75512.000000
1554.042355,0.274501,138148.000000,73425.000000
1557.174379,0.278740,136446.000000,71816.000000
1560.302240,0.281916,134592.000000,70324.000000
1563.425939,0.283954,132737.000000,69030.000000
1566.545476,0.286609,130997.000000,67710.000000
1569.660850,0.289764,129074.000000,66233.000000
1572.772061,0.291686,127180.000000,64973.000000
1575.879110,0.295509,125216.000000,63409.000000
1578.981997,0.293954,123151.000000,62587.000000
1582.080720,0.299145,121129.000000,60828.000000
1585.175282,0.298132,119055.000000,59926.000000
1589.294888,0.296009,116258.000000,58805.000000
1592.379737,0.294686,114040.000000,57859.000000
1595.460423,0.289818,111960.000000,57444.000000
1598.536947,0.286711,109782.000000,56731.000000
1601.609308,0.285766,107628.000000,55739.000000
1604.677507,0.277553,105500.000000,55680.000000
1607.741543,0.272244,103155.000000,55112.000000
1610.801417,0.268677,100841.000000,54320.000000
1613.857128,0.260729,98624.000000,54107.000000
1616.908676,0.256689,96425.000000,53395.000000
1619.956062,0.253459,94117.000000,52506.000000
1624.012768,0.248678,91062.000000,51364.000000
1627.050442,0.244740,88838.000000,50566.000000
1630.083953,0.243273,86621.000000,49471.000000
1633.113301,0.238414,84376.000000,48731.000000
1636.138487,0.235892,82037.000000,47656.000000
1639.159510,0.231354,79789.000000,46837.000000
1642.176371,0.229472,77641.000000,45774.000000
1645.189069,0.225291,75244.000000,44790.000000
1648.197605,0.218670,72653.000000,43912.000000
1651.201978,0.216517,69885.000000,42449.000000
1654.202188,0.207902,66871.000000,41432.000000
1658.195994,0.209086,62323.000000,38509.000000
1661.186492,0.198787,58438.000000,36975.000000
1664.172828,0.194648,54103.000000,34560.000000
1667.155001,0.188365,49112.000000,31829.000000
1670.133011,0.181575,43793.000000,28829.000000
1673.106859,0.178299,38261.000000,25378.000000
1676.076545,0.165362,32903.000000,22484.000000
1679.042067,0.166832,28053.000000,19105.000000
1682.003428,0.169088,23774.000000,16107.000000
1684.960626,0.178114,20126.000000,13355.000000
1687.913661,0.170631,17073.000000,11526.000000
1691.844566,0.171416,13814.000000,9309.000000
1694.787889,0.174642,11821.000000,7907.000000
1697.727049,0.153651,10202.000000,7162.000000
1700.662047,0.156109,8803.000000,6145.000000
