Method:,Hadamard,,
1518.255167,0.478049,309396.000000,102912.000000
1521.434366,0.474545,307062.000000,102963.000000
1524.609403,0.470964,304606.000000,102985.000000
1527.780278,0.465349,301861.000000,103385.000000
1530.946990,0.463383,299041.000000,102884.000000
1534.109539,0.458539,296167.000000,103038.000000
1537.267926,0.456522,293410.000000,102554.000000
1540.422150,0.452705,290499.000000,102433.000000
1543.572212,0.448629,287288.000000,102256.000000
1546.718111,0.447076,284037.000000,101461.000000
1549.859847,0.445251,280599.000000,100655.000000
1554.042355,0.444828,276296.000000,99208.000000
1557.174379,0.444034,272892.000000,98165.000000
1560.302240,0.442979,269185.000000,97067.000000
1563.425939,0.440429,265475.000000,96293.000000
1566.545476,0.437931,261995.000000,95579.000000
1569.660850,0.437142,258149.000000,94347.000000
1572.772061,0.435522,254361.000000,93310.000000
1575.879110,0.433658,250432.000000,92264.000000
1578.981997,0.430761,246303.000000,91350.000000
1582.080720,0.432698,242258.000000,89450.000000
1585.175282,0.429236,238110.000000,88622.000000
1589.294888,0.425488,232516.000000,87290.000000
1592.379737,0.421535,228081.000000,86408.000000
1595.460423,0.419078,223920.000000,85313.000000
1598.536947,0.414992,219564.000000,84444.000000
1601.609308,0.415214,215256.000000,82745.000000
1604.677507,0.409888,211001.000000,82110.000000
1607.741543,0.406159,206310.000000,80977.000000
1610.801417,0.404002,201683.000000,79555.000000
1613.857128,0.398009,197249.000000,78887.000000
1616.908676,0.395769,192851.000000,77527.000000
1619.956062,0.393139,188235.000000,76131.000000
1624.012768,0.389437,182124.000000,74290.000000
1627.050442,0.386633,177676.000000,72945.000000
1630.083953,0.386686,173242.000000,71116.000000
1633.113301,0.380362,168752.000000,70289.000000
1636.138487,0.380526,164075.000000,68315.000000
1639.159510,0.377368,159579.000000,66928.000000
1642.176371,0.378067,155282.000000,65021.000000
1645.189069,0.374615,150489.000000,63517.000000
1648.197605,0.372030,145307.000000,61696.000000
1651.201978,0.371167,139770.000000,59463.000000
1654.202188,0.366475,133743.000000,57517.000000
1658.195994,0.372091,124646.000000,52916.000000
1661.186492,0.371076,116877.000000,49734.000000
1664.172828,0.375186,108207.000000,45611.000000
1667.155001,0.380499,98225.000000,40900.000000
1670.133011,0.385698,87586.000000,36036.000000
1673.106859,0.395509,76523.000000,30781.000000
1676.076545,0.395371,65807.000000,26479.000000
1679.042067,0.398761,56106.000000,22400.000000
1682.003428,0.411569,47549.000000,18432.000000
1684.960626,0.427060,40253.000000,15057.000000
1687.913661,0.426041,34147.000000,12803.000000
1691.844566,0.430498,27628.000000,10253.000000
1694.787889,0.436787,23643.000000,8648.000000
1697.727049,0.425770,20404.000000,7655.000000
1700.662047,0.426248,17606.000000,6598.000000
