Method:,Hadamard,,
Host Date-Time:,6/5/18 @ 17:28:40,,
Header Version:,1,,
System Temp hundredths:,3138,,
Detector Temp hundredths:,3004,,
Humidity hundredths:,3770,,
Lamp PD:,3752,,
Shift Vector Coefficients:,-12.3419,0.0873806,-0.000149817,,
Pixel to Wavelength Coefficients:,1814.65,-0.922138,-0.000231252,,
Serial Number:,5490081,,
Scan Config Name:,Hadamard,,
Scan Config Type:,1,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,7,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.397851,-0.024680,10757.000000,11386.000000
904.302718,-0.019643,12276.000000,12844.000000
908.203423,-0.021845,13647.000000,14351.000000
912.099965,-0.006162,15116.000000,15332.000000
917.288880,0.012609,17577.000000,17074.000000
921.175709,0.007544,19975.000000,19631.000000
925.058377,0.002707,23010.000000,22867.000000
928.936881,0.009092,26499.000000,25950.000000
932.811223,0.016882,30111.000000,28963.000000
936.681403,0.013279,33573.000000,32562.000000
940.547420,0.011452,36734.000000,35778.000000
944.409274,0.017271,39705.000000,38157.000000
948.266966,0.013753,42507.000000,41182.000000
952.120496,0.018671,45389.000000,43479.000000
955.969862,0.012683,48328.000000,46937.000000
961.095876,0.019114,52396.000000,50140.000000
964.935531,0.021316,55619.000000,52955.000000
968.771023,0.022381,59031.000000,56066.000000
972.602352,0.017494,62462.000000,59996.000000
976.429518,0.018704,65997.000000,63215.000000
980.252523,0.020188,69483.000000,66327.000000
984.071364,0.022596,72960.000000,69261.000000
987.886043,0.019425,76447.000000,73103.000000
991.696560,0.020660,79577.000000,75880.000000
995.502914,0.018133,82435.000000,79064.000000
999.305106,0.018951,85322.000000,81679.000000
1004.368219,0.016065,88722.000000,85500.000000
1008.160698,0.015891,90848.000000,87584.000000
1011.949015,0.015041,92627.000000,89474.000000
1015.733168,0.015210,94052.000000,90815.000000
1019.513160,0.013385,95186.000000,92297.000000
1023.288989,0.013150,95929.000000,93068.000000
1027.060655,0.013179,96486.000000,93602.000000
1030.828159,0.012685,96746.000000,93961.000000
1034.591500,0.009953,96839.000000,94645.000000
1038.350679,0.010093,96770.000000,94547.000000
1042.105695,0.008298,96538.000000,94711.000000
1047.105908,0.009621,96072.000000,93967.000000
1050.851212,0.008242,95908.000000,94105.000000
1054.592353,0.005913,95540.000000,94248.000000
1058.329331,0.006145,95088.000000,93752.000000
1062.062147,0.006016,94860.000000,93555.000000
1065.790801,0.004580,94847.000000,93852.000000
1069.515292,0.001735,94826.000000,94448.000000
1073.235620,0.003878,94724.000000,93882.000000
1076.951786,0.002304,94702.000000,94201.000000
1080.663789,-0.000617,94917.000000,95052.000000
1084.371630,0.000836,95179.000000,94996.000000
1089.308943,-0.003105,95205.000000,95888.000000
1093.007071,-0.001589,95494.000000,95844.000000
1096.701037,-0.002010,95910.000000,96355.000000
1100.390840,-0.003917,96131.000000,97002.000000
1104.076481,-0.001231,96194.000000,96467.000000
1107.757959,-0.001656,96326.000000,96694.000000
1111.435274,-0.002516,96541.000000,97102.000000
1115.108427,-0.001037,96617.000000,96848.000000
1118.777418,-0.003279,96578.000000,97310.000000
1122.442246,-0.002743,96588.000000,97200.000000
1126.102912,-0.003633,96533.000000,97344.000000
1130.977324,-0.002743,96419.000000,97030.000000
1134.628277,-0.004418,96439.000000,97425.000000
1138.275067,-0.004582,96451.000000,97474.000000
1141.917695,-0.003611,96414.000000,97219.000000
1145.556160,-0.004446,96416.000000,97408.000000
1149.190463,-0.004760,96359.000000,97421.000000
1152.820603,-0.005429,96422.000000,97635.000000
1156.446581,-0.004657,96566.000000,97607.000000
1160.068396,-0.003974,96699.000000,97588.000000
1163.686049,-0.003714,96877.000000,97709.000000
1167.299539,-0.003566,97163.000000,97964.000000
1172.111051,-0.003672,97755.000000,98585.000000
1175.714828,-0.000666,98357.000000,98508.000000
1179.314443,-0.001681,99028.000000,99412.000000
1182.909896,-0.002219,99933.000000,100445.000000
1186.501186,0.002471,100976.000000,100403.000000
1190.088313,0.004605,102215.000000,101137.000000
1193.671278,0.004274,103449.000000,102436.000000
1197.250081,0.005092,104757.000000,103536.000000
1200.824720,0.008038,106007.000000,104063.000000
1204.395198,0.007897,107503.000000,105566.000000
1207.961512,0.008596,109096.000000,106958.000000
1212.710124,0.011745,111348.000000,108377.000000
1216.266726,0.011517,113064.000000,110105.000000
1219.819166,0.009299,114939.000000,112504.000000
1223.367443,0.009581,116867.000000,114317.000000
1226.911558,0.010487,118707.000000,115875.000000
1230.451510,0.008289,120651.000000,118370.000000
1233.987299,0.007007,122831.000000,120865.000000
1237.518926,0.007822,124926.000000,122696.000000
1241.046391,0.006564,127058.000000,125152.000000
1244.569693,0.004369,129291.000000,127997.000000
1248.088832,0.003659,131595.000000,130491.000000
1252.774543,0.003416,134667.000000,133612.000000
1256.283970,0.004690,136660.000000,135192.000000
1259.789234,0.005799,138655.000000,136816.000000
1263.290336,0.002938,140472.000000,139525.000000
1266.787275,0.003318,142316.000000,141233.000000
1270.280052,0.002296,144126.000000,143366.000000
1273.768666,0.000934,146663.000000,146348.000000
1277.253118,-0.000379,150166.000000,150297.000000
1280.733407,-0.002236,154047.000000,154842.000000
1284.209534,-0.001622,157716.000000,158306.000000
