Method:,Hadamard,,
1256.283970,0.058513,136660.000000,119434.000000
1259.789234,0.058644,138655.000000,121141.000000
1263.290336,0.057593,140472.000000,123026.000000
1266.787275,0.058556,142316.000000,124365.000000
1270.280052,0.055883,144126.000000,126724.000000
1273.768666,0.056502,146663.000000,128771.000000
1277.253118,0.054785,150166.000000,132369.000000
1280.733407,0.053792,154047.000000,136101.000000
1284.209534,0.051980,157716.000000,139925.000000
1287.681498,0.050482,161048.000000,143375.000000
1292.304308,0.050007,165341.000000,147358.000000
1295.766560,0.049525,168047.000000,149936.000000
1299.224649,0.049026,170402.000000,152212.000000
1302.678575,0.048944,172782.000000,154367.000000
1306.128339,0.049218,174935.000000,156192.000000
1309.573940,0.050945,176725.000000,157164.000000
1313.015379,0.050131,178264.000000,158830.000000
1316.452656,0.051010,179762.000000,159841.000000
1319.885770,0.053164,181021.000000,160164.000000
1323.314721,0.053652,181821.000000,160691.000000
1326.739510,0.054751,182395.000000,160791.000000
1331.299419,0.057671,183253.000000,160465.000000
1334.714496,0.057725,183638.000000,160782.000000
1338.125409,0.060913,183563.000000,159541.000000
1341.532160,0.063416,183409.000000,158491.000000
1344.934749,0.067017,183307.000000,157095.000000
1348.333175,0.068878,182891.000000,156068.000000
1351.727439,0.072999,182046.000000,153880.000000
1355.117540,0.077391,181026.000000,151478.000000
1358.503478,0.080302,179849.000000,149488.000000
1361.885254,0.083403,178683.000000,147462.000000
1365.262867,0.085766,177377.000000,145590.000000
1369.759877,0.090402,175414.000000,142450.000000
1373.127778,0.093090,174134.000000,140538.000000
1376.491516,0.097662,173137.000000,138270.000000
1379.851092,0.102703,172426.000000,136113.000000
1383.206505,0.110842,172084.000000,133321.000000
1386.557756,0.121088,172139.000000,130254.000000
1389.904844,0.126845,172194.000000,128580.000000
1393.247769,0.126638,172049.000000,128533.000000
1396.586533,0.126861,171827.000000,128301.000000
1399.921133,0.128349,171640.000000,127723.000000
1403.251571,0.135849,171481.000000,125420.000000
1407.685680,0.148799,171148.000000,121499.000000
1411.006406,0.162203,171079.000000,117759.000000
1414.322969,0.175182,170991.000000,114233.000000
1417.635369,0.186960,170881.000000,111105.000000
1420.943607,0.199150,170720.000000,107928.000000
1424.247682,0.208712,170685.000000,105556.000000
1427.547595,0.216114,170790.000000,103836.000000
1430.843345,0.221438,170905.000000,102640.000000
1434.134933,0.223424,170830.000000,102127.000000
1437.422358,0.227334,170915.000000,101262.000000
1440.705621,0.230641,170956.000000,100518.000000
1445.076830,0.236184,171004.000000,99271.000000
1448.350380,0.239444,170838.000000,98433.000000
1451.619767,0.242290,170625.000000,97668.000000
1454.884993,0.247238,170313.000000,96385.000000
1458.146055,0.251831,169927.000000,95155.000000
1461.402955,0.254525,169493.000000,94325.000000
1464.655693,0.259249,168956.000000,93009.000000
1467.904268,0.261819,168307.000000,92105.000000
1471.148680,0.265345,167693.000000,91027.000000
1474.388930,0.267714,167134.000000,90230.000000
1477.625017,0.270903,166498.000000,89229.000000
1481.933325,0.272719,165605.000000,88380.000000
1485.159700,0.272616,164923.000000,88037.000000
1488.381912,0.275528,164188.000000,87059.000000
1491.599962,0.277324,163416.000000,86292.000000
1494.813849,0.276798,162526.000000,85926.000000
1498.023574,0.276189,161571.000000,85541.000000
1501.229136,0.275073,160574.000000,85232.000000
1504.430536,0.273513,159574.000000,85006.000000
1507.627773,0.272090,158592.000000,84760.000000
1510.820847,0.270170,157423.000000,84508.000000
1514.009759,0.270043,156226.000000,83890.000000
1518.255167,0.269706,154698.000000,83134.000000
1521.434366,0.268943,153531.000000,82652.000000
1524.609403,0.269711,152303.000000,81846.000000
1527.780278,0.267479,150930.000000,81526.000000
1530.946990,0.268898,149520.000000,80501.000000
1534.109539,0.268448,148083.000000,79810.000000
1537.267926,0.269775,146705.000000,78826.000000
1540.422150,0.268829,145249.000000,78214.000000
1543.572212,0.267202,143644.000000,77640.000000
1546.718111,0.266507,142018.000000,76884.000000
1549.859847,0.266704,140299.000000,75919.000000
1554.042355,0.266751,138148.000000,74747.000000
1557.174379,0.269567,136446.000000,73349.000000
1560.302240,0.268627,134592.000000,72509.000000
1563.425939,0.268255,132737.000000,71571.000000
1566.545476,0.268364,130997.000000,70615.000000
1569.660850,0.268654,129074.000000,69532.000000
1572.772061,0.269877,127180.000000,68319.000000
1575.879110,0.271715,125216.000000,66980.000000
1578.981997,0.269246,123151.000000,66251.000000
1582.080720,0.272901,121129.000000,64617.000000
1585.175282,0.272680,119055.000000,63543.000000
1589.294888,0.270816,116258.000000,62317.000000
1592.379737,0.267730,114040.000000,61564.000000
1595.460423,0.268947,111960.000000,60272.000000
1598.536947,0.265613,109782.000000,59555.000000
1601.609308,0.267166,107628.000000,58178.000000
1604.677507,0.261723,105500.000000,57747.000000
1607.741543,0.260053,103155.000000,56681.000000
1610.801417,0.259822,100841.000000,55439.000000
1613.857128,0.252232,98624.000000,55176.000000
1616.908676,0.253133,96425.000000,53834.000000
1619.956062,0.253203,94117.000000,52537.000000
1624.012768,0.250831,91062.000000,51110.000000
1627.050442,0.248614,88838.000000,50117.000000
1630.083953,0.249862,86621.000000,48726.000000
1633.113301,0.247719,84376.000000,47698.000000
1636.138487,0.246333,82037.000000,46524.000000
1639.159510,0.242464,79789.000000,45654.000000
1642.176371,0.245741,77641.000000,44091.000000
1645.189069,0.243115,75244.000000,42989.000000
1648.197605,0.239309,72653.000000,41874.000000
1651.201978,0.233468,69885.000000,40824.000000
1654.202188,0.230083,66871.000000,39369.000000
1658.195994,0.233058,62323.000000,36441.000000
1661.186492,0.228687,58438.000000,34515.000000
1664.172828,0.224544,54103.000000,32261.000000
1667.155001,0.221719,49112.000000,29476.000000
1670.133011,0.213464,43793.000000,26788.000000
1673.106859,0.215494,38261.000000,23295.000000
1676.076545,0.203073,32903.000000,20614.000000
1679.042067,0.203628,28053.000000,17553.000000
1682.003428,0.202275,23774.000000,14922.000000
1684.960626,0.213570,20126.000000,12308.000000
1687.913661,0.205001,17073.000000,10649.000000
1691.844566,0.214853,13814.000000,8423.000000
1694.787889,0.219382,11821.000000,7133.000000
1697.727049,0.217416,10202.000000,6184.000000
1700.662047,0.214010,8803.000000,5378.000000
