Method:,Hadamard,,
Host Date-Time:,6/5/18 @ 16:22:14,,
Header Version:,1,,
System Temp hundredths:,2960,,
Detector Temp hundredths:,2832,,
Humidity hundredths:,4081,,
Lamp PD:,3757,,
Shift Vector Coefficients:,-12.3419,0.0873806,-0.000149817,,
Pixel to Wavelength Coefficients:,1814.65,-0.922138,-0.000231252,,
Serial Number:,5490081,,
Scan Config Name:,Hadamard,,
Scan Config Type:,1,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,7,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
1365.262867,0.072444,177377.000000,150125.000000
1369.759877,0.075805,175414.000000,147319.000000
1373.127778,0.076662,174134.000000,145956.000000
1376.491516,0.079175,173137.000000,144283.000000
1379.851092,0.079007,172426.000000,143746.000000
1383.206505,0.079734,172084.000000,143221.000000
1386.557756,0.082531,172139.000000,142347.000000
1389.904844,0.087233,172194.000000,140859.000000
1393.247769,0.088734,172049.000000,140255.000000
1396.586533,0.095779,171827.000000,137820.000000
1399.921133,0.100534,171640.000000,136171.000000
1403.251571,0.106901,171481.000000,134065.000000
1407.685680,0.116601,171148.000000,130849.000000
1411.006406,0.125644,171079.000000,128101.000000
1414.322969,0.134143,170991.000000,125554.000000
1417.635369,0.140904,170881.000000,123535.000000
1420.943607,0.148356,170720.000000,121319.000000
1424.247682,0.153438,170685.000000,119883.000000
1427.547595,0.161350,170790.000000,117791.000000
1430.843345,0.167123,170905.000000,116314.000000
1434.134933,0.167545,170830.000000,116150.000000
1437.422358,0.172819,170915.000000,114805.000000
1440.705621,0.177055,170956.000000,113718.000000
1445.076830,0.182093,171004.000000,112438.000000
1448.350380,0.187324,170838.000000,110984.000000
1451.619767,0.189562,170625.000000,110276.000000
1454.884993,0.193913,170313.000000,108977.000000
1458.146055,0.199177,169927.000000,107420.000000
1461.402955,0.204568,169493.000000,105824.000000
1464.655693,0.210815,168956.000000,103982.000000
1467.904268,0.216456,168307.000000,102246.000000
1471.148680,0.221658,167693.000000,100660.000000
1474.388930,0.226466,167134.000000,99220.000000
1477.625017,0.232877,166498.000000,97394.000000
1481.933325,0.236210,165605.000000,96131.000000
