Method:,Hadamard,,
1259.789234,0.064924,138655.000000,119402.000000
1263.290336,0.064012,140472.000000,121221.000000
1266.787275,0.063985,142316.000000,122820.000000
1270.280052,0.062838,144126.000000,124711.000000
1273.768666,0.062756,146663.000000,126930.000000
1277.253118,0.061024,150166.000000,130481.000000
1280.733407,0.059849,154047.000000,134216.000000
1284.209534,0.058456,157716.000000,137854.000000
1287.681498,0.056586,161048.000000,141374.000000
1292.304308,0.056300,165341.000000,145238.000000
1295.766560,0.055721,168047.000000,147812.000000
1299.224649,0.055027,170402.000000,150123.000000
1302.678575,0.055209,172782.000000,152156.000000
1306.128339,0.056118,174935.000000,153730.000000
1309.573940,0.056588,176725.000000,155135.000000
1313.015379,0.057038,178264.000000,156324.000000
1316.452656,0.057770,179762.000000,157372.000000
1319.885770,0.059132,181021.000000,157978.000000
1323.314721,0.060031,181821.000000,158348.000000
1326.739510,0.061507,182395.000000,158309.000000
1331.299419,0.063532,183253.000000,158314.000000
1334.714496,0.065047,183638.000000,158094.000000
1338.125409,0.067819,183563.000000,157024.000000
1341.532160,0.070249,183409.000000,156017.000000
1344.934749,0.073638,183307.000000,154718.000000
1348.333175,0.076135,182891.000000,153482.000000
1351.727439,0.081178,182046.000000,151009.000000
1355.117540,0.084721,181026.000000,148943.000000
1358.503478,0.088108,179849.000000,146825.000000
1361.885254,0.091930,178683.000000,144595.000000
1365.262867,0.094495,177377.000000,142693.000000
1369.759877,0.099450,175414.000000,139513.000000
1373.127778,0.102230,174134.000000,137611.000000
1376.491516,0.106659,173137.000000,135435.000000
1379.851092,0.111248,172426.000000,133461.000000
1383.206505,0.118317,172084.000000,131046.000000
1386.557756,0.125822,172139.000000,128842.000000
1389.904844,0.131678,172194.000000,127157.000000
1393.247769,0.133037,172049.000000,126653.000000
1396.586533,0.135970,171827.000000,125638.000000
1399.921133,0.139571,171640.000000,124465.000000
1403.251571,0.147589,171481.000000,122075.000000
1407.685680,0.161987,171148.000000,117865.000000
1411.006406,0.176814,171079.000000,113863.000000
1414.322969,0.191533,170991.000000,110012.000000
1417.635369,0.207032,170881.000000,106087.000000
1420.943607,0.221976,170720.000000,102402.000000
1424.247682,0.232091,170685.000000,100024.000000
1427.547595,0.240143,170790.000000,98247.000000
1430.843345,0.245093,170905.000000,97199.000000
1434.134933,0.245488,170830.000000,97068.000000
1437.422358,0.248568,170915.000000,96430.000000
1440.705621,0.251351,170956.000000,95837.000000
1445.076830,0.255987,171004.000000,94846.000000
1448.350380,0.260562,170838.000000,93761.000000
1451.619767,0.263186,170625.000000,93080.000000
1454.884993,0.268888,170313.000000,91698.000000
1458.146055,0.272521,169927.000000,90728.000000
1461.402955,0.275518,169493.000000,89874.000000
1464.655693,0.281484,168956.000000,88367.000000
1467.904268,0.285028,168307.000000,87312.000000
1471.148680,0.290315,167693.000000,85941.000000
1474.388930,0.293105,167134.000000,85106.000000
1477.625017,0.297388,166498.000000,83950.000000
1481.933325,0.300870,165605.000000,82833.000000
1485.159700,0.302663,164923.000000,82152.000000
1488.381912,0.305315,164188.000000,81288.000000
1491.599962,0.307828,163416.000000,80439.000000
1494.813849,0.308664,162526.000000,79847.000000
1498.023574,0.307942,161571.000000,79510.000000
1501.229136,0.308494,160574.000000,78919.000000
1504.430536,0.306888,159574.000000,78718.000000
1507.627773,0.306431,158592.000000,78316.000000
1510.820847,0.304962,157423.000000,78002.000000
1514.009759,0.304799,156226.000000,77438.000000
1518.255167,0.305511,154698.000000,76555.000000
1521.434366,0.304954,153531.000000,76075.000000
1524.609403,0.305769,152303.000000,75325.000000
1527.780278,0.303784,150930.000000,74988.000000
1530.946990,0.306519,149520.000000,73821.000000
1534.109539,0.305810,148083.000000,73231.000000
1537.267926,0.306904,146705.000000,72367.000000
1540.422150,0.306836,145249.000000,71660.000000
1543.572212,0.304497,143644.000000,71251.000000
1546.718111,0.304956,142018.000000,70370.000000
1549.859847,0.304620,140299.000000,69572.000000
1554.042355,0.307089,138148.000000,68117.000000
1557.174379,0.307269,136446.000000,67250.000000
1560.302240,0.307002,134592.000000,66377.000000
1563.425939,0.307527,132737.000000,65383.000000
1566.545476,0.307466,130997.000000,64535.000000
1569.660850,0.309538,129074.000000,63285.000000
1572.772061,0.310719,127180.000000,62187.000000
1575.879110,0.312003,125216.000000,61046.000000
1578.981997,0.311116,123151.000000,60162.000000
1582.080720,0.315825,121129.000000,58536.000000
1585.175282,0.313107,119055.000000,57895.000000
1589.294888,0.311886,116258.000000,56694.000000
1592.379737,0.310532,114040.000000,55786.000000
1595.460423,0.309578,111960.000000,54889.000000
1598.536947,0.306620,109782.000000,54189.000000
1601.609308,0.308552,107628.000000,52890.000000
1604.677507,0.304992,105500.000000,52271.000000
1607.741543,0.303669,103155.000000,51265.000000
1610.801417,0.302518,100841.000000,50248.000000
1613.857128,0.298781,98624.000000,49568.000000
1616.908676,0.299093,96425.000000,48428.000000
1619.956062,0.298174,94117.000000,47369.000000
1624.012768,0.296164,91062.000000,46044.000000
1627.050442,0.295869,88838.000000,44950.000000
1630.083953,0.298974,86621.000000,43516.000000
1633.113301,0.294430,84376.000000,42834.000000
1636.138487,0.296108,82037.000000,41486.000000
1639.159510,0.294145,79789.000000,40532.000000
1642.176371,0.295621,77641.000000,39307.000000
1645.189069,0.292265,75244.000000,38389.000000
1648.197605,0.289638,72653.000000,37292.000000
1651.201978,0.288395,69885.000000,35974.000000
1654.202188,0.283210,66871.000000,34836.000000
1658.195994,0.287292,62323.000000,32163.000000
1661.186492,0.282880,58438.000000,30466.000000
1664.172828,0.279032,54103.000000,28457.000000
1667.155001,0.275814,49112.000000,26024.000000
1670.133011,0.272932,43793.000000,23360.000000
1673.106859,0.272339,38261.000000,20437.000000
1676.076545,0.261915,32903.000000,18002.000000
1679.042067,0.255077,28053.000000,15592.000000
1682.003428,0.258632,23774.000000,13106.000000
1684.960626,0.270736,20126.000000,10790.000000
1687.913661,0.261638,17073.000000,9347.000000
1691.844566,0.271029,13814.000000,7401.000000
1694.787889,0.276011,11821.000000,6261.000000
1697.727049,0.260575,10202.000000,5599.000000
1700.662047,0.264023,8803.000000,4793.000000
