Method:,Hadamard,,
1130.977324,0.252778,192839.000000,107750.000000
1134.628277,0.252306,192878.000000,107889.000000
1138.275067,0.275799,192903.000000,102221.000000
1141.917695,0.251074,192829.000000,108168.000000
1145.556160,0.328046,192832.000000,90601.000000
1149.190463,0.213125,192718.000000,117977.000000
1152.820603,0.269666,192844.000000,103643.000000
1156.446581,0.293181,193132.000000,98327.000000
1160.068396,0.259300,193399.000000,106452.000000
1163.686049,0.272038,193754.000000,103565.000000
1167.299539,0.250092,194327.000000,109255.000000
1172.111051,0.297101,195511.000000,98644.000000
1175.714828,0.275953,196715.000000,104204.000000
1179.314443,0.236905,198057.000000,114785.000000
1182.909896,0.334313,199867.000000,92561.000000
1186.501186,0.276453,201952.000000,106855.000000
1190.088313,0.304922,204430.000000,101303.000000
1193.671278,0.292664,206898.000000,105461.000000
1197.250081,0.288663,209514.000000,107783.000000
1200.824720,0.289835,212014.000000,108775.000000
1204.395198,0.315096,215006.000000,104077.000000
1207.961512,0.287027,218192.000000,112671.000000
1212.710124,0.347345,222697.000000,100085.000000
1216.266726,0.262506,226129.000000,123552.000000
1219.819166,0.293882,229879.000000,116847.000000
1223.367443,0.326198,233734.000000,110287.000000
1226.911558,0.247655,237415.000000,134231.000000
1230.451510,0.288882,241303.000000,124074.000000
1233.987299,0.287123,245662.000000,126828.000000
1237.518926,0.273025,249852.000000,133247.000000
1241.046391,0.280655,254116.000000,133161.000000
1244.569693,0.289099,258582.000000,132892.000000
1248.088832,0.273159,263190.000000,140317.000000
1252.774543,0.279000,269335.000000,141675.000000
1256.283970,0.320708,273320.000000,130606.000000
1259.789234,0.256351,277310.000000,153679.000000
1263.290336,0.280081,280944.000000,147414.000000
1266.787275,0.327636,284632.000000,133859.000000
1270.280052,0.243831,288252.000000,164415.000000
1273.768666,0.279860,293327.000000,153990.000000
1277.253118,0.235669,300332.000000,174555.000000
1280.733407,0.312250,308094.000000,150118.000000
1284.209534,0.262353,315432.000000,172406.000000
1287.681498,0.247163,322096.000000,182315.000000
1292.304308,0.289951,330682.000000,169613.000000
1295.766560,0.262951,336095.000000,183447.000000
1299.224649,0.280458,340804.000000,178668.000000
1302.678575,0.255503,345564.000000,191878.000000
1306.128339,0.269533,349871.000000,188094.000000
1309.573940,0.292718,353450.000000,180140.000000
1313.015379,0.248332,356528.000000,201262.000000
1316.452656,0.273125,359525.000000,191692.000000
1319.885770,0.283489,362042.000000,188482.000000
1323.314721,0.264382,363642.000000,197830.000000
1326.739510,0.275763,364791.000000,193322.000000
1331.299419,0.312624,366507.000000,178426.000000
1334.714496,0.247645,367277.000000,207658.000000
1338.125409,0.286252,367127.000000,189917.000000
1341.532160,0.292556,366818.000000,187023.000000
1344.934749,0.294979,366614.000000,185879.000000
1348.333175,0.288322,365783.000000,188322.000000
1351.727439,0.269924,364092.000000,195563.000000
1355.117540,0.331092,362052.000000,168919.000000
1358.503478,0.293188,359698.000000,183126.000000
1361.885254,0.308124,357366.000000,175788.000000
1365.262867,0.315133,354755.000000,171710.000000
1369.759877,0.304709,350829.000000,173935.000000
1373.127778,0.324873,348269.000000,164832.000000
1376.491516,0.302539,346275.000000,172537.000000
1379.851092,0.316936,344852.000000,166225.000000
1383.206505,0.308055,344168.000000,169323.000000
1386.557756,0.349980,344279.000000,153791.000000
1389.904844,0.326783,344388.000000,162280.000000
1393.247769,0.331153,344098.000000,160520.000000
1396.586533,0.346920,343654.000000,154597.000000
1399.921133,0.353402,343280.000000,152141.000000
1403.251571,0.394119,342962.000000,138397.000000
1407.685680,0.364053,342297.000000,148030.000000
1411.006406,0.399347,342159.000000,136421.000000
1414.322969,0.440547,341982.000000,124010.000000
1417.635369,0.407181,341763.000000,133827.000000
1420.943607,0.436818,341440.000000,124881.000000
1424.247682,0.432959,341371.000000,125970.000000
1427.547595,0.463536,341580.000000,117478.000000
1430.843345,0.462994,341810.000000,117704.000000
1434.134933,0.436559,341660.000000,125036.000000
1437.422358,0.513686,341831.000000,104743.000000
1440.705621,0.475105,341912.000000,114501.000000
1445.076830,0.511164,342009.000000,105408.000000
1448.350380,0.466056,341676.000000,116831.000000
1451.619767,0.499972,341251.000000,107920.000000
1454.884993,0.454043,340627.000000,119739.000000
1458.146055,0.563156,339855.000000,92926.000000
1461.402955,0.496462,338987.000000,108074.000000
1464.655693,0.511415,337912.000000,104085.000000
1467.904268,0.503254,336614.000000,105652.000000
1471.148680,0.516132,335386.000000,102191.000000
1474.388930,0.550639,334268.000000,94071.000000
1477.625017,0.490986,332996.000000,107511.000000
1481.933325,0.527948,331210.000000,98210.000000
1485.159700,0.496834,329847.000000,105070.000000
1488.381912,0.564272,328376.000000,89557.000000
1491.599962,0.520119,326833.000000,98675.000000
1494.813849,0.514628,325052.000000,99386.000000
1498.023574,0.554578,323143.000000,90119.000000
1501.229136,0.518048,321148.000000,97422.000000
1504.430536,0.576093,319148.000000,84703.000000
1507.627773,0.475166,317184.000000,106205.000000
1510.820847,0.522401,314847.000000,94558.000000
1514.009759,0.483746,312452.000000,102574.000000
1518.255167,0.531034,309396.000000,91092.000000
1521.434366,0.499698,307062.000000,97169.000000
1524.609403,0.522431,304606.000000,91476.000000
1527.780278,0.476157,301861.000000,100844.000000
1530.946990,0.501463,299041.000000,94247.000000
1534.109539,0.462188,296167.000000,102176.000000
1537.267926,0.511407,293410.000000,90379.000000
1540.422150,0.485334,290499.000000,95019.000000
1543.572212,0.543366,287288.000000,82215.000000
1546.718111,0.443516,284037.000000,102296.000000
1549.859847,0.490541,280599.000000,90687.000000
1554.042355,0.432153,276296.000000,102146.000000
1557.174379,0.548137,272892.000000,77242.000000
1560.302240,0.468445,269185.000000,91539.000000
1563.425939,0.487354,265475.000000,86431.000000
1566.545476,0.462129,261995.000000,90399.000000
1569.660850,0.475960,258149.000000,86280.000000
1572.772061,0.471928,254361.000000,85807.000000
1575.879110,0.488979,250432.000000,81229.000000
1578.981997,0.462910,246303.000000,84832.000000
1582.080720,0.429669,242258.000000,90076.000000
1585.175282,0.524902,238110.000000,71101.000000
1589.294888,0.451064,232516.000000,82298.000000
1592.379737,0.368439,228081.000000,97645.000000
1595.460423,0.565590,223920.000000,60884.000000
1598.536947,0.432224,219564.000000,81159.000000
1601.609308,0.472001,215256.000000,72603.000000
1604.677507,0.413228,211001.000000,81481.000000
1607.741543,0.445676,206310.000000,73934.000000
1610.801417,0.511543,201683.000000,62105.000000
1613.857128,0.359014,197249.000000,86298.000000
1616.908676,0.444163,192851.000000,69352.000000
1619.956062,0.442332,188235.000000,67978.000000
1624.012768,0.410917,182124.000000,70705.000000
1627.050442,0.426781,177676.000000,66504.000000
1630.083953,0.395957,173242.000000,69614.000000
1633.113301,0.477799,168752.000000,56163.000000
1636.138487,0.407156,164075.000000,64252.000000
1639.159510,0.352961,159579.000000,70797.000000
1642.176371,0.494337,155282.000000,49749.000000
1645.189069,0.395950,150489.000000,60472.000000
1648.197605,0.569865,145307.000000,39122.000000
1651.201978,0.307012,139770.000000,68929.000000
1654.202188,0.421983,133743.000000,50616.000000
1658.195994,0.302328,124646.000000,62137.000000
1661.186492,0.537184,116877.000000,33927.000000
1664.172828,0.383792,108207.000000,44716.000000
1667.155001,0.497164,98225.000000,31265.000000
1670.133011,0.301526,87586.000000,43743.000000
1673.106859,0.444981,76523.000000,27467.000000
1676.076545,0.413148,65807.000000,25417.000000
1679.042067,0.529687,56106.000000,16570.000000
1682.003428,0.415855,47549.000000,18251.000000
1684.960626,0.668838,40253.000000,8629.000000
1687.913661,0.306778,34147.000000,16849.000000
1691.844566,0.501680,27628.000000,8703.000000
1694.787889,0.142845,23643.000000,17016.000000
1697.727049,1.002433,20404.000000,2029.000000
1700.662047,0.379196,17606.000000,7353.000000
