Method:,Hadamard,,
Host Date-Time:,6/5/18 @ 16:50:20,,
Header Version:,1,,
System Temp hundredths:,3153,,
Detector Temp hundredths:,3049,,
Humidity hundredths:,3771,,
Lamp PD:,3753,,
Shift Vector Coefficients:,-12.3419,0.0873806,-0.000149817,,
Pixel to Wavelength Coefficients:,1814.65,-0.922138,-0.000231252,,
Serial Number:,5490081,,
Scan Config Name:,Hadamard,,
Scan Config Type:,1,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,7,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
1358.503478,0.063298,179849.000000,155457.000000
1361.885254,0.064929,178683.000000,153870.000000
1365.262867,0.065525,177377.000000,152536.000000
1369.759877,0.069109,175414.000000,149608.000000
1373.127778,0.068409,174134.000000,148756.000000
1376.491516,0.071392,173137.000000,146892.000000
1379.851092,0.072060,172426.000000,146064.000000
1383.206505,0.074340,172084.000000,145011.000000
1386.557756,0.074598,172139.000000,144971.000000
1389.904844,0.079581,172194.000000,143363.000000
1393.247769,0.080091,172049.000000,143074.000000
1396.586533,0.084126,171827.000000,141568.000000
1399.921133,0.087678,171640.000000,140262.000000
1403.251571,0.091145,171481.000000,139018.000000
1407.685680,0.100549,171148.000000,135776.000000
1411.006406,0.107459,171079.000000,133579.000000
1414.322969,0.113698,170991.000000,131606.000000
1417.635369,0.124291,170881.000000,128352.000000
1420.943607,0.132048,170720.000000,125961.000000
1424.247682,0.140223,170685.000000,123587.000000
1427.547595,0.150597,170790.000000,120744.000000
1430.843345,0.163460,170905.000000,117299.000000
1434.134933,0.172664,170830.000000,114789.000000
1437.422358,0.179137,170915.000000,113147.000000
1440.705621,0.192183,170956.000000,109825.000000
1445.076830,0.201840,171004.000000,107440.000000
1448.350380,0.216044,170838.000000,103882.000000
1451.619767,0.222205,170625.000000,102291.000000
1454.884993,0.230458,170313.000000,100182.000000
1458.146055,0.222246,169927.000000,101863.000000
1461.402955,0.219884,169493.000000,102157.000000
1464.655693,0.214031,168956.000000,103215.000000
1467.904268,0.211292,168307.000000,103469.000000
1471.148680,0.211513,167693.000000,103039.000000
1474.388930,0.211279,167134.000000,102751.000000
1477.625017,0.218173,166498.000000,100748.000000
1481.933325,0.220082,165605.000000,99768.000000
1485.159700,0.222107,164923.000000,98895.000000
1488.381912,0.221883,164188.000000,98505.000000
1491.599962,0.226805,163416.000000,96937.000000
1494.813849,0.229353,162526.000000,95845.000000
1498.023574,0.227197,161571.000000,95756.000000
1501.229136,0.230317,160574.000000,94484.000000
1504.430536,0.230246,159574.000000,93911.000000
1507.627773,0.238144,158592.000000,91651.000000
1510.820847,0.237326,157423.000000,91147.000000
1514.009759,0.240298,156226.000000,89837.000000
1518.255167,0.242223,154698.000000,88565.000000
1521.434366,0.247937,153531.000000,86748.000000
1524.609403,0.248725,152303.000000,85898.000000
1527.780278,0.251549,150930.000000,84572.000000
1530.946990,0.255276,149520.000000,83066.000000
1534.109539,0.258810,148083.000000,81601.000000
1537.267926,0.260757,146705.000000,80480.000000
1540.422150,0.266155,145249.000000,78697.000000
1543.572212,0.266459,143644.000000,77773.000000
1546.718111,0.277688,142018.000000,74930.000000
1549.859847,0.278504,140299.000000,73884.000000
1554.042355,0.289276,138148.000000,70969.000000
1557.174379,0.286070,136446.000000,70614.000000
1560.302240,0.294014,134592.000000,68392.000000
1563.425939,0.295978,132737.000000,67145.000000
1566.545476,0.299267,130997.000000,65765.000000
1569.660850,0.303101,129074.000000,64230.000000
1572.772061,0.309931,127180.000000,62300.000000
1575.879110,0.312166,125216.000000,61023.000000
1578.981997,0.313200,123151.000000,59874.000000
1582.080720,0.325845,121129.000000,57201.000000
1585.175282,0.319698,119055.000000,57023.000000
1589.294888,0.326848,116258.000000,54774.000000
1592.379737,0.334563,114040.000000,52783.000000
1595.460423,0.318596,111960.000000,53761.000000
1598.536947,0.329796,109782.000000,51373.000000
1601.609308,0.329434,107628.000000,50407.000000
1604.677507,0.330749,105500.000000,49261.000000
1607.741543,0.325275,103155.000000,48777.000000
1610.801417,0.315360,100841.000000,48784.000000
1613.857128,0.326128,98624.000000,46543.000000
1616.908676,0.317008,96425.000000,46471.000000
1619.956062,0.315666,94117.000000,45499.000000
1624.012768,0.312737,91062.000000,44320.000000
1627.050442,0.309810,88838.000000,43530.000000
1630.083953,0.320172,86621.000000,41443.000000
1633.113301,0.306990,84376.000000,41613.000000
1636.138487,0.312015,82037.000000,39994.000000
1639.159510,0.315198,79789.000000,38614.000000
1642.176371,0.306586,77641.000000,38327.000000
1645.189069,0.313074,75244.000000,36593.000000
1648.197605,0.300271,72653.000000,36390.000000
1651.201978,0.320911,69885.000000,33379.000000
1654.202188,0.303381,66871.000000,33255.000000
1658.195994,0.315736,62323.000000,30124.000000
