Method:,Hadamard,,
1578.981997,1.842037,492606.000000,7087.000000
1582.080720,1.842326,484517.000000,6966.000000
1585.175282,1.839589,476221.000000,6890.000000
1589.294888,1.846625,465032.000000,6620.000000
1592.379737,1.845605,456162.000000,6509.000000
1595.460423,1.848829,447841.000000,6343.000000
1598.536947,1.843045,439129.000000,6303.000000
1601.609308,1.847802,430512.000000,6112.000000
1604.677507,1.846440,422002.000000,6010.000000
1607.741543,1.842716,412621.000000,5927.000000
1610.801417,1.850664,403367.000000,5689.000000
1613.857128,1.836076,394499.000000,5754.000000
1616.908676,1.838841,385703.000000,5590.000000
1619.956062,1.842774,376470.000000,5407.000000
1624.012768,1.843394,364248.000000,5224.000000
1627.050442,1.844368,355352.000000,5085.000000
1630.083953,1.846749,346485.000000,4931.000000
1633.113301,1.841376,337505.000000,4863.000000
1636.138487,1.849274,328150.000000,4643.000000
1639.159510,1.839835,319159.000000,4615.000000
1642.176371,1.836821,310564.000000,4522.000000
1645.189069,1.836565,300978.000000,4385.000000
1648.197605,1.831062,290614.000000,4288.000000
1651.201978,1.825787,279540.000000,4175.000000
1654.202188,1.825460,267487.000000,3998.000000
1658.195994,1.840046,249293.000000,3603.000000
1661.186492,1.821970,233754.000000,3522.000000
1664.172828,1.814149,216415.000000,3320.000000
1667.155001,1.804419,196450.000000,3082.000000
1670.133011,1.800048,175173.000000,2776.000000
1673.106859,1.790545,153046.000000,2479.000000
1676.076545,1.796256,131614.000000,2104.000000
1679.042067,1.780293,112212.000000,1861.000000
1682.003428,1.794053,95099.000000,1528.000000
1684.960626,1.775494,80506.000000,1350.000000
1687.913661,1.757378,68294.000000,1194.000000
1691.844566,1.792510,55257.000000,891.000000
1694.787889,1.724368,47286.000000,892.000000
1697.727049,1.738589,40808.000000,745.000000
1700.662047,1.857394,35213.000000,489.000000
