Method:,Hadamard,,
Host Date-Time:,27/8/18 @ 2:20:44,,
Header Version:,1,,
System Temp hundredths:,2925,,
Detector Temp hundredths:,2824,,
Humidity hundredths:,4055,,
Lamp PD:,3696,,
Shift Vector Coefficients:,-12.3419,0.0873806,-0.000149817,,
Pixel to Wavelength Coefficients:,1814.65,-0.922138,-0.000231252,,
Serial Number:,5490081,,
Scan Config Name:,Hadamard,,
Scan Config Type:,1,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,7,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,32,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.397851,0.081493,21515.000000,17834.000000
904.302718,0.084994,24552.000000,20188.000000
908.203423,0.081824,27294.000000,22607.000000
912.099965,0.095680,30233.000000,24255.000000
917.288880,0.108082,35154.000000,27409.000000
921.175709,0.106139,39950.000000,31288.000000
925.058377,0.099724,46021.000000,36579.000000
928.936881,0.101921,52998.000000,41912.000000
932.811223,0.105096,60222.000000,47278.000000
936.681403,0.103029,67147.000000,52966.000000
940.547420,0.101967,73468.000000,58094.000000
944.409274,0.104487,79411.000000,62430.000000
948.266966,0.103615,85015.000000,66970.000000
952.120496,0.107780,90779.000000,70828.000000
955.969862,0.104786,96657.000000,75936.000000
961.095876,0.109368,104792.000000,81463.000000
964.935531,0.111598,111238.000000,86031.000000
968.771023,0.115394,118062.000000,90514.000000
972.602352,0.111281,124925.000000,96687.000000
976.429518,0.115035,131994.000000,101279.000000
980.252523,0.115342,138967.000000,106554.000000
984.071364,0.119046,145920.000000,110935.000000
987.886043,0.118915,152894.000000,116272.000000
991.696560,0.118486,159155.000000,121153.000000
995.502914,0.117813,164870.000000,125698.000000
999.305106,0.116676,170645.000000,130442.000000
1004.368219,0.114348,177445.000000,136369.000000
1008.160698,0.114161,181697.000000,139697.000000
1011.949015,0.112404,185254.000000,143009.000000
1015.733168,0.111305,188105.000000,145578.000000
1019.513160,0.109881,190373.000000,147817.000000
1023.288989,0.109191,191858.000000,149207.000000
1027.060655,0.107638,192972.000000,150611.000000
1030.828159,0.106393,193493.000000,151451.000000
1034.591500,0.104554,193678.000000,152239.000000
1038.350679,0.102590,193541.000000,152821.000000
1042.105695,0.102285,193076.000000,152561.000000
1047.105908,0.101703,192145.000000,152029.000000
1050.851212,0.099900,191816.000000,152400.000000
1054.592353,0.097734,191081.000000,152575.000000
1058.329331,0.097400,190177.000000,151970.000000
1062.062147,0.097182,189720.000000,151681.000000
1065.790801,0.094986,189694.000000,152429.000000
1069.515292,0.092619,189652.000000,153228.000000
1073.235620,0.093068,189448.000000,152905.000000
1076.951786,0.091742,189405.000000,153338.000000
1080.663789,0.090019,189835.000000,154297.000000
1084.371630,0.089537,190358.000000,154894.000000
1089.308943,0.087248,190410.000000,155755.000000
1093.007071,0.087712,190988.000000,156061.000000
1096.701037,0.088005,191821.000000,156636.000000
1100.390840,0.087197,192263.000000,157289.000000
1104.076481,0.087728,192389.000000,157200.000000
1107.757959,0.087504,192652.000000,157496.000000
1111.435274,0.087178,193082.000000,157966.000000
1115.108427,0.087814,193234.000000,157859.000000
1118.777418,0.086726,193156.000000,158191.000000
1122.442246,0.086686,193177.000000,158223.000000
1126.102912,0.086634,193066.000000,158151.000000
1130.977324,0.089389,192839.000000,156966.000000
1134.628277,0.089397,192878.000000,156995.000000
1138.275067,0.091241,192903.000000,156350.000000
1141.917695,0.094505,192829.000000,155120.000000
1145.556160,0.096526,192832.000000,154402.000000
1149.190463,0.099009,192718.000000,153431.000000
1152.820603,0.101356,192844.000000,152704.000000
1156.446581,0.103865,193132.000000,152051.000000
1160.068396,0.107400,193399.000000,151027.000000
1163.686049,0.110182,193754.000000,150338.000000
1167.299539,0.111629,194327.000000,150281.000000
1172.111051,0.114548,195511.000000,150184.000000
1175.714828,0.118305,196715.000000,149807.000000
1179.314443,0.119695,198057.000000,150347.000000
1182.909896,0.121896,199867.000000,150954.000000
1186.501186,0.126326,201952.000000,150981.000000
1190.088313,0.130141,204430.000000,151497.000000
1193.671278,0.131258,206898.000000,152932.000000
1197.250081,0.132397,209514.000000,154460.000000
1200.824720,0.133596,212014.000000,155872.000000
1204.395198,0.132898,215006.000000,158326.000000
1207.961512,0.133139,218192.000000,160583.000000
1212.710124,0.133414,222697.000000,163795.000000
1216.266726,0.131317,226129.000000,167124.000000
1219.819166,0.128440,229879.000000,171025.000000
1223.367443,0.127248,233734.000000,174371.000000
1226.911558,0.125901,237415.000000,177667.000000
1230.451510,0.123155,241303.000000,181722.000000
1233.987299,0.122163,245662.000000,185428.000000
1237.518926,0.121803,249852.000000,188747.000000
1241.046391,0.120110,254116.000000,192718.000000
1244.569693,0.118582,258582.000000,196796.000000
1248.088832,0.117943,263190.000000,200598.000000
1252.774543,0.117946,269335.000000,205280.000000
1256.283970,0.118721,273320.000000,207946.000000
1259.789234,0.119982,277310.000000,210370.000000
1263.290336,0.117908,280944.000000,214147.000000
1266.787275,0.117514,284632.000000,217155.000000
1270.280052,0.116153,288252.000000,220607.000000
1273.768666,0.115262,293327.000000,224952.000000
1277.253118,0.112968,300332.000000,231544.000000
1280.733407,0.111614,308094.000000,238270.000000
1284.209534,0.110730,315432.000000,244442.000000
1287.681498,0.108911,322096.000000,250654.000000
1292.304308,0.108557,330682.000000,257545.000000
1295.766560,0.108288,336095.000000,261923.000000
1299.224649,0.107928,340804.000000,265813.000000
1302.678575,0.108474,345564.000000,269187.000000
1306.128339,0.109068,349871.000000,272170.000000
1309.573940,0.110213,353450.000000,274230.000000
1313.015379,0.110604,356528.000000,276369.000000
1316.452656,0.111637,359525.000000,278030.000000
1319.885770,0.113795,362042.000000,278589.000000
1323.314721,0.115570,363642.000000,278679.000000
1326.739510,0.117561,364791.000000,278281.000000
1331.299419,0.120888,366507.000000,277456.000000
1334.714496,0.123040,367277.000000,276665.000000
1338.125409,0.126121,367127.000000,274597.000000
1341.532160,0.128584,366818.000000,272814.000000
1344.934749,0.132075,366614.000000,270479.000000
1348.333175,0.134684,365783.000000,268250.000000
1351.727439,0.138159,364092.000000,264882.000000
1355.117540,0.140780,362052.000000,261813.000000
1358.503478,0.143449,359698.000000,258517.000000
1361.885254,0.145354,357366.000000,255717.000000
1365.262867,0.146899,354755.000000,252947.000000
1369.759877,0.151340,350829.000000,247603.000000
1373.127778,0.153497,348269.000000,244578.000000
1376.491516,0.157550,346275.000000,240919.000000
1379.851092,0.161229,344852.000000,237905.000000
1383.206505,0.165462,344168.000000,235130.000000
1386.557756,0.171919,344279.000000,231735.000000
1389.904844,0.179567,344388.000000,227762.000000
1393.247769,0.186409,344098.000000,224013.000000
1396.586533,0.195578,343654.000000,219050.000000
1399.921133,0.204841,343280.000000,214194.000000
1403.251571,0.216269,342962.000000,208438.000000
1407.685680,0.233955,342297.000000,199732.000000
1411.006406,0.248259,342159.000000,193183.000000
1414.322969,0.261790,341982.000000,187160.000000
1417.635369,0.275857,341763.000000,181079.000000
1420.943607,0.288857,341440.000000,175573.000000
1424.247682,0.300497,341371.000000,170895.000000
1427.547595,0.312404,341580.000000,166375.000000
1430.843345,0.322958,341810.000000,162490.000000
1434.134933,0.329059,341660.000000,160153.000000
1437.422358,0.335977,341831.000000,157701.000000
1440.705621,0.341049,341912.000000,155907.000000
1445.076830,0.347632,342009.000000,153605.000000
1448.350380,0.351354,341676.000000,152146.000000
1451.619767,0.352647,341251.000000,151505.000000
1454.884993,0.355861,340627.000000,150113.000000
1458.146055,0.356650,339855.000000,149501.000000
1461.402955,0.357186,338987.000000,148935.000000
1464.655693,0.358697,337912.000000,147947.000000
1467.904268,0.357772,336614.000000,147693.000000
1471.148680,0.357732,335386.000000,147168.000000
1474.388930,0.355633,334268.000000,147388.000000
1477.625017,0.356172,332996.000000,146645.000000
1481.933325,0.354189,331210.000000,146526.000000
1485.159700,0.351184,329847.000000,146936.000000
1488.381912,0.349826,328376.000000,146739.000000
1491.599962,0.350053,326833.000000,145973.000000
1494.813849,0.347779,325052.000000,145940.000000
1498.023574,0.345307,323143.000000,145911.000000
1501.229136,0.344350,321148.000000,145330.000000
1504.430536,0.341700,319148.000000,145309.000000
1507.627773,0.340699,317184.000000,144748.000000
1510.820847,0.337379,314847.000000,144784.000000
1514.009759,0.335406,312452.000000,144337.000000
1518.255167,0.333857,309396.000000,143436.000000
1521.434366,0.332553,307062.000000,142782.000000
1524.609403,0.331505,304606.000000,141982.000000
1527.780278,0.329014,301861.000000,141512.000000
1530.946990,0.329792,299041.000000,139939.000000
1534.109539,0.328266,296167.000000,139082.000000
1537.267926,0.328437,293410.000000,137733.000000
1540.422150,0.328123,290499.000000,136465.000000
