Method:,Hadamard,,
1207.961512,0.038422,109096.000000,99859.000000
1212.710124,0.040555,111348.000000,101421.000000
1216.266726,0.035865,113064.000000,104102.000000
1219.819166,0.035535,114939.000000,105909.000000
1223.367443,0.035690,116867.000000,107647.000000
1226.911558,0.032023,118707.000000,110269.000000
1230.451510,0.033746,120651.000000,111631.000000
1233.987299,0.031653,122831.000000,114197.000000
1237.518926,0.031335,124926.000000,116230.000000
1241.046391,0.031219,127058.000000,118245.000000
1244.569693,0.029681,129291.000000,120750.000000
1248.088832,0.027984,131595.000000,123383.000000
1252.774543,0.029998,134667.000000,125679.000000
1256.283970,0.032704,136660.000000,126747.000000
1259.789234,0.033540,138655.000000,128350.000000
1263.290336,0.034402,140472.000000,129774.000000
1266.787275,0.035790,142316.000000,131058.000000
1270.280052,0.033111,144126.000000,133546.000000
1273.768666,0.035874,146663.000000,135035.000000
1277.253118,0.030183,150166.000000,140084.000000
1280.733407,0.031832,154047.000000,143160.000000
1284.209534,0.028469,157716.000000,147709.000000
1287.681498,0.026557,161048.000000,151495.000000
1292.304308,0.028029,165341.000000,155007.000000
1295.766560,0.026584,168047.000000,158069.000000
1299.224649,0.027083,170402.000000,160100.000000
1302.678575,0.025266,172782.000000,163017.000000
1306.128339,0.026851,174935.000000,164447.000000
1309.573940,0.028385,176725.000000,165544.000000
1313.015379,0.026645,178264.000000,167656.000000
1316.452656,0.028831,179762.000000,168216.000000
1319.885770,0.029958,181021.000000,168955.000000
1323.314721,0.029159,181821.000000,170014.000000
1326.739510,0.031147,182395.000000,169772.000000
1331.299419,0.034322,183253.000000,169328.000000
1334.714496,0.033332,183638.000000,170071.000000
1338.125409,0.038533,183563.000000,167978.000000
1341.532160,0.038233,183409.000000,167953.000000
1344.934749,0.042639,183307.000000,166165.000000
1348.333175,0.045681,182891.000000,164631.000000
1351.727439,0.048223,182046.000000,162914.000000
1355.117540,0.053097,181026.000000,160193.000000
1358.503478,0.053888,179849.000000,158862.000000
1361.885254,0.056043,178683.000000,157051.000000
1365.262867,0.057986,177377.000000,155207.000000
1369.759877,0.060615,175414.000000,152563.000000
1373.127778,0.061740,174134.000000,151058.000000
1376.491516,0.062050,173137.000000,150086.000000
1379.851092,0.064432,172426.000000,148652.000000
1383.206505,0.064131,172084.000000,148460.000000
1386.557756,0.068013,172139.000000,147186.000000
1389.904844,0.070613,172194.000000,146354.000000
1393.247769,0.073369,172049.000000,145306.000000
1396.586533,0.077188,171827.000000,143848.000000
1399.921133,0.080551,171640.000000,142583.000000
1403.251571,0.084624,171481.000000,141121.000000
1407.685680,0.090085,171148.000000,139087.000000
1411.006406,0.100092,171079.000000,135864.000000
1414.322969,0.106261,170991.000000,133879.000000
1417.635369,0.113049,170881.000000,131718.000000
1420.943607,0.122932,170720.000000,128633.000000
1424.247682,0.130146,170685.000000,126488.000000
1427.547595,0.141873,170790.000000,123194.000000
1430.843345,0.151624,170905.000000,120540.000000
1434.134933,0.155836,170830.000000,119324.000000
1437.422358,0.167746,170915.000000,116154.000000
1440.705621,0.174728,170956.000000,114329.000000
1445.076830,0.188141,171004.000000,110883.000000
1448.350380,0.195493,170838.000000,108916.000000
1451.619767,0.203431,170625.000000,106810.000000
1454.884993,0.204894,170313.000000,106256.000000
1458.146055,0.206068,169927.000000,105729.000000
1461.402955,0.197873,169493.000000,107468.000000
1464.655693,0.197603,168956.000000,107194.000000
1467.904268,0.192976,168307.000000,107926.000000
1471.148680,0.194584,167693.000000,107135.000000
1474.388930,0.196691,167134.000000,106261.000000
1477.625017,0.196964,166498.000000,105790.000000
1481.933325,0.202483,165605.000000,103894.000000
1485.159700,0.200006,164923.000000,104058.000000
1488.381912,0.204863,164188.000000,102442.000000
1491.599962,0.206491,163416.000000,101579.000000
1494.813849,0.206769,162526.000000,100961.000000
1498.023574,0.208303,161571.000000,100014.000000
1501.229136,0.209637,160574.000000,99092.000000
1504.430536,0.213864,159574.000000,97521.000000
1507.627773,0.212012,158592.000000,97335.000000
1510.820847,0.217429,157423.000000,95420.000000
1514.009759,0.215888,156226.000000,95031.000000
1518.255167,0.222747,154698.000000,92627.000000
1521.434366,0.223410,153531.000000,91788.000000
1524.609403,0.227579,152303.000000,90184.000000
1527.780278,0.225669,150930.000000,89765.000000
1530.946990,0.230972,149520.000000,87847.000000
1534.109539,0.232261,148083.000000,86745.000000
1537.267926,0.238080,146705.000000,84794.000000
1540.422150,0.240026,145249.000000,83577.000000
1543.572212,0.242701,143644.000000,82146.000000
1546.718111,0.243082,142018.000000,81145.000000
1549.859847,0.250650,140299.000000,78778.000000
1554.042355,0.251486,138148.000000,77421.000000
1557.174379,0.259622,136446.000000,75048.000000
1560.302240,0.259576,134592.000000,74036.000000
1563.425939,0.265605,132737.000000,72009.000000
1566.545476,0.265752,130997.000000,71041.000000
1569.660850,0.270143,129074.000000,69294.000000
1572.772061,0.272696,127180.000000,67877.000000
1575.879110,0.277261,125216.000000,66130.000000
1578.981997,0.276504,123151.000000,65153.000000
1582.080720,0.281207,121129.000000,63393.000000
1585.175282,0.286287,119055.000000,61583.000000
1589.294888,0.286368,116258.000000,60125.000000
1592.379737,0.282416,114040.000000,59517.000000
1595.460423,0.291280,111960.000000,57251.000000
1598.536947,0.284154,109782.000000,57066.000000
1601.609308,0.297365,107628.000000,54270.000000
1604.677507,0.289638,105500.000000,54152.000000
1607.741543,0.289542,103155.000000,52960.000000
1610.801417,0.291914,100841.000000,51490.000000
1613.857128,0.279628,98624.000000,51803.000000
1616.908676,0.285759,96425.000000,49938.000000
1619.956062,0.280082,94117.000000,49384.000000
1624.012768,0.274608,91062.000000,48387.000000
1627.050442,0.274077,88838.000000,47263.000000
1630.083953,0.273988,86621.000000,46093.000000
1633.113301,0.273944,84376.000000,44903.000000
1636.138487,0.271476,82037.000000,43907.000000
1639.159510,0.266882,79789.000000,43158.000000
1642.176371,0.276524,77641.000000,41074.000000
1645.189069,0.269897,75244.000000,40418.000000
1648.197605,0.274835,72653.000000,38585.000000
1651.201978,0.265802,69885.000000,37895.000000
1654.202188,0.270410,66871.000000,35878.000000
1658.195994,0.259304,62323.000000,34304.000000
1661.186492,0.264077,58438.000000,31814.000000
1664.172828,0.251277,54103.000000,30335.000000
1667.155001,0.260597,49112.000000,26952.000000
1670.133011,0.245083,43793.000000,24907.000000
1673.106859,0.256687,38261.000000,21187.000000
1676.076545,0.226378,32903.000000,19537.000000
1679.042067,0.227740,28053.000000,16605.000000
1682.003428,0.224120,23774.000000,14190.000000
1684.960626,0.252181,20126.000000,11261.000000
1687.913661,0.218294,17073.000000,10328.000000
1691.844566,0.248671,13814.000000,7792.000000
1694.787889,0.239762,11821.000000,6806.000000
1697.727049,0.249547,10202.000000,5743.000000
1700.662047,0.221504,8803.000000,5286.000000
