Method:,Hadamard,,
Host Date-Time:,14/5/18 @ 0:45:5,,
Header Version:,1,,
System Temp hundredths:,2879,,
Detector Temp hundredths:,2560,,
Humidity hundredths:,4639,,
Lamp PD:,3762,,
Shift Vector Coefficients:,-12.3419,0.0873806,-0.000149817,,
Pixel to Wavelength Coefficients:,1814.65,-0.922138,-0.000231252,,
Serial Number:,5490081,,
Scan Config Name:,Hadamard,,
Scan Config Type:,1,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,7,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.397851,1.819524,43030.000000,652.000000
904.302718,1.834992,49104.000000,718.000000
908.203423,1.763969,54588.000000,940.000000
912.099965,1.805620,60466.000000,946.000000
917.288880,1.802471,70309.000000,1108.000000
921.175709,1.808780,79901.000000,1241.000000
925.058377,1.776465,92042.000000,1540.000000
928.936881,1.806496,105997.000000,1655.000000
932.811223,1.820240,120445.000000,1822.000000
936.681403,1.798052,134295.000000,2138.000000
940.547420,1.801640,146936.000000,2320.000000
944.409274,1.819257,158823.000000,2408.000000
948.266966,1.814718,170030.000000,2605.000000
952.120496,1.804630,181559.000000,2847.000000
955.969862,1.790999,193315.000000,3128.000000
961.095876,1.795927,209585.000000,3353.000000
964.935531,1.803838,222477.000000,3495.000000
968.771023,1.795535,236125.000000,3781.000000
972.602352,1.803399,249851.000000,3929.000000
976.429518,1.799579,263989.000000,4188.000000
980.252523,1.793926,277934.000000,4467.000000
984.071364,1.804091,291841.000000,4582.000000
987.886043,1.797447,305789.000000,4875.000000
991.696560,1.800335,318311.000000,5041.000000
995.502914,1.799006,329740.000000,5238.000000
999.305106,1.798564,341290.000000,5427.000000
1004.368219,1.792242,354890.000000,5726.000000
1008.160698,1.802072,363394.000000,5732.000000
1011.949015,1.791590,370509.000000,5987.000000
1015.733168,1.793460,376210.000000,6053.000000
1019.513160,1.792467,380746.000000,6140.000000
1023.288989,1.793866,383716.000000,6168.000000
1027.060655,1.800982,385945.000000,6103.000000
1030.828159,1.797200,386987.000000,6173.000000
1034.591500,1.796772,387357.000000,6185.000000
1038.350679,1.789498,387082.000000,6285.000000
1042.105695,1.794648,386153.000000,6196.000000
1047.105908,1.788571,384290.000000,6253.000000
1050.851212,1.791313,383632.000000,6203.000000
1054.592353,1.792878,382162.000000,6157.000000
1058.329331,1.791949,380354.000000,6141.000000
1062.062147,1.797245,379441.000000,6052.000000
1065.790801,1.792688,379389.000000,6115.000000
1069.515292,1.805056,379305.000000,5942.000000
1073.235620,1.800296,378896.000000,6001.000000
1076.951786,1.798392,378810.000000,6026.000000
1080.663789,1.796647,379670.000000,6064.000000
1084.371630,1.792857,380716.000000,6134.000000
1089.308943,1.795390,380820.000000,6100.000000
1093.007071,1.799493,381977.000000,6061.000000
1096.701037,1.801598,383643.000000,6058.000000
1100.390840,1.801953,384527.000000,6067.000000
1104.076481,1.804245,384778.000000,6039.000000
1107.757959,1.800332,385305.000000,6102.000000
1111.435274,1.805448,386165.000000,6044.000000
1115.108427,1.811796,386469.000000,5961.000000
1118.777418,1.808353,386312.000000,6006.000000
1122.442246,1.806165,386355.000000,6037.000000
1126.102912,1.802618,386132.000000,6083.000000
1130.977324,1.813171,385679.000000,5930.000000
1134.628277,1.812234,385756.000000,5944.000000
1138.275067,1.809524,385807.000000,5982.000000
1141.917695,1.808703,385658.000000,5991.000000
1145.556160,1.804310,385664.000000,6052.000000
1149.190463,1.804413,385437.000000,6047.000000
1152.820603,1.806352,385689.000000,6024.000000
1156.446581,1.802696,386265.000000,6084.000000
1160.068396,1.800591,386798.000000,6122.000000
1163.686049,1.814422,387509.000000,5941.000000
1167.299539,1.798013,388654.000000,6188.000000
1172.111051,1.799950,391022.000000,6198.000000
1175.714828,1.800240,393430.000000,6232.000000
1179.314443,1.798204,396114.000000,6304.000000
1182.909896,1.801604,399734.000000,6312.000000
1186.501186,1.800031,403905.000000,6401.000000
1190.088313,1.802419,408860.000000,6444.000000
1193.671278,1.804074,413797.000000,6497.000000
1197.250081,1.804216,419029.000000,6577.000000
1200.824720,1.805357,424028.000000,6638.000000
1204.395198,1.801036,430012.000000,6799.000000
1207.961512,1.808448,436385.000000,6783.000000
1212.710124,1.809456,445395.000000,6907.000000
1216.266726,1.807690,452258.000000,7042.000000
1219.819166,1.808163,459758.000000,7151.000000
1223.367443,1.810855,467469.000000,7226.000000
1226.911558,1.807014,474831.000000,7405.000000
1230.451510,1.804727,482607.000000,7566.000000
1233.987299,1.809470,491324.000000,7619.000000
1237.518926,1.810590,499704.000000,7729.000000
1241.046391,1.807064,508233.000000,7925.000000
1244.569693,1.806809,517164.000000,8069.000000
1248.088832,1.806692,526380.000000,8215.000000
1252.774543,1.807147,538670.000000,8398.000000
