Method:,Hadamard,,
1069.515292,1.759247,379305.000000,6603.000000
1073.235620,1.766008,378896.000000,6494.000000
1076.951786,1.760328,378810.000000,6578.000000
1080.663789,1.755476,379670.000000,6667.000000
1084.371630,1.764161,380716.000000,6553.000000
1089.308943,1.763551,380820.000000,6564.000000
1093.007071,1.768656,381977.000000,6507.000000
1096.701037,1.760583,383643.000000,6658.000000
1100.390840,1.762824,384527.000000,6639.000000
1104.076481,1.775314,384778.000000,6455.000000
1107.757959,1.769829,385305.000000,6546.000000
1111.435274,1.764932,386165.000000,6635.000000
1115.108427,1.768032,386469.000000,6593.000000
1118.777418,1.776168,386312.000000,6468.000000
1122.442246,1.775077,386355.000000,6485.000000
1126.102912,1.767850,386132.000000,6590.000000
1130.977324,1.768793,385679.000000,6568.000000
1134.628277,1.774671,385756.000000,6481.000000
1138.275067,1.779377,385807.000000,6412.000000
1141.917695,1.776441,385658.000000,6453.000000
1145.556160,1.780029,385664.000000,6400.000000
1149.190463,1.777742,385437.000000,6430.000000
1152.820603,1.779786,385689.000000,6404.000000
1156.446581,1.786031,386265.000000,6322.000000
1160.068396,1.780085,386798.000000,6418.000000
1163.686049,1.786124,387509.000000,6341.000000
1167.299539,1.787885,388654.000000,6334.000000
1172.111051,1.776889,391022.000000,6536.000000
1175.714828,1.780553,393430.000000,6521.000000
1179.314443,1.781049,396114.000000,6558.000000
1182.909896,1.776865,399734.000000,6682.000000
1186.501186,1.785881,403905.000000,6613.000000
1190.088313,1.790717,408860.000000,6620.000000
1193.671278,1.786584,413797.000000,6764.000000
1197.250081,1.794229,419029.000000,6730.000000
1200.824720,1.795077,424028.000000,6797.000000
1204.395198,1.791746,430012.000000,6946.000000
1207.961512,1.785321,436385.000000,7154.000000
1212.710124,1.789007,445395.000000,7240.000000
1216.266726,1.788922,452258.000000,7353.000000
1219.819166,1.790956,459758.000000,7440.000000
1223.367443,1.787570,467469.000000,7624.000000
1226.911558,1.788247,474831.000000,7732.000000
1230.451510,1.787288,482607.000000,7876.000000
1233.987299,1.782990,491324.000000,8098.000000
1237.518926,1.781996,499704.000000,8255.000000
1241.046391,1.783597,508233.000000,8365.000000
1244.569693,1.778575,517164.000000,8611.000000
1248.088832,1.780484,526380.000000,8726.000000
1252.774543,1.780763,538670.000000,8924.000000
1256.283970,1.780286,546641.000000,9066.000000
1259.789234,1.779218,554620.000000,9221.000000
1263.290336,1.782477,561889.000000,9272.000000
1266.787275,1.776997,569265.000000,9513.000000
1270.280052,1.778622,576505.000000,9598.000000
1273.768666,1.780939,586654.000000,9715.000000
1277.253118,1.778502,600665.000000,10003.000000
1280.733407,1.773558,616188.000000,10379.000000
1284.209534,1.778582,630865.000000,10504.000000
1287.681498,1.776599,644193.000000,10775.000000
1292.304308,1.779640,661364.000000,10985.000000
1295.766560,1.778390,672190.000000,11197.000000
1299.224649,1.779305,681608.000000,11330.000000
1302.678575,1.780337,691129.000000,11461.000000
1306.128339,1.778537,699742.000000,11652.000000
1309.573940,1.779543,706901.000000,11744.000000
1313.015379,1.779846,713057.000000,11838.000000
1316.452656,1.784325,719050.000000,11815.000000
1319.885770,1.785668,724085.000000,11861.000000
1323.314721,1.784336,727284.000000,11950.000000
1326.739510,1.784327,729582.000000,11988.000000
1331.299419,1.786257,733015.000000,11991.000000
1334.714496,1.783418,734554.000000,12095.000000
1338.125409,1.786919,734255.000000,11993.000000
1341.532160,1.787968,733637.000000,11954.000000
1344.934749,1.787835,733228.000000,11951.000000
1348.333175,1.787577,731566.000000,11931.000000
1351.727439,1.792204,728185.000000,11750.000000
1355.117540,1.793997,724104.000000,11636.000000
1358.503478,1.792511,719397.000000,11600.000000
1361.885254,1.795262,714733.000000,11452.000000
1365.262867,1.799112,709510.000000,11268.000000
1369.759877,1.797723,701658.000000,11179.000000
1373.127778,1.799622,696538.000000,11049.000000
1376.491516,1.801871,692550.000000,10929.000000
1379.851092,1.799566,689704.000000,10942.000000
1383.206505,1.802331,688337.000000,10851.000000
1386.557756,1.806977,688558.000000,10739.000000
1389.904844,1.804213,688777.000000,10811.000000
1393.247769,1.810730,688197.000000,10641.000000
1396.586533,1.808702,687308.000000,10677.000000
1399.921133,1.806848,686560.000000,10711.000000
1403.251571,1.810724,685924.000000,10606.000000
1407.685680,1.814368,684594.000000,10497.000000
1411.006406,1.811965,684319.000000,10551.000000
1414.322969,1.816083,683964.000000,10446.000000
1417.635369,1.815847,683527.000000,10445.000000
1420.943607,1.818273,682881.000000,10377.000000
1424.247682,1.818185,682743.000000,10377.000000
1427.547595,1.819289,683161.000000,10357.000000
1430.843345,1.821978,683621.000000,10300.000000
1434.134933,1.817925,683320.000000,10392.000000
1437.422358,1.821373,683663.000000,10315.000000
1440.705621,1.825239,683825.000000,10226.000000
1445.076830,1.821556,684018.000000,10316.000000
1448.350380,1.823201,683352.000000,10267.000000
1451.619767,1.825291,682502.000000,10205.000000
1454.884993,1.822967,681254.000000,10241.000000
1458.146055,1.828519,679710.000000,10088.000000
1461.402955,1.829740,677975.000000,10034.000000
1464.655693,1.826417,675825.000000,10079.000000
1467.904268,1.826126,673229.000000,10047.000000
1471.148680,1.826358,670772.000000,10005.000000
1474.388930,1.826865,668536.000000,9960.000000
1477.625017,1.829549,665993.000000,9861.000000
1481.933325,1.828006,662420.000000,9843.000000
1485.159700,1.829315,659694.000000,9773.000000
1488.381912,1.832021,656753.000000,9669.000000
1491.599962,1.835262,653666.000000,9552.000000
1494.813849,1.832979,650104.000000,9550.000000
1498.023574,1.833662,646286.000000,9479.000000
1501.229136,1.828005,642296.000000,9544.000000
1504.430536,1.830880,638297.000000,9422.000000
1507.627773,1.833486,634369.000000,9308.000000
1510.820847,1.834965,629695.000000,9208.000000
1514.009759,1.833492,624905.000000,9169.000000
1518.255167,1.837302,618792.000000,9000.000000
1521.434366,1.834835,614124.000000,8983.000000
1524.609403,1.836210,609213.000000,8883.000000
1527.780278,1.830181,603723.000000,8926.000000
1530.946990,1.833415,598083.000000,8777.000000
1534.109539,1.834297,592334.000000,8675.000000
1537.267926,1.838474,586821.000000,8512.000000
1540.422150,1.832260,580999.000000,8549.000000
1543.572212,1.835017,574577.000000,8401.000000
1546.718111,1.838794,568074.000000,8234.000000
1549.859847,1.835832,561198.000000,8190.000000
1554.042355,1.834456,552592.000000,8090.000000
1557.174379,1.837584,545785.000000,7933.000000
1560.302240,1.837375,538370.000000,7829.000000
1563.425939,1.843270,530951.000000,7617.000000
1566.545476,1.836173,523990.000000,7641.000000
1569.660850,1.834954,516299.000000,7550.000000
1572.772061,1.835024,508722.000000,7438.000000
1575.879110,1.841062,500864.000000,7222.000000
1578.981997,1.836496,492606.000000,7178.000000
1582.080720,1.836566,484517.000000,7059.000000
1585.175282,1.842943,476221.000000,6837.000000
1589.294888,1.839855,465032.000000,6724.000000
1592.379737,1.842480,456162.000000,6556.000000
1595.460423,1.844944,447841.000000,6400.000000
1598.536947,1.844149,439129.000000,6287.000000
1601.609308,1.846383,430512.000000,6132.000000
1604.677507,1.838563,422002.000000,6120.000000
1607.741543,1.851002,412621.000000,5815.000000
1610.801417,1.839734,403367.000000,5834.000000
1613.857128,1.842769,394499.000000,5666.000000
1616.908676,1.846364,385703.000000,5494.000000
1619.956062,1.841891,376470.000000,5418.000000
1624.012768,1.844309,364248.000000,5213.000000
1627.050442,1.831825,355352.000000,5234.000000
1630.083953,1.840280,346485.000000,5005.000000
1633.113301,1.841287,337505.000000,4864.000000
1636.138487,1.842959,328150.000000,4711.000000
1639.159510,1.843331,319159.000000,4578.000000
1642.176371,1.835670,310564.000000,4534.000000
1645.189069,1.840545,300978.000000,4345.000000
1648.197605,1.840688,290614.000000,4194.000000
1651.201978,1.837277,279540.000000,4066.000000
1654.202188,1.847291,267487.000000,3802.000000
1658.195994,1.848198,249293.000000,3536.000000
1661.186492,1.842420,233754.000000,3360.000000
1664.172828,1.850988,216415.000000,3050.000000
1667.155001,1.861245,196450.000000,2704.000000
1670.133011,1.867804,175173.000000,2375.000000
1673.106859,1.877540,153046.000000,2029.000000
1676.076545,1.883017,131614.000000,1723.000000
1679.042067,1.888372,112212.000000,1451.000000
1682.003428,1.888271,95099.000000,1230.000000
1684.960626,1.905828,80506.000000,1000.000000
1687.913661,1.893866,68294.000000,872.000000
1691.844566,1.905431,55257.000000,687.000000
1694.787889,1.906094,47286.000000,587.000000
1697.727049,1.830428,40808.000000,603.000000
1700.662047,1.834053,35213.000000,516.000000
