Method:,Hadamard,,
Host Date-Time:,14/5/18 @ 1:13:44,,
Header Version:,1,,
System Temp hundredths:,3269,,
Detector Temp hundredths:,2980,,
Humidity hundredths:,4120,,
Lamp PD:,3753,,
Shift Vector Coefficients:,-12.3419,0.0873806,-0.000149817,,
Pixel to Wavelength Coefficients:,1814.65,-0.922138,-0.000231252,,
Serial Number:,5490081,,
Scan Config Name:,Hadamard,,
Scan Config Type:,1,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,7,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.397851,1.780073,43030.000000,714.000000
904.302718,1.871573,49104.000000,660.000000
908.203423,1.801086,54588.000000,863.000000
912.099965,1.823425,60466.000000,908.000000
917.288880,1.816816,70309.000000,1072.000000
921.175709,1.810183,79901.000000,1237.000000
925.058377,1.802918,92042.000000,1449.000000
928.936881,1.801538,105997.000000,1674.000000
932.811223,1.814087,120445.000000,1848.000000
936.681403,1.805634,134295.000000,2101.000000
940.547420,1.800332,146936.000000,2327.000000
944.409274,1.796422,158823.000000,2538.000000
948.266966,1.797396,170030.000000,2711.000000
952.120496,1.802348,181559.000000,2862.000000
955.969862,1.793366,193315.000000,3111.000000
961.095876,1.791289,209585.000000,3389.000000
964.935531,1.790862,222477.000000,3601.000000
968.771023,1.785656,236125.000000,3868.000000
972.602352,1.792161,249851.000000,4032.000000
976.429518,1.788218,263989.000000,4299.000000
980.252523,1.793440,277934.000000,4472.000000
984.071364,1.793418,291841.000000,4696.000000
987.886043,1.802826,305789.000000,4815.000000
991.696560,1.792988,318311.000000,5127.000000
995.502914,1.792260,329740.000000,5320.000000
999.305106,1.791814,341290.000000,5512.000000
1004.368219,1.792850,354890.000000,5718.000000
1008.160698,1.795753,363394.000000,5816.000000
1011.949015,1.792897,370509.000000,5969.000000
1015.733168,1.793819,376210.000000,6048.000000
1019.513160,1.796875,380746.000000,6078.000000
1023.288989,1.791198,383716.000000,6206.000000
1027.060655,1.791759,385945.000000,6234.000000
1030.828159,1.795165,386987.000000,6202.000000
1034.591500,1.794461,387357.000000,6218.000000
1038.350679,1.793803,387082.000000,6223.000000
1042.105695,1.790671,386153.000000,6253.000000
1047.105908,1.793039,384290.000000,6189.000000
1050.851212,1.790683,383632.000000,6212.000000
1054.592353,1.794362,382162.000000,6136.000000
1058.329331,1.792232,380354.000000,6137.000000
1062.062147,1.794171,379441.000000,6095.000000
1065.790801,1.788096,379389.000000,6180.000000
1069.515292,1.792166,379305.000000,6121.000000
1073.235620,1.793903,378896.000000,6090.000000
1076.951786,1.794804,378810.000000,6076.000000
1080.663789,1.791238,379670.000000,6140.000000
1084.371630,1.796483,380716.000000,6083.000000
1089.308943,1.809279,380820.000000,5908.000000
1093.007071,1.798849,381977.000000,6070.000000
