Method:,Hadamard,,
1259.789234,1.796856,554620.000000,8854.000000
1263.290336,1.794107,561889.000000,9027.000000
1266.787275,1.798954,569265.000000,9044.000000
1270.280052,1.790456,576505.000000,9340.000000
1273.768666,1.794147,586654.000000,9424.000000
1277.253118,1.798311,600665.000000,9557.000000
1280.733407,1.791716,616188.000000,9954.000000
1284.209534,1.792231,630865.000000,10179.000000
1287.681498,1.794748,644193.000000,10334.000000
1292.304308,1.793499,661364.000000,10640.000000
1295.766560,1.791862,672190.000000,10855.000000
1299.224649,1.794041,681608.000000,10952.000000
1302.678575,1.794549,691129.000000,11092.000000
1306.128339,1.793592,699742.000000,11255.000000
1309.573940,1.794707,706901.000000,11341.000000
1313.015379,1.796257,713057.000000,11399.000000
1316.452656,1.795307,719050.000000,11520.000000
1319.885770,1.798903,724085.000000,11505.000000
1323.314721,1.800327,727284.000000,11518.000000
1326.739510,1.800605,729582.000000,11547.000000
1331.299419,1.802719,733015.000000,11545.000000
1334.714496,1.801154,734554.000000,11611.000000
1338.125409,1.801614,734255.000000,11594.000000
1341.532160,1.799902,733637.000000,11630.000000
1344.934749,1.805184,733228.000000,11483.000000
1348.333175,1.808952,731566.000000,11358.000000
1351.727439,1.804538,728185.000000,11421.000000
1355.117540,1.810467,724104.000000,11203.000000
1358.503478,1.809889,719397.000000,11145.000000
1361.885254,1.806596,714733.000000,11157.000000
1365.262867,1.811663,709510.000000,10947.000000
1369.759877,1.812822,701658.000000,10797.000000
1373.127778,1.813115,696538.000000,10711.000000
1376.491516,1.820422,692550.000000,10472.000000
1379.851092,1.819007,689704.000000,10463.000000
1383.206505,1.819017,688337.000000,10442.000000
1386.557756,1.822078,688558.000000,10372.000000
1389.904844,1.823936,688777.000000,10331.000000
1393.247769,1.824538,688197.000000,10308.000000
1396.586533,1.829446,687308.000000,10179.000000
1399.921133,1.827015,686560.000000,10225.000000
1403.251571,1.829083,685924.000000,10167.000000
1407.685680,1.830338,684594.000000,10118.000000
1411.006406,1.833785,684319.000000,10034.000000
1414.322969,1.832738,683964.000000,10053.000000
1417.635369,1.832244,683527.000000,10058.000000
1420.943607,1.835650,682881.000000,9970.000000
1424.247682,1.837177,682743.000000,9933.000000
1427.547595,1.844007,683161.000000,9784.000000
1430.843345,1.841203,683621.000000,9854.000000
1434.134933,1.842247,683320.000000,9826.000000
1437.422358,1.839690,683663.000000,9889.000000
1440.705621,1.840804,683825.000000,9866.000000
1445.076830,1.842514,684018.000000,9830.000000
1448.350380,1.843729,683352.000000,9793.000000
1451.619767,1.843765,682502.000000,9780.000000
1454.884993,1.843637,681254.000000,9765.000000
1458.146055,1.842074,679710.000000,9778.000000
1461.402955,1.840254,677975.000000,9794.000000
1464.655693,1.846524,675825.000000,9623.000000
1467.904268,1.843996,673229.000000,9642.000000
1471.148680,1.851235,670772.000000,9448.000000
1474.388930,1.843351,668536.000000,9589.000000
1477.625017,1.846753,665993.000000,9478.000000
1481.933325,1.844325,662420.000000,9480.000000
1485.159700,1.849787,659694.000000,9323.000000
1488.381912,1.843628,656753.000000,9414.000000
1491.599962,1.848276,653666.000000,9270.000000
1494.813849,1.846982,650104.000000,9247.000000
1498.023574,1.850954,646286.000000,9109.000000
1501.229136,1.854556,642296.000000,8978.000000
1504.430536,1.851746,638297.000000,8980.000000
1507.627773,1.853978,634369.000000,8879.000000
1510.820847,1.856329,629695.000000,8766.000000
1514.009759,1.850986,624905.000000,8807.000000
1518.255167,1.854077,618792.000000,8659.000000
1521.434366,1.853455,614124.000000,8606.000000
1524.609403,1.855350,609213.000000,8500.000000
1527.780278,1.854392,603723.000000,8442.000000
1530.946990,1.855231,598083.000000,8347.000000
1534.109539,1.854065,592334.000000,8289.000000
1537.267926,1.858095,586821.000000,8136.000000
1540.422150,1.850838,580999.000000,8191.000000
1543.572212,1.852798,574577.000000,8064.000000
1546.718111,1.853274,568074.000000,7964.000000
1549.859847,1.848640,561198.000000,7952.000000
1554.042355,1.847978,552592.000000,7842.000000
1557.174379,1.855751,545785.000000,7608.000000
1560.302240,1.856251,538370.000000,7496.000000
1563.425939,1.851850,530951.000000,7468.000000
1566.545476,1.854812,523990.000000,7320.000000
1569.660850,1.855931,516299.000000,7194.000000
1572.772061,1.855406,508722.000000,7097.000000
1575.879110,1.855181,500864.000000,6991.000000
1578.981997,1.857888,492606.000000,6833.000000
1582.080720,1.851525,484517.000000,6820.000000
1585.175282,1.855640,476221.000000,6640.000000
1589.294888,1.862662,465032.000000,6380.000000
1592.379737,1.863517,456162.000000,6246.000000
1595.460423,1.862178,447841.000000,6151.000000
1598.536947,1.853011,439129.000000,6160.000000
1601.609308,1.869734,430512.000000,5811.000000
1604.677507,1.860317,422002.000000,5821.000000
1607.741543,1.857018,412621.000000,5735.000000
1610.801417,1.859923,403367.000000,5569.000000
1613.857128,1.857662,394499.000000,5475.000000
1616.908676,1.862715,385703.000000,5291.000000
1619.956062,1.849819,376470.000000,5320.000000
1624.012768,1.865478,364248.000000,4965.000000
1627.050442,1.859312,355352.000000,4913.000000
1630.083953,1.852155,346485.000000,4870.000000
1633.113301,1.854246,337505.000000,4721.000000
1636.138487,1.846570,328150.000000,4672.000000
1639.159510,1.854867,319159.000000,4458.000000
1642.176371,1.863660,310564.000000,4251.000000
1645.189069,1.858190,300978.000000,4172.000000
1648.197605,1.848841,290614.000000,4116.000000
1651.201978,1.848420,279540.000000,3963.000000
1654.202188,1.854431,267487.000000,3740.000000
1658.195994,1.860531,249293.000000,3437.000000
1661.186492,1.863202,233754.000000,3203.000000
1664.172828,1.867975,216415.000000,2933.000000
1667.155001,1.867066,196450.000000,2668.000000
1670.133011,1.889167,175173.000000,2261.000000
1673.106859,1.885315,153046.000000,1993.000000
1676.076545,1.866935,131614.000000,1788.000000
1679.042067,1.873369,112212.000000,1502.000000
1682.003428,1.881266,95099.000000,1250.000000
1684.960626,1.872404,80506.000000,1080.000000
1687.913661,1.852564,68294.000000,959.000000
1691.844566,1.888081,55257.000000,715.000000
1694.787889,1.939933,47286.000000,543.000000
1697.727049,1.931317,40808.000000,478.000000
1700.662047,1.884890,35213.000000,459.000000
