Method:,Hadamard,,
1050.851212,1.796242,383632.000000,6133.000000
1054.592353,1.801282,382162.000000,6039.000000
1058.329331,1.801314,380354.000000,6010.000000
1062.062147,1.800414,379441.000000,6008.000000
1065.790801,1.808012,379389.000000,5903.000000
1069.515292,1.802142,379305.000000,5982.000000
1073.235620,1.803784,378896.000000,5953.000000
1076.951786,1.809266,378810.000000,5877.000000
1080.663789,1.810398,379670.000000,5875.000000
1084.371630,1.815678,380716.000000,5820.000000
1089.308943,1.807885,380820.000000,5927.000000
1093.007071,1.809349,381977.000000,5925.000000
1096.701037,1.802603,383643.000000,6044.000000
1100.390840,1.812825,384527.000000,5917.000000
1104.076481,1.814505,384778.000000,5898.000000
1107.757959,1.809830,385305.000000,5970.000000
1111.435274,1.819172,386165.000000,5856.000000
1115.108427,1.817368,386469.000000,5885.000000
1118.777418,1.816013,386312.000000,5901.000000
1122.442246,1.818053,386355.000000,5874.000000
1126.102912,1.817876,386132.000000,5873.000000
1130.977324,1.818032,385679.000000,5864.000000
1134.628277,1.824084,385756.000000,5784.000000
1138.275067,1.810978,385807.000000,5962.000000
1141.917695,1.816677,385658.000000,5882.000000
1145.556160,1.811473,385664.000000,5953.000000
1149.190463,1.815175,385437.000000,5899.000000
1152.820603,1.813989,385689.000000,5919.000000
1156.446581,1.811566,386265.000000,5961.000000
1160.068396,1.813625,386798.000000,5941.000000
1163.686049,1.813765,387509.000000,5950.000000
1167.299539,1.813953,388654.000000,5965.000000
1172.111051,1.806943,391022.000000,6099.000000
1175.714828,1.806770,393430.000000,6139.000000
1179.314443,1.814918,396114.000000,6066.000000
1182.909896,1.801467,399734.000000,6314.000000
1186.501186,1.809427,403905.000000,6264.000000
1190.088313,1.808049,408860.000000,6361.000000
1193.671278,1.810540,413797.000000,6401.000000
1197.250081,1.818446,419029.000000,6365.000000
1200.824720,1.812282,424028.000000,6533.000000
1204.395198,1.807276,430012.000000,6702.000000
1207.961512,1.812307,436385.000000,6723.000000
1212.710124,1.813753,445395.000000,6839.000000
1216.266726,1.810909,452258.000000,6990.000000
1219.819166,1.816068,459758.000000,7022.000000
1223.367443,1.812420,467469.000000,7200.000000
1226.911558,1.817221,474831.000000,7233.000000
1230.451510,1.814479,482607.000000,7398.000000
1233.987299,1.819795,491324.000000,7440.000000
1237.518926,1.818471,499704.000000,7590.000000
1241.046391,1.813467,508233.000000,7809.000000
1244.569693,1.817433,517164.000000,7874.000000
1248.088832,1.815935,526380.000000,8042.000000
1252.774543,1.809948,538670.000000,8344.000000
1256.283970,1.813216,546641.000000,8404.000000
1259.789234,1.820078,554620.000000,8393.000000
1263.290336,1.814143,561889.000000,8620.000000
1266.787275,1.815695,569265.000000,8702.000000
1270.280052,1.813418,576505.000000,8859.000000
1273.768666,1.815057,586654.000000,8981.000000
1277.253118,1.812491,600665.000000,9250.000000
1280.733407,1.814465,616188.000000,9446.000000
1284.209534,1.822533,630865.000000,9493.000000
1287.681498,1.816993,644193.000000,9818.000000
1292.304308,1.816377,661364.000000,10094.000000
1295.766560,1.819105,672190.000000,10195.000000
1299.224649,1.816585,681608.000000,10398.000000
1302.678575,1.818204,691129.000000,10504.000000
1306.128339,1.817466,699742.000000,10653.000000
1309.573940,1.824381,706901.000000,10592.000000
1313.015379,1.823092,713057.000000,10716.000000
1316.452656,1.820450,719050.000000,10872.000000
1319.885770,1.821090,724085.000000,10932.000000
1323.314721,1.821181,727284.000000,10978.000000
1326.739510,1.821445,729582.000000,11006.000000
1331.299419,1.823247,733015.000000,11012.000000
1334.714496,1.821680,734554.000000,11075.000000
1338.125409,1.826155,734255.000000,10957.000000
1341.532160,1.822827,733637.000000,11032.000000
1344.934749,1.821562,733228.000000,11058.000000
1348.333175,1.816784,731566.000000,11155.000000
1351.727439,1.824337,728185.000000,10912.000000
1355.117540,1.827303,724104.000000,10777.000000
1358.503478,1.823505,719397.000000,10801.000000
1361.885254,1.826264,714733.000000,10663.000000
1365.262867,1.822957,709510.000000,10666.000000
1369.759877,1.821353,701658.000000,10587.000000
1373.127778,1.823787,696538.000000,10451.000000
1376.491516,1.826267,692550.000000,10332.000000
1379.851092,1.823471,689704.000000,10356.000000
1383.206505,1.826146,688337.000000,10272.000000
1386.557756,1.827090,688558.000000,10253.000000
1389.904844,1.826381,688777.000000,10273.000000
1393.247769,1.829453,688197.000000,10192.000000
1396.586533,1.827573,687308.000000,10223.000000
1399.921133,1.830341,686560.000000,10147.000000
1403.251571,1.829553,685924.000000,10156.000000
1407.685680,1.830897,684594.000000,10105.000000
1411.006406,1.832920,684319.000000,10054.000000
1414.322969,1.833776,683964.000000,10029.000000
1417.635369,1.836191,683527.000000,9967.000000
1420.943607,1.839105,682881.000000,9891.000000
1424.247682,1.837221,682743.000000,9932.000000
1427.547595,1.834436,683161.000000,10002.000000
1430.843345,1.840762,683621.000000,9864.000000
1434.134933,1.836321,683320.000000,9961.000000
1437.422358,1.845259,683663.000000,9763.000000
1440.705621,1.837908,683825.000000,9932.000000
1445.076830,1.838381,684018.000000,9924.000000
1448.350380,1.841473,683352.000000,9844.000000
1451.619767,1.843011,682502.000000,9797.000000
1454.884993,1.843326,681254.000000,9772.000000
1458.146055,1.843898,679710.000000,9737.000000
1461.402955,1.845518,677975.000000,9676.000000
1464.655693,1.849058,675825.000000,9567.000000
1467.904268,1.839381,673229.000000,9745.000000
1471.148680,1.845890,670772.000000,9565.000000
1474.388930,1.843533,668536.000000,9585.000000
1477.625017,1.846753,665993.000000,9478.000000
1481.933325,1.847313,662420.000000,9415.000000
1485.159700,1.846307,659694.000000,9398.000000
1488.381912,1.851730,656753.000000,9240.000000
1491.599962,1.850201,653666.000000,9229.000000
1494.813849,1.854945,650104.000000,9079.000000
1498.023574,1.851479,646286.000000,9098.000000
1501.229136,1.851279,642296.000000,9046.000000
1504.430536,1.848902,638297.000000,9039.000000
1507.627773,1.851880,634369.000000,8922.000000
1510.820847,1.852040,629695.000000,8853.000000
1514.009759,1.851331,624905.000000,8800.000000
1518.255167,1.850978,618792.000000,8721.000000
1521.434366,1.853354,614124.000000,8608.000000
1524.609403,1.851687,609213.000000,8572.000000
1527.780278,1.850806,603723.000000,8512.000000
1530.946990,1.849751,598083.000000,8453.000000
1534.109539,1.851349,592334.000000,8341.000000
1537.267926,1.849899,586821.000000,8291.000000
1540.422150,1.854566,580999.000000,8121.000000
1543.572212,1.850220,574577.000000,8112.000000
1546.718111,1.853274,568074.000000,7964.000000
1549.859847,1.849898,561198.000000,7929.000000
1554.042355,1.853383,552592.000000,7745.000000
1557.174379,1.855295,545785.000000,7616.000000
1560.302240,1.849240,538370.000000,7618.000000
1563.425939,1.859832,530951.000000,7332.000000
1566.545476,1.854575,523990.000000,7324.000000
1569.660850,1.851606,516299.000000,7266.000000
1572.772061,1.851325,508722.000000,7164.000000
1575.879110,1.855616,500864.000000,6984.000000
1578.981997,1.853902,492606.000000,6896.000000
1582.080720,1.856842,484517.000000,6737.000000
1585.175282,1.855968,476221.000000,6635.000000
1589.294888,1.853635,465032.000000,6514.000000
1592.379737,1.853618,456162.000000,6390.000000
1595.460423,1.858172,447841.000000,6208.000000
1598.536947,1.861699,439129.000000,6038.000000
1601.609308,1.855255,430512.000000,6008.000000
1604.677507,1.856602,422002.000000,5871.000000
1607.741543,1.864118,412621.000000,5642.000000
1610.801417,1.855810,403367.000000,5622.000000
1613.857128,1.855604,394499.000000,5501.000000
1616.908676,1.859607,385703.000000,5329.000000
1619.956062,1.867735,376470.000000,5105.000000
1624.012768,1.850096,364248.000000,5144.000000
1627.050442,1.856492,355352.000000,4945.000000
1630.083953,1.858081,346485.000000,4804.000000
1633.113301,1.841555,337505.000000,4861.000000
1636.138487,1.850773,328150.000000,4627.000000
1639.159510,1.848484,319159.000000,4524.000000
1642.176371,1.860099,310564.000000,4286.000000
1645.189069,1.845470,300978.000000,4296.000000
1648.197605,1.836463,290614.000000,4235.000000
1651.201978,1.839525,279540.000000,4045.000000
1654.202188,1.835237,267487.000000,3909.000000
1658.195994,1.841495,249293.000000,3591.000000
1661.186492,1.836642,233754.000000,3405.000000
1664.172828,1.850418,216415.000000,3054.000000
1667.155001,1.849363,196450.000000,2779.000000
1670.133011,1.855899,175173.000000,2441.000000
1673.106859,1.858691,153046.000000,2119.000000
1676.076545,1.853070,131614.000000,1846.000000
1679.042067,1.862519,112212.000000,1540.000000
1682.003428,1.829573,95099.000000,1408.000000
1684.960626,1.814865,80506.000000,1233.000000
1687.913661,1.848956,68294.000000,967.000000
1691.844566,1.835514,55257.000000,807.000000
1694.787889,1.865847,47286.000000,644.000000
1697.727049,1.844332,40808.000000,584.000000
1700.662047,1.830700,35213.000000,520.000000
