Method:,Hadamard,,
1252.774543,0.029553,134667.000000,125808.000000
1256.283970,0.030404,136660.000000,127420.000000
1259.789234,0.034651,138655.000000,128022.000000
1263.290336,0.033910,140472.000000,129921.000000
1266.787275,0.032584,142316.000000,132029.000000
1270.280052,0.034447,144126.000000,133136.000000
1273.768666,0.034324,146663.000000,135518.000000
1277.253118,0.033601,150166.000000,138986.000000
1280.733407,0.029411,154047.000000,143960.000000
1284.209534,0.028510,157716.000000,147695.000000
1287.681498,0.028603,161048.000000,150783.000000
1292.304308,0.025727,165341.000000,155831.000000
1295.766560,0.025988,168047.000000,158286.000000
1299.224649,0.025164,170402.000000,160809.000000
1302.678575,0.025124,172782.000000,163070.000000
1306.128339,0.026426,174935.000000,164608.000000
1309.573940,0.025941,176725.000000,166478.000000
1313.015379,0.026629,178264.000000,167662.000000
1316.452656,0.028080,179762.000000,168507.000000
1319.885770,0.028544,181021.000000,169506.000000
1323.314721,0.029213,181821.000000,169993.000000
1326.739510,0.030894,182395.000000,169871.000000
1331.299419,0.031536,183253.000000,170418.000000
1334.714496,0.034112,183638.000000,169766.000000
1338.125409,0.037897,183563.000000,168224.000000
1341.532160,0.039082,183409.000000,167625.000000
1344.934749,0.043398,183307.000000,165875.000000
1348.333175,0.046372,182891.000000,164369.000000
1351.727439,0.051533,182046.000000,161677.000000
1355.117540,0.052853,181026.000000,160283.000000
1358.503478,0.055531,179849.000000,158262.000000
1361.885254,0.057949,178683.000000,156363.000000
1365.262867,0.059455,177377.000000,154683.000000
1369.759877,0.062132,175414.000000,152031.000000
1373.127778,0.061740,174134.000000,151058.000000
1376.491516,0.065169,173137.000000,149012.000000
1379.851092,0.065541,172426.000000,148273.000000
1383.206505,0.068332,172084.000000,147031.000000
1386.557756,0.070623,172139.000000,146304.000000
1389.904844,0.073764,172194.000000,145296.000000
1393.247769,0.076834,172049.000000,144151.000000
1396.586533,0.080141,171827.000000,142873.000000
1399.921133,0.084393,171640.000000,141327.000000
1403.251571,0.087756,171481.000000,140107.000000
1407.685680,0.098691,171148.000000,136358.000000
1411.006406,0.107046,171079.000000,133706.000000
1414.322969,0.114583,170991.000000,131338.000000
1417.635369,0.124836,170881.000000,128191.000000
1420.943607,0.135110,170720.000000,125076.000000
1424.247682,0.145836,170685.000000,122000.000000
1427.547595,0.155065,170790.000000,119508.000000
1430.843345,0.168398,170905.000000,115973.000000
1434.134933,0.178001,170830.000000,113387.000000
1437.422358,0.186769,170915.000000,111176.000000
1440.705621,0.196563,170956.000000,108723.000000
1445.076830,0.209552,171004.000000,105549.000000
1448.350380,0.220815,170838.000000,102747.000000
1451.619767,0.229665,170625.000000,100549.000000
1454.884993,0.235551,170313.000000,99014.000000
1458.146055,0.229872,169927.000000,100090.000000
1461.402955,0.223662,169493.000000,101272.000000
1464.655693,0.220448,168956.000000,101701.000000
1467.904268,0.217353,168307.000000,102035.000000
1471.148680,0.219553,167693.000000,101149.000000
1474.388930,0.217588,167134.000000,101269.000000
1477.625017,0.223761,166498.000000,99460.000000
1481.933325,0.225082,165605.000000,98626.000000
1485.159700,0.226796,164923.000000,97833.000000
1488.381912,0.227840,164188.000000,97163.000000
1491.599962,0.230142,163416.000000,96195.000000
1494.813849,0.231038,162526.000000,95474.000000
1498.023574,0.230133,161571.000000,95111.000000
1501.229136,0.231366,160574.000000,94256.000000
1504.430536,0.229834,159574.000000,94000.000000
1507.627773,0.235800,158592.000000,92147.000000
1510.820847,0.235106,157423.000000,91614.000000
1514.009759,0.237926,156226.000000,90329.000000
1518.255167,0.238205,154698.000000,89388.000000
1521.434366,0.240462,153531.000000,88254.000000
1524.609403,0.242152,152303.000000,87208.000000
1527.780278,0.243435,150930.000000,86167.000000
1530.946990,0.247375,149520.000000,84591.000000
1534.109539,0.250747,148083.000000,83130.000000
1537.267926,0.250428,146705.000000,82417.000000
1540.422150,0.254455,145249.000000,80846.000000
1543.572212,0.252194,143644.000000,80370.000000
1546.718111,0.260622,142018.000000,77933.000000
1549.859847,0.262322,140299.000000,76689.000000
1554.042355,0.270040,138148.000000,74183.000000
1557.174379,0.271305,136446.000000,73056.000000
1560.302240,0.273185,134592.000000,71752.000000
1563.425939,0.275031,132737.000000,70463.000000
1566.545476,0.277727,130997.000000,69109.000000
1569.660850,0.280738,129074.000000,67624.000000
1572.772061,0.284231,127180.000000,66098.000000
1575.879110,0.286729,125216.000000,64704.000000
1578.981997,0.286865,123151.000000,63617.000000
1582.080720,0.296149,121129.000000,61249.000000
1585.175282,0.295531,119055.000000,60286.000000
1589.294888,0.295610,116258.000000,58859.000000
1592.379737,0.299935,114040.000000,57164.000000
1595.460423,0.294546,111960.000000,56822.000000
1598.536947,0.293842,109782.000000,55807.000000
1601.609308,0.299419,107628.000000,54014.000000
1604.677507,0.295768,105500.000000,53393.000000
1607.741543,0.295811,103155.000000,52201.000000
1610.801417,0.289609,100841.000000,51764.000000
1613.857128,0.288624,98624.000000,50741.000000
1616.908676,0.290261,96425.000000,49423.000000
1619.956062,0.284421,94117.000000,48893.000000
1624.012768,0.283605,91062.000000,47395.000000
1627.050442,0.280894,88838.000000,46527.000000
1630.083953,0.286976,86621.000000,44735.000000
1633.113301,0.280139,84376.000000,44267.000000
1636.138487,0.280531,82037.000000,43001.000000
1639.159510,0.282005,79789.000000,41681.000000
1642.176371,0.281095,77641.000000,40644.000000
1645.189069,0.280227,75244.000000,39468.000000
1648.197605,0.269488,72653.000000,39063.000000
1651.201978,0.280725,69885.000000,36615.000000
1654.202188,0.273629,66871.000000,35613.000000
1658.195994,0.280140,62323.000000,32697.000000
1661.186492,0.264500,58438.000000,31783.000000
1664.172828,0.260787,54103.000000,29678.000000
1667.155001,0.257738,49112.000000,27130.000000
1670.133011,0.256460,43793.000000,24263.000000
1673.106859,0.258927,38261.000000,21078.000000
1676.076545,0.240246,32903.000000,18923.000000
1679.042067,0.236272,28053.000000,16282.000000
1682.003428,0.233838,23774.000000,13876.000000
1684.960626,0.231655,20126.000000,11806.000000
1687.913661,0.248458,17073.000000,9635.000000
1691.844566,0.243187,13814.000000,7891.000000
1694.787889,0.285194,11821.000000,6130.000000
1697.727049,0.216995,10202.000000,6190.000000
1700.662047,0.229296,8803.000000,5192.000000
