Method:,Hadamard,,
Host Date-Time:,6/5/18 @ 16:40:46,,
Header Version:,1,,
System Temp hundredths:,3087,,
Detector Temp hundredths:,2979,,
Humidity hundredths:,3845,,
Lamp PD:,3754,,
Shift Vector Coefficients:,-12.3419,0.0873806,-0.000149817,,
Pixel to Wavelength Coefficients:,1814.65,-0.922138,-0.000231252,,
Serial Number:,5490081,,
Scan Config Name:,Hadamard,,
Scan Config Type:,1,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,7,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.397851,-0.044986,10757.000000,11931.000000
904.302718,-0.030826,12276.000000,13179.000000
908.203423,-0.035459,13647.000000,14808.000000
912.099965,-0.010615,15116.000000,15490.000000
917.288880,0.003996,17577.000000,17416.000000
921.175709,0.000217,19975.000000,19965.000000
925.058377,-0.015845,23010.000000,23865.000000
928.936881,-0.009964,26499.000000,27114.000000
932.811223,0.000996,30111.000000,30042.000000
936.681403,-0.008061,33573.000000,34202.000000
940.547420,-0.009368,36734.000000,37535.000000
944.409274,-0.002693,39705.000000,39952.000000
948.266966,-0.002333,42507.000000,42736.000000
952.120496,-0.002014,45389.000000,45600.000000
955.969862,-0.009598,48328.000000,49408.000000
961.095876,-0.003114,52396.000000,52773.000000
964.935531,0.000563,55619.000000,55547.000000
968.771023,0.002191,59031.000000,58734.000000
972.602352,-0.008987,62462.000000,63768.000000
976.429518,-0.003572,65997.000000,66542.000000
980.252523,-0.001977,69483.000000,69800.000000
984.071364,-0.003185,72960.000000,73497.000000
987.886043,-0.002859,76447.000000,76952.000000
991.696560,-0.000812,79577.000000,79726.000000
995.502914,-0.001756,82435.000000,82769.000000
999.305106,-0.000015,85322.000000,85325.000000
1004.368219,-0.001076,88722.000000,88942.000000
1008.160698,-0.000712,90848.000000,90997.000000
1011.949015,-0.001563,92627.000000,92961.000000
1015.733168,-0.002633,94052.000000,94624.000000
1019.513160,-0.005590,95186.000000,96419.000000
1023.288989,-0.004593,95929.000000,96949.000000
1027.060655,-0.002164,96486.000000,96968.000000
1030.828159,-0.006722,96746.000000,98255.000000
1034.591500,-0.006914,96839.000000,98393.000000
1038.350679,-0.006101,96770.000000,98139.000000
1042.105695,-0.006297,96538.000000,97948.000000
1047.105908,-0.004958,96072.000000,97175.000000
1050.851212,-0.006075,95908.000000,97259.000000
1054.592353,-0.009940,95540.000000,97752.000000
1058.329331,-0.009161,95088.000000,97115.000000
1062.062147,-0.010011,94860.000000,97072.000000
1065.790801,-0.012324,94847.000000,97577.000000
1069.515292,-0.013580,94826.000000,97838.000000
1073.235620,-0.009577,94724.000000,96836.000000
1076.951786,-0.014969,94702.000000,98023.000000
1080.663789,-0.015187,94917.000000,98295.000000
1084.371630,-0.013088,95179.000000,98091.000000
1089.308943,-0.016304,95205.000000,98847.000000
1093.007071,-0.013231,95494.000000,98448.000000
1096.701037,-0.013104,95910.000000,98848.000000
1100.390840,-0.012741,96131.000000,98993.000000
1104.076481,-0.010094,96194.000000,98456.000000
1107.757959,-0.010991,96326.000000,98795.000000
1111.435274,-0.010252,96541.000000,98847.000000
1115.108427,-0.007694,96617.000000,98344.000000
1118.777418,-0.008699,96578.000000,98532.000000
1122.442246,-0.009900,96588.000000,98815.000000
1126.102912,-0.006608,96533.000000,98013.000000
1130.977324,-0.001470,96419.000000,96746.000000
1134.628277,-0.002259,96439.000000,96942.000000
1138.275067,0.000802,96451.000000,96273.000000
1141.917695,0.002838,96414.000000,95786.000000
1145.556160,0.009067,96416.000000,94424.000000
1149.190463,0.010072,96359.000000,94150.000000
1152.820603,0.010098,96422.000000,94206.000000
1156.446581,0.012709,96566.000000,93781.000000
1160.068396,0.015308,96699.000000,93350.000000
1163.686049,0.017714,96877.000000,93005.000000
1167.299539,0.019869,97163.000000,92818.000000
1172.111051,0.022731,97755.000000,92770.000000
1175.714828,0.028805,98357.000000,92045.000000
1179.314443,0.025183,99028.000000,93449.000000
1182.909896,0.026456,99933.000000,94027.000000
1186.501186,0.030638,100976.000000,94098.000000
1190.088313,0.030823,102215.000000,95212.000000
1193.671278,0.028461,103449.000000,96887.000000
1197.250081,0.027815,104757.000000,98258.000000
1200.824720,0.027586,106007.000000,99483.000000
1204.395198,0.026511,107503.000000,101137.000000
1207.961512,0.026298,109096.000000,102686.000000
1212.710124,0.030661,111348.000000,103758.000000
1216.266726,0.028100,113064.000000,105980.000000
1219.819166,0.024458,114939.000000,108645.000000
1223.367443,0.026323,116867.000000,109994.000000
1226.911558,0.026058,118707.000000,111794.000000
1230.451510,0.022221,120651.000000,114633.000000
1233.987299,0.021401,122831.000000,116925.000000
1237.518926,0.022392,124926.000000,118648.000000
1241.046391,0.021256,127058.000000,120989.000000
1244.569693,0.018164,129291.000000,123995.000000
1248.088832,0.018814,131595.000000,126016.000000
1252.774543,0.019271,134667.000000,128822.000000
1256.283970,0.020171,136660.000000,130458.000000
1259.789234,0.020977,138655.000000,132117.000000
1263.290336,0.017916,140472.000000,134795.000000
1266.787275,0.020153,142316.000000,135863.000000
1270.280052,0.019036,144126.000000,137945.000000
1273.768666,0.017382,146663.000000,140909.000000
1277.253118,0.013658,150166.000000,145517.000000
