Method:,Hadamard,,
1313.015379,1.787545,713057.000000,11630.000000
1316.452656,1.790098,719050.000000,11659.000000
1319.885770,1.792347,724085.000000,11680.000000
1323.314721,1.794187,727284.000000,11682.000000
1326.739510,1.792778,729582.000000,11757.000000
1331.299419,1.795186,733015.000000,11747.000000
1334.714496,1.793333,734554.000000,11822.000000
1338.125409,1.795255,734255.000000,11765.000000
1341.532160,1.796702,733637.000000,11716.000000
1344.934749,1.799510,733228.000000,11634.000000
1348.333175,1.797965,731566.000000,11649.000000
1351.727439,1.796662,728185.000000,11630.000000
1355.117540,1.800275,724104.000000,11469.000000
1358.503478,1.797860,719397.000000,11458.000000
1361.885254,1.796630,714733.000000,11416.000000
1365.262867,1.804580,709510.000000,11127.000000
1369.759877,1.802881,701658.000000,11047.000000
1373.127778,1.802659,696538.000000,10972.000000
1376.491516,1.806344,692550.000000,10817.000000
1379.851092,1.805118,689704.000000,10803.000000
1383.206505,1.804377,688337.000000,10800.000000
1386.557756,1.811489,688558.000000,10628.000000
1389.904844,1.811015,688777.000000,10643.000000
1393.247769,1.808735,688197.000000,10690.000000
1396.586533,1.813118,687308.000000,10569.000000
1399.921133,1.815076,686560.000000,10510.000000
1403.251571,1.815087,685924.000000,10500.000000
1407.685680,1.815113,684594.000000,10479.000000
1411.006406,1.819815,684319.000000,10362.000000
1414.322969,1.825965,683964.000000,10211.000000
1417.635369,1.822805,683527.000000,10279.000000
1420.943607,1.820876,682881.000000,10315.000000
1424.247682,1.823830,682743.000000,10243.000000
1427.547595,1.827501,683161.000000,10163.000000
1430.843345,1.824176,683621.000000,10248.000000
1434.134933,1.825131,683320.000000,10221.000000
1437.422358,1.820742,683663.000000,10330.000000
1440.705621,1.822825,683825.000000,10283.000000
1445.076830,1.826340,684018.000000,10203.000000
1448.350380,1.830926,683352.000000,10086.000000
1451.619767,1.826527,682502.000000,10176.000000
1454.884993,1.829031,681254.000000,10099.000000
1458.146055,1.828045,679710.000000,10099.000000
1461.402955,1.825518,677975.000000,10132.000000
1464.655693,1.830530,675825.000000,9984.000000
1467.904268,1.830209,673229.000000,9953.000000
1471.148680,1.833801,670772.000000,9835.000000
1474.388930,1.827345,668536.000000,9949.000000
1477.625017,1.831712,665993.000000,9812.000000
1481.933325,1.831639,662420.000000,9761.000000
1485.159700,1.836845,659694.000000,9605.000000
1488.381912,1.835448,656753.000000,9593.000000
1491.599962,1.838227,653666.000000,9487.000000
1494.813849,1.838609,650104.000000,9427.000000
1498.023574,1.836512,646286.000000,9417.000000
1501.229136,1.836924,642296.000000,9350.000000
1504.430536,1.832866,638297.000000,9379.000000
1507.627773,1.837894,634369.000000,9214.000000
1510.820847,1.834682,629695.000000,9214.000000
1514.009759,1.834345,624905.000000,9151.000000
1518.255167,1.840256,618792.000000,8939.000000
1521.434366,1.838183,614124.000000,8914.000000
1524.609403,1.837532,609213.000000,8856.000000
1527.780278,1.840969,603723.000000,8707.000000
1530.946990,1.839846,598083.000000,8648.000000
1534.109539,1.837311,592334.000000,8615.000000
1537.267926,1.841187,586821.000000,8459.000000
1540.422150,1.836600,580999.000000,8464.000000
1543.572212,1.837402,574577.000000,8355.000000
1546.718111,1.836847,568074.000000,8271.000000
1549.859847,1.839400,561198.000000,8123.000000
1554.042355,1.840021,552592.000000,7987.000000
1557.174379,1.838680,545785.000000,7913.000000
1560.302240,1.838986,538370.000000,7800.000000
1563.425939,1.837831,530951.000000,7713.000000
1566.545476,1.840055,523990.000000,7573.000000
1569.660850,1.841212,516299.000000,7442.000000
1572.772061,1.844528,508722.000000,7277.000000
1575.879110,1.839322,500864.000000,7251.000000
1578.981997,1.840325,492606.000000,7115.000000
1582.080720,1.845705,484517.000000,6912.000000
1585.175282,1.848762,476221.000000,6746.000000
1589.294888,1.847939,465032.000000,6600.000000
1592.379737,1.846674,456162.000000,6493.000000
1595.460423,1.845012,447841.000000,6399.000000
1598.536947,1.846921,439129.000000,6247.000000
1601.609308,1.847802,430512.000000,6112.000000
1604.677507,1.846946,422002.000000,6003.000000
1607.741543,1.847950,412621.000000,5856.000000
1610.801417,1.843773,403367.000000,5780.000000
1613.857128,1.839714,394499.000000,5706.000000
1616.908676,1.846760,385703.000000,5489.000000
1619.956062,1.840371,376470.000000,5437.000000
1624.012768,1.851449,364248.000000,5128.000000
1627.050442,1.850215,355352.000000,5017.000000
1630.083953,1.840975,346485.000000,4997.000000
1633.113301,1.839860,337505.000000,4880.000000
1636.138487,1.833206,328150.000000,4818.000000
1639.159510,1.845233,319159.000000,4558.000000
1642.176371,1.842622,310564.000000,4462.000000
1645.189069,1.845167,300978.000000,4299.000000
1648.197605,1.837901,290614.000000,4221.000000
1651.201978,1.824956,279540.000000,4183.000000
1654.202188,1.842858,267487.000000,3841.000000
1658.195994,1.839805,249293.000000,3605.000000
1661.186492,1.836259,233754.000000,3408.000000
1664.172828,1.828512,216415.000000,3212.000000
1667.155001,1.839934,196450.000000,2840.000000
1670.133011,1.829497,175173.000000,2594.000000
1673.106859,1.857054,153046.000000,2127.000000
1676.076545,1.829936,131614.000000,1947.000000
1679.042067,1.842136,112212.000000,1614.000000
1682.003428,1.828957,95099.000000,1410.000000
1684.960626,1.852366,80506.000000,1131.000000
1687.913661,1.834817,68294.000000,999.000000
1691.844566,1.805371,55257.000000,865.000000
1694.787889,1.870593,47286.000000,637.000000
1697.727049,1.934967,40808.000000,474.000000
1700.662047,1.863656,35213.000000,482.000000
