Method:,Hadamard,,
1510.820847,0.531001,314847.000000,92704.000000
1514.009759,0.523818,312452.000000,93533.000000
1518.255167,0.523107,309396.000000,92770.000000
1521.434366,0.517363,307062.000000,93296.000000
1524.609403,0.516083,304606.000000,92823.000000
1527.780278,0.510065,301861.000000,93270.000000
1530.946990,0.509805,299041.000000,92454.000000
1534.109539,0.502139,296167.000000,93196.000000
1537.267926,0.503545,293410.000000,92030.000000
1540.422150,0.497618,290499.000000,92369.000000
1543.572212,0.495820,287288.000000,91727.000000
1546.718111,0.492025,284037.000000,91485.000000
1549.859847,0.493733,280599.000000,90023.000000
1554.042355,0.491434,276296.000000,89113.000000
1557.174379,0.491168,272892.000000,88069.000000
1560.302240,0.486631,269185.000000,87785.000000
1563.425939,0.486651,265475.000000,86571.000000
1566.545476,0.483825,261995.000000,85994.000000
1569.660850,0.483203,258149.000000,84853.000000
1572.772061,0.482087,254361.000000,83823.000000
1575.879110,0.478399,250432.000000,83232.000000
1578.981997,0.475374,246303.000000,82432.000000
1582.080720,0.477841,242258.000000,80619.000000
1585.175282,0.473688,238110.000000,80000.000000
1589.294888,0.468562,232516.000000,79048.000000
1592.379737,0.465288,228081.000000,78127.000000
1595.460423,0.465303,223920.000000,76699.000000
1598.536947,0.454828,219564.000000,77043.000000
1601.609308,0.458357,215256.000000,74920.000000
1604.677507,0.453816,211001.000000,74211.000000
1607.741543,0.451328,206310.000000,72978.000000
1610.801417,0.446331,201683.000000,72167.000000
1613.857128,0.441238,197249.000000,71413.000000
1616.908676,0.442550,192851.000000,69610.000000
1619.956062,0.438218,188235.000000,68625.000000
1624.012768,0.433962,182124.000000,67051.000000
1627.050442,0.431859,177676.000000,65731.000000
1630.083953,0.432405,173242.000000,64010.000000
1633.113301,0.424338,168752.000000,63520.000000
1636.138487,0.423394,164075.000000,61894.000000
1639.159510,0.421364,159579.000000,60480.000000
1642.176371,0.422831,155282.000000,58653.000000
1645.189069,0.415915,150489.000000,57755.000000
1648.197605,0.416946,145307.000000,55634.000000
1651.201978,0.410406,139770.000000,54326.000000
1654.202188,0.415663,133743.000000,51358.000000
1658.195994,0.412893,124646.000000,48171.000000
1661.186492,0.418414,116877.000000,44598.000000
1664.172828,0.411886,108207.000000,41915.000000
1667.155001,0.418388,98225.000000,37483.000000
1670.133011,0.428804,87586.000000,32631.000000
1673.106859,0.440216,76523.000000,27770.000000
1676.076545,0.439911,65807.000000,23898.000000
1679.042067,0.437870,56106.000000,20471.000000
1682.003428,0.447460,47549.000000,16970.000000
1684.960626,0.469252,40253.000000,13663.000000
1687.913661,0.453990,34147.000000,12005.000000
1691.844566,0.478034,27628.000000,9190.000000
1694.787889,0.445563,23643.000000,8475.000000
1697.727049,0.485199,20404.000000,6676.000000
1700.662047,0.441726,17606.000000,6367.000000
