Method:,Hadamard,,
1065.790801,0.216624,189694.000000,115194.000000
1069.515292,0.214178,189652.000000,115819.000000
1073.235620,0.214656,189448.000000,115567.000000
1076.951786,0.215103,189405.000000,115422.000000
1080.663789,0.213675,189835.000000,116065.000000
1084.371630,0.213055,190358.000000,116551.000000
1089.308943,0.211374,190410.000000,117035.000000
1093.007071,0.212523,190988.000000,117080.000000
1096.701037,0.213287,191821.000000,117384.000000
1100.390840,0.212065,192263.000000,117986.000000
1104.076481,0.213821,192389.000000,117587.000000
1107.757959,0.214643,192652.000000,117525.000000
1111.435274,0.214103,193082.000000,117934.000000
1115.108427,0.215200,193234.000000,117729.000000
1118.777418,0.215091,193156.000000,117711.000000
1122.442246,0.215183,193177.000000,117699.000000
1126.102912,0.215395,193066.000000,117574.000000
1130.977324,0.218627,192839.000000,116565.000000
1134.628277,0.219210,192878.000000,116432.000000
1138.275067,0.220787,192903.000000,116025.000000
1141.917695,0.224195,192829.000000,115074.000000
1145.556160,0.225665,192832.000000,114687.000000
1149.190463,0.228231,192718.000000,113944.000000
1152.820603,0.232747,192844.000000,112839.000000
1156.446581,0.237016,193132.000000,111902.000000
1160.068396,0.240885,193399.000000,111063.000000
1163.686049,0.245483,193754.000000,110095.000000
1167.299539,0.248382,194327.000000,109686.000000
1172.111051,0.251325,195511.000000,109609.000000
1175.714828,0.254245,196715.000000,109545.000000
1179.314443,0.255401,198057.000000,109999.000000
1182.909896,0.256045,199867.000000,110840.000000
1186.501186,0.258293,201952.000000,111418.000000
1190.088313,0.260881,204430.000000,112115.000000
1193.671278,0.260619,206898.000000,113537.000000
1197.250081,0.261135,209514.000000,114836.000000
1200.824720,0.262697,212014.000000,115789.000000
1204.395198,0.262294,215006.000000,117532.000000
1207.961512,0.262785,218192.000000,119139.000000
1212.710124,0.263836,222697.000000,121305.000000
1216.266726,0.261103,226129.000000,123952.000000
1219.819166,0.258490,229879.000000,126768.000000
1223.367443,0.256841,233734.000000,129384.000000
1226.911558,0.255659,237415.000000,131780.000000
1230.451510,0.253392,241303.000000,134639.000000
1233.987299,0.252845,245662.000000,137244.000000
1237.518926,0.252406,249852.000000,139726.000000
1241.046391,0.250502,254116.000000,142735.000000
1244.569693,0.249097,258582.000000,145714.000000
1248.088832,0.248268,263190.000000,148594.000000
1252.774543,0.248555,269335.000000,151963.000000
1256.283970,0.249162,273320.000000,153996.000000
1259.789234,0.249571,277310.000000,156097.000000
1263.290336,0.247816,280944.000000,158783.000000
1266.787275,0.247547,284632.000000,160967.000000
1270.280052,0.246172,288252.000000,163531.000000
1273.768666,0.245818,293327.000000,166546.000000
1277.253118,0.244085,300332.000000,171205.000000
1280.733407,0.242438,308094.000000,176297.000000
1284.209534,0.240992,315432.000000,181098.000000
1287.681498,0.239674,322096.000000,185486.000000
1292.304308,0.239253,330682.000000,190615.000000
1295.766560,0.238855,336095.000000,193913.000000
1299.224649,0.238705,340804.000000,196698.000000
1302.678575,0.239366,345564.000000,199142.000000
1306.128339,0.240448,349871.000000,201122.000000
1309.573940,0.241412,353450.000000,202729.000000
1313.015379,0.241923,356528.000000,204254.000000
1316.452656,0.242744,359525.000000,205582.000000
1319.885770,0.244527,362042.000000,206173.000000
1323.314721,0.245943,363642.000000,206410.000000
1326.739510,0.247530,364791.000000,206307.000000
1331.299419,0.250086,366507.000000,206061.000000
1334.714496,0.251694,367277.000000,205731.000000
1338.125409,0.254556,367127.000000,204296.000000
1341.532160,0.257115,366818.000000,202925.000000
1344.934749,0.260201,366614.000000,201376.000000
1348.333175,0.262778,365783.000000,199731.000000
1351.727439,0.266829,364092.000000,196962.000000
1355.117540,0.269974,362052.000000,194445.000000
1358.503478,0.272578,359698.000000,192026.000000
1361.885254,0.275199,357366.000000,189633.000000
1365.262867,0.277395,354755.000000,187298.000000
1369.759877,0.281658,350829.000000,183416.000000
1373.127778,0.283522,348269.000000,181298.000000
1376.491516,0.287243,346275.000000,178722.000000
1379.851092,0.290846,344852.000000,176517.000000
1383.206505,0.294985,344168.000000,174496.000000
1386.557756,0.301137,344279.000000,172097.000000
1389.904844,0.308655,344388.000000,169197.000000
1393.247769,0.314882,344098.000000,166648.000000
1396.586533,0.324086,343654.000000,162943.000000
1399.921133,0.333117,343280.000000,159416.000000
1403.251571,0.343968,342962.000000,155338.000000
1407.685680,0.361809,342297.000000,148797.000000
1411.006406,0.378209,342159.000000,143225.000000
1414.322969,0.393234,341982.000000,138283.000000
1417.635369,0.407717,341763.000000,133662.000000
1420.943607,0.420800,341440.000000,129573.000000
1424.247682,0.431140,341371.000000,126499.000000
1427.547595,0.439633,341580.000000,124125.000000
1430.843345,0.447425,341810.000000,122000.000000
1434.134933,0.451603,341660.000000,120779.000000
1437.422358,0.456585,341831.000000,119461.000000
1440.705621,0.460262,341912.000000,118482.000000
1445.076830,0.466282,342009.000000,116884.000000
1448.350380,0.469703,341676.000000,115854.000000
1451.619767,0.471686,341251.000000,115183.000000
1454.884993,0.476568,340627.000000,113687.000000
1458.146055,0.479135,339855.000000,112761.000000
1461.402955,0.481811,338987.000000,111782.000000
1464.655693,0.486173,337912.000000,110314.000000
1467.904268,0.489343,336614.000000,109091.000000
1471.148680,0.491864,335386.000000,108064.000000
1474.388930,0.491726,334268.000000,107738.000000
1477.625017,0.494808,332996.000000,106569.000000
1481.933325,0.496189,331210.000000,105661.000000
1485.159700,0.496053,329847.000000,105259.000000
1488.381912,0.497946,328376.000000,104334.000000
1491.599962,0.500259,326833.000000,103292.000000
1494.813849,0.499601,325052.000000,102885.000000
1498.023574,0.496633,323143.000000,102982.000000
1501.229136,0.494003,321148.000000,102968.000000
1504.430536,0.490413,319148.000000,103176.000000
1507.627773,0.487636,317184.000000,103199.000000
1510.820847,0.484243,314847.000000,103242.000000
1514.009759,0.481474,312452.000000,103112.000000
1518.255167,0.479008,309396.000000,102685.000000
1521.434366,0.476125,307062.000000,102589.000000
1524.609403,0.474521,304606.000000,102145.000000
1527.780278,0.471501,301861.000000,101931.000000
1530.946990,0.470812,299041.000000,101139.000000
1534.109539,0.466970,296167.000000,101057.000000
1537.267926,0.465525,293410.000000,100450.000000
1540.422150,0.462229,290499.000000,100211.000000
1543.572212,0.457359,287288.000000,100221.000000
1546.718111,0.455438,284037.000000,99526.000000
1549.859847,0.453628,280599.000000,98732.000000
1554.042355,0.451827,276296.000000,97622.000000
1557.174379,0.450618,272892.000000,96688.000000
1560.302240,0.449616,269185.000000,95595.000000
1563.425939,0.447380,265475.000000,94764.000000
1566.545476,0.445567,261995.000000,93913.000000
1569.660850,0.444997,258149.000000,92656.000000
1572.772061,0.444267,254361.000000,91450.000000
1575.879110,0.443623,250432.000000,90171.000000
1578.981997,0.440793,246303.000000,89264.000000
1582.080720,0.443647,242258.000000,87223.000000
1585.175282,0.441280,238110.000000,86198.000000
1589.294888,0.439509,232516.000000,84517.000000
1592.379737,0.438310,228081.000000,83134.000000
1595.460423,0.436396,223920.000000,81978.000000
1598.536947,0.433586,219564.000000,80905.000000
1601.609308,0.436198,215256.000000,78842.000000
1604.677507,0.432652,211001.000000,77917.000000
1607.741543,0.431080,206310.000000,76461.000000
1610.801417,0.430216,201683.000000,74895.000000
1613.857128,0.426911,197249.000000,73808.000000
1616.908676,0.426607,192851.000000,72213.000000
1619.956062,0.425281,188235.000000,70700.000000
1624.012768,0.424005,182124.000000,68606.000000
1627.050442,0.424014,177676.000000,66929.000000
1630.083953,0.425059,173242.000000,65102.000000
1633.113301,0.420079,168752.000000,64146.000000
1636.138487,0.420819,164075.000000,62262.000000
1639.159510,0.418494,159579.000000,60881.000000
1642.176371,0.419108,155282.000000,59158.000000
1645.189069,0.416977,150489.000000,57614.000000
1648.197605,0.414106,145307.000000,55999.000000
1651.201978,0.414131,139770.000000,53862.000000
1654.202188,0.410343,133743.000000,51991.000000
1658.195994,0.416269,124646.000000,47798.000000
1661.186492,0.412792,116877.000000,45179.000000
1664.172828,0.412986,108207.000000,41809.000000
1667.155001,0.416192,98225.000000,37673.000000
1670.133011,0.418766,87586.000000,33394.000000
1673.106859,0.424852,76523.000000,28770.000000
1676.076545,0.418702,65807.000000,25094.000000
1679.042067,0.419978,56106.000000,21332.000000
1682.003428,0.428996,47549.000000,17707.000000
1684.960626,0.441071,40253.000000,14579.000000
1687.913661,0.438742,34147.000000,12434.000000
1691.844566,0.446944,27628.000000,9872.000000
1694.787889,0.444079,23643.000000,8504.000000
1697.727049,0.442484,20404.000000,7366.000000
1700.662047,0.435630,17606.000000,6457.000000
