Method:,Hadamard,,
Host Date-Time:,6/5/18 @ 16:50:53,,
Header Version:,1,,
System Temp hundredths:,3162,,
Detector Temp hundredths:,3038,,
Humidity hundredths:,3756,,
Lamp PD:,3755,,
Shift Vector Coefficients:,-12.3419,0.0873806,-0.000149817,,
Pixel to Wavelength Coefficients:,1814.65,-0.922138,-0.000231252,,
Serial Number:,5490081,,
Scan Config Name:,Hadamard,,
Scan Config Type:,1,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,7,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.397851,-0.039159,10757.000000,11772.000000
904.302718,-0.034239,12276.000000,13283.000000
908.203423,-0.027438,13647.000000,14537.000000
912.099965,-0.017375,15116.000000,15733.000000
917.288880,0.002776,17577.000000,17465.000000
921.175709,-0.009292,19975.000000,20407.000000
925.058377,-0.021647,23010.000000,24186.000000
928.936881,-0.008665,26499.000000,27033.000000
932.811223,-0.004891,30111.000000,30452.000000
936.681403,-0.011401,33573.000000,34466.000000
940.547420,-0.011503,36734.000000,37720.000000
944.409274,-0.005931,39705.000000,40251.000000
948.266966,-0.000235,42507.000000,42530.000000
952.120496,-0.001461,45389.000000,45542.000000
955.969862,-0.007969,48328.000000,49223.000000
961.095876,-0.003286,52396.000000,52794.000000
964.935531,-0.000874,55619.000000,55731.000000
968.771023,0.000331,59031.000000,58986.000000
972.602352,-0.005630,62462.000000,63277.000000
976.429518,0.000369,65997.000000,65941.000000
980.252523,0.005055,69483.000000,68679.000000
984.071364,0.005427,72960.000000,72054.000000
987.886043,0.007668,76447.000000,75109.000000
991.696560,0.011391,79577.000000,77517.000000
995.502914,0.007847,82435.000000,80959.000000
999.305106,0.009926,85322.000000,83394.000000
1004.368219,0.003884,88722.000000,87932.000000
1008.160698,0.003586,90848.000000,90101.000000
1011.949015,0.004231,92627.000000,91729.000000
1015.733168,0.000994,94052.000000,93837.000000
1019.513160,-0.000629,95186.000000,95324.000000
1023.288989,0.001487,95929.000000,95601.000000
1027.060655,0.002039,96486.000000,96034.000000
1030.828159,-0.000736,96746.000000,96910.000000
1034.591500,-0.001012,96839.000000,97065.000000
1038.350679,0.000755,96770.000000,96602.000000
1042.105695,-0.002091,96538.000000,97004.000000
1047.105908,0.001123,96072.000000,95824.000000
1050.851212,-0.002285,95908.000000,96414.000000
1054.592353,-0.001651,95540.000000,95904.000000
1058.329331,-0.001932,95088.000000,95512.000000
1062.062147,-0.000444,94860.000000,94957.000000
1065.790801,-0.006192,94847.000000,96209.000000
1069.515292,-0.007127,94826.000000,96395.000000
1073.235620,-0.003384,94724.000000,95465.000000
1076.951786,-0.007569,94702.000000,96367.000000
1080.663789,-0.007826,94917.000000,96643.000000
1084.371630,-0.004887,95179.000000,96256.000000
1089.308943,-0.007951,95205.000000,96964.000000
1093.007071,-0.006482,95494.000000,96930.000000
1096.701037,-0.006807,95910.000000,97425.000000
1100.390840,-0.007919,96131.000000,97900.000000
1104.076481,-0.004018,96194.000000,97088.000000
1107.757959,-0.007775,96326.000000,98066.000000
1111.435274,-0.006000,96541.000000,97884.000000
1115.108427,-0.003933,96617.000000,97496.000000
1118.777418,-0.008412,96578.000000,98467.000000
1122.442246,-0.007401,96588.000000,98248.000000
1126.102912,-0.006360,96533.000000,97957.000000
1130.977324,-0.004196,96419.000000,97355.000000
1134.628277,-0.004039,96439.000000,97340.000000
1138.275067,-0.002859,96451.000000,97088.000000
1141.917695,0.000216,96414.000000,96366.000000
1145.556160,0.003187,96416.000000,95711.000000
1149.190463,0.003207,96359.000000,95650.000000
1152.820603,0.002788,96422.000000,95805.000000
1156.446581,0.007759,96566.000000,94856.000000
1160.068396,0.009393,96699.000000,94630.000000
1163.686049,0.012590,96877.000000,94109.000000
1167.299539,0.011591,97163.000000,94604.000000
1172.111051,0.017242,97755.000000,93950.000000
1175.714828,0.023748,98357.000000,93123.000000
1179.314443,0.025634,99028.000000,93352.000000
1182.909896,0.029636,99933.000000,93341.000000
1186.501186,0.036408,100976.000000,92856.000000
1190.088313,0.039954,102215.000000,93231.000000
1193.671278,0.038207,103449.000000,94737.000000
1197.250081,0.039789,104757.000000,95586.000000
1200.824720,0.041285,106007.000000,96394.000000
1204.395198,0.040829,107503.000000,97857.000000
1207.961512,0.042709,109096.000000,98878.000000
1212.710124,0.044270,111348.000000,100557.000000
1216.266726,0.040057,113064.000000,103102.000000
1219.819166,0.036109,114939.000000,105769.000000
1223.367443,0.035101,116867.000000,107793.000000
1226.911558,0.036855,118707.000000,109049.000000
1230.451510,0.031770,120651.000000,112140.000000
1233.987299,0.031520,122831.000000,114232.000000
1237.518926,0.033838,124926.000000,115562.000000
1241.046391,0.030948,127058.000000,118319.000000
1244.569693,0.031191,129291.000000,120331.000000
1248.088832,0.031472,131595.000000,122396.000000
1252.774543,0.032452,134667.000000,124971.000000
1256.283970,0.036859,136660.000000,125540.000000
1259.789234,0.038323,138655.000000,126944.000000
1263.290336,0.036576,140472.000000,129126.000000
1266.787275,0.040247,142316.000000,129720.000000
1270.280052,0.039255,144126.000000,131670.000000
1273.768666,0.037324,146663.000000,134585.000000
1277.253118,0.033804,150166.000000,138921.000000
1280.733407,0.033202,154047.000000,142709.000000
1284.209534,0.034613,157716.000000,145634.000000
1287.681498,0.029979,161048.000000,150306.000000
1292.304308,0.030324,165341.000000,154190.000000
1295.766560,0.031039,168047.000000,156456.000000
1299.224649,0.029731,170402.000000,159127.000000
1302.678575,0.031142,172782.000000,160826.000000
1306.128339,0.030258,174935.000000,163162.000000
1309.573940,0.030966,176725.000000,164563.000000
1313.015379,0.032722,178264.000000,165326.000000
1316.452656,0.031173,179762.000000,167311.000000
1319.885770,0.033522,181021.000000,167574.000000
1323.314721,0.035057,181821.000000,167721.000000
1326.739510,0.035406,182395.000000,168115.000000
1331.299419,0.037021,183253.000000,168279.000000
1334.714496,0.039779,183638.000000,167565.000000
1338.125409,0.039682,183563.000000,167534.000000
1341.532160,0.044192,183409.000000,165664.000000
1344.934749,0.048648,183307.000000,163882.000000
1348.333175,0.052072,182891.000000,162226.000000
1351.727439,0.054449,182046.000000,160595.000000
1355.117540,0.056893,181026.000000,158799.000000
1358.503478,0.059559,179849.000000,156801.000000
1361.885254,0.060428,178683.000000,155473.000000
1365.262867,0.060906,177377.000000,154167.000000
1369.759877,0.063723,175414.000000,151475.000000
1373.127778,0.064153,174134.000000,150221.000000
1376.491516,0.065880,173137.000000,148768.000000
1379.851092,0.065840,172426.000000,148171.000000
1383.206505,0.066692,172084.000000,147587.000000
1386.557756,0.068642,172139.000000,146973.000000
1389.904844,0.072773,172194.000000,145628.000000
1393.247769,0.071898,172049.000000,145799.000000
1396.586533,0.077251,171827.000000,143827.000000
1399.921133,0.079119,171640.000000,143054.000000
1403.251571,0.084581,171481.000000,141135.000000
1407.685680,0.091380,171148.000000,138673.000000
1411.006406,0.097139,171079.000000,136791.000000
1414.322969,0.105872,170991.000000,133999.000000
1417.635369,0.112841,170881.000000,131781.000000
1420.943607,0.121042,170720.000000,129194.000000
1424.247682,0.128364,170685.000000,127008.000000
1427.547595,0.140142,170790.000000,123686.000000
1430.843345,0.151977,170905.000000,120442.000000
1434.134933,0.159870,170830.000000,118221.000000
1437.422358,0.171588,170915.000000,115131.000000
1440.705621,0.184369,170956.000000,111819.000000
1445.076830,0.197416,171004.000000,108540.000000
1448.350380,0.210338,170838.000000,105256.000000
1451.619767,0.214846,170625.000000,104039.000000
1454.884993,0.218917,170313.000000,102880.000000
1458.146055,0.213948,169927.000000,103828.000000
1461.402955,0.206678,169493.000000,105311.000000
1464.655693,0.197818,168956.000000,107141.000000
1467.904268,0.194492,168307.000000,107550.000000
1471.148680,0.193422,167693.000000,107422.000000
1474.388930,0.195161,167134.000000,106636.000000
1477.625017,0.198408,166498.000000,105439.000000
1481.933325,0.199679,165605.000000,104567.000000
1485.159700,0.200344,164923.000000,103977.000000
1488.381912,0.201645,164188.000000,103204.000000
1491.599962,0.205504,163416.000000,101810.000000
1494.813849,0.206189,162526.000000,101096.000000
1498.023574,0.206310,161571.000000,100474.000000
1501.229136,0.211226,160574.000000,98730.000000
1504.430536,0.213205,159574.000000,97669.000000
1507.627773,0.215893,158592.000000,96469.000000
1510.820847,0.214847,157423.000000,95989.000000
1514.009759,0.216982,156226.000000,94792.000000
1518.255167,0.221899,154698.000000,92808.000000
1521.434366,0.225568,153531.000000,91333.000000
1524.609403,0.228239,152303.000000,90047.000000
1527.780278,0.229972,150930.000000,88880.000000
1530.946990,0.233113,149520.000000,87415.000000
1534.109539,0.232101,148083.000000,86777.000000
1537.267926,0.237711,146705.000000,84866.000000
1540.422150,0.241828,145249.000000,83231.000000
1543.572212,0.246861,143644.000000,81363.000000
1546.718111,0.251005,142018.000000,79678.000000
1549.859847,0.251842,140299.000000,78562.000000
1554.042355,0.257291,138148.000000,76393.000000
1557.174379,0.260781,136446.000000,74848.000000
1560.302240,0.268436,134592.000000,72541.000000
1563.425939,0.268297,132737.000000,71564.000000
1566.545476,0.272418,130997.000000,69959.000000
1569.660850,0.275821,129074.000000,68394.000000
1572.772061,0.281970,127180.000000,66443.000000
1575.879110,0.285321,125216.000000,64914.000000
1578.981997,0.288849,123151.000000,63327.000000
1582.080720,0.293400,121129.000000,61638.000000
1585.175282,0.292903,119055.000000,60652.000000
1589.294888,0.300716,116258.000000,58171.000000
1592.379737,0.295325,114040.000000,57774.000000
1595.460423,0.298138,111960.000000,56354.000000
1598.536947,0.305396,109782.000000,54342.000000
1601.609308,0.306708,107628.000000,53115.000000
1604.677507,0.307433,105500.000000,51978.000000
1607.741543,0.302789,103155.000000,51369.000000
1610.801417,0.304780,100841.000000,49987.000000
1613.857128,0.303840,98624.000000,48994.000000
1616.908676,0.296723,96425.000000,48693.000000
1619.956062,0.301820,94117.000000,46973.000000
1624.012768,0.301899,91062.000000,45440.000000
1627.050442,0.300327,88838.000000,44491.000000
1630.083953,0.305581,86621.000000,42859.000000
1633.113301,0.300690,84376.000000,42221.000000
1636.138487,0.309244,82037.000000,40250.000000
1639.159510,0.302420,79789.000000,39767.000000
1642.176371,0.305104,77641.000000,38458.000000
1645.189069,0.309316,75244.000000,36911.000000
1648.197605,0.315538,72653.000000,35133.000000
1651.201978,0.312956,69885.000000,33996.000000
1654.202188,0.297350,66871.000000,33720.000000
1658.195994,0.299257,62323.000000,31289.000000
1661.186492,0.293252,58438.000000,29747.000000
1664.172828,0.301954,54103.000000,26994.000000
1667.155001,0.290270,49112.000000,25172.000000
1670.133011,0.295717,43793.000000,22166.000000
1673.106859,0.278848,38261.000000,20133.000000
1676.076545,0.277811,32903.000000,17355.000000
1679.042067,0.267567,28053.000000,15150.000000
1682.003428,0.279748,23774.000000,12484.000000
1684.960626,0.300211,20126.000000,10082.000000
1687.913661,0.286940,17073.000000,8818.000000
1691.844566,0.279742,13814.000000,7254.000000
1694.787889,0.244897,11821.000000,6726.000000
1697.727049,0.246682,10202.000000,5781.000000
1700.662047,0.270873,8803.000000,4718.000000
