Method:,Hadamard,,
1295.766560,1.801449,672190.000000,10618.000000
1299.224649,1.801158,681608.000000,10774.000000
1302.678575,1.797535,691129.000000,11016.000000
1306.128339,1.801851,699742.000000,11043.000000
1309.573940,1.801772,706901.000000,11158.000000
1313.015379,1.801393,713057.000000,11265.000000
1316.452656,1.801610,719050.000000,11354.000000
1319.885770,1.802009,724085.000000,11423.000000
1323.314721,1.802823,727284.000000,11452.000000
1326.739510,1.805142,729582.000000,11427.000000
1331.299419,1.803058,733015.000000,11536.000000
1334.714496,1.804760,734554.000000,11515.000000
1338.125409,1.805943,734255.000000,11479.000000
1341.532160,1.805086,733637.000000,11492.000000
1344.934749,1.806092,733228.000000,11459.000000
1348.333175,1.808417,731566.000000,11372.000000
1351.727439,1.811475,728185.000000,11240.000000
1355.117540,1.810971,724104.000000,11190.000000
1358.503478,1.810005,719397.000000,11142.000000
1361.885254,1.811883,714733.000000,11022.000000
1365.262867,1.814569,709510.000000,10874.000000
1369.759877,1.812943,701658.000000,10794.000000
1373.127778,1.813723,696538.000000,10696.000000
1376.491516,1.816993,692550.000000,10555.000000
1379.851092,1.815987,689704.000000,10536.000000
1383.206505,1.820726,688337.000000,10401.000000
1386.557756,1.820198,688558.000000,10417.000000
1389.904844,1.823684,688777.000000,10337.000000
1393.247769,1.823150,688197.000000,10341.000000
1396.586533,1.822883,687308.000000,10334.000000
1399.921133,1.823631,686560.000000,10305.000000
1403.251571,1.825637,685924.000000,10248.000000
1407.685680,1.832447,684594.000000,10069.000000
1411.006406,1.833006,684319.000000,10052.000000
1414.322969,1.835077,683964.000000,9999.000000
1417.635369,1.835538,683527.000000,9982.000000
1420.943607,1.834475,682881.000000,9997.000000
1424.247682,1.834040,682743.000000,10005.000000
1427.547595,1.836177,683161.000000,9962.000000
1430.843345,1.839400,683621.000000,9895.000000
1434.134933,1.836888,683320.000000,9948.000000
1437.422358,1.833974,683663.000000,10020.000000
1440.705621,1.837559,683825.000000,9940.000000
1445.076830,1.839520,684018.000000,9898.000000
1448.350380,1.837914,683352.000000,9925.000000
1451.619767,1.836630,682502.000000,9942.000000
1454.884993,1.841906,681254.000000,9804.000000
1458.146055,1.838799,679710.000000,9852.000000
1461.402955,1.843816,677975.000000,9714.000000
1464.655693,1.841543,675825.000000,9734.000000
1467.904268,1.836273,673229.000000,9815.000000
1471.148680,1.843987,670772.000000,9607.000000
1474.388930,1.841363,668536.000000,9633.000000
1477.625017,1.842104,665993.000000,9580.000000
1481.933325,1.842679,662420.000000,9516.000000
1485.159700,1.845522,659694.000000,9415.000000
1488.381912,1.847753,656753.000000,9325.000000
1491.599962,1.845754,653666.000000,9324.000000
1494.813849,1.841382,650104.000000,9367.000000
1498.023574,1.843298,646286.000000,9271.000000
1501.229136,1.845082,642296.000000,9176.000000
1504.430536,1.846077,638297.000000,9098.000000
1507.627773,1.852221,634369.000000,8915.000000
1510.820847,1.847065,629695.000000,8955.000000
1514.009759,1.850296,624905.000000,8821.000000
1518.255167,1.845338,618792.000000,8835.000000
1521.434366,1.848687,614124.000000,8701.000000
1524.609403,1.853566,609213.000000,8535.000000
1527.780278,1.849329,603723.000000,8541.000000
1530.946990,1.853103,598083.000000,8388.000000
1534.109539,1.846842,592334.000000,8428.000000
1537.267926,1.846923,586821.000000,8348.000000
1540.422150,1.847616,580999.000000,8252.000000
1543.572212,1.848777,574577.000000,8139.000000
1546.718111,1.849041,568074.000000,8042.000000
1549.859847,1.845701,561198.000000,8006.000000
1554.042355,1.847314,552592.000000,7854.000000
1557.174379,1.848168,545785.000000,7742.000000
1560.302240,1.845437,538370.000000,7685.000000
1563.425939,1.845959,530951.000000,7570.000000
1566.545476,1.848861,523990.000000,7421.000000
1569.660850,1.844257,516299.000000,7390.000000
1572.772061,1.848967,508722.000000,7203.000000
1575.879110,1.850977,500864.000000,7059.000000
1578.981997,1.851516,492606.000000,6934.000000
1582.080720,1.854464,484517.000000,6774.000000
1585.175282,1.852577,476221.000000,6687.000000
1589.294888,1.851440,465032.000000,6547.000000
1592.379737,1.845271,456162.000000,6514.000000
1595.460423,1.850475,447841.000000,6319.000000
1598.536947,1.848104,439129.000000,6230.000000
1601.609308,1.848727,430512.000000,6099.000000
1604.677507,1.842555,422002.000000,6064.000000
1607.741543,1.850032,412621.000000,5828.000000
1610.801417,1.840106,403367.000000,5829.000000
1613.857128,1.834118,394499.000000,5780.000000
1616.908676,1.841647,385703.000000,5554.000000
1619.956062,1.847458,376470.000000,5349.000000
1624.012768,1.844976,364248.000000,5205.000000
1627.050442,1.835324,355352.000000,5192.000000
1630.083953,1.842630,346485.000000,4978.000000
1633.113301,1.840573,337505.000000,4872.000000
1636.138487,1.841763,328150.000000,4724.000000
1639.159510,1.844757,319159.000000,4563.000000
1642.176371,1.848600,310564.000000,4401.000000
1645.189069,1.840745,300978.000000,4343.000000
1648.197605,1.843806,290614.000000,4164.000000
1651.201978,1.835677,279540.000000,4081.000000
1654.202188,1.838023,267487.000000,3884.000000
1658.195994,1.840408,249293.000000,3600.000000
1661.186492,1.830185,233754.000000,3456.000000
1664.172828,1.824474,216415.000000,3242.000000
1667.155001,1.806255,196450.000000,3069.000000
1670.133011,1.806986,175173.000000,2732.000000
1673.106859,1.775227,153046.000000,2568.000000
1676.076545,1.792761,131614.000000,2121.000000
1679.042067,1.767417,112212.000000,1917.000000
1682.003428,1.757023,95099.000000,1664.000000
1684.960626,1.790884,80506.000000,1303.000000
1687.913661,1.796160,68294.000000,1092.000000
1691.844566,1.785739,55257.000000,905.000000
1694.787889,1.807855,47286.000000,736.000000
1697.727049,1.758265,40808.000000,712.000000
1700.662047,1.775851,35213.000000,590.000000
