Method:,Hadamard,,
Host Date-Time:,6/5/18 @ 16:22:47,,
Header Version:,1,,
System Temp hundredths:,2973,,
Detector Temp hundredths:,2769,,
Humidity hundredths:,4061,,
Lamp PD:,3754,,
Shift Vector Coefficients:,-12.3419,0.0873806,-0.000149817,,
Pixel to Wavelength Coefficients:,1814.65,-0.922138,-0.000231252,,
Serial Number:,5490081,,
Scan Config Name:,Hadamard,,
Scan Config Type:,1,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,7,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.397851,-0.010569,10757.000000,11022.000000
904.302718,-0.003488,12276.000000,12375.000000
908.203423,-0.010315,13647.000000,13975.000000
912.099965,0.005581,15116.000000,14923.000000
917.288880,0.016930,17577.000000,16905.000000
921.175709,0.014480,19975.000000,19320.000000
925.058377,0.005279,23010.000000,22732.000000
928.936881,0.012570,26499.000000,25743.000000
932.811223,0.014907,30111.000000,29095.000000
936.681403,0.014000,33573.000000,32508.000000
940.547420,0.014400,36734.000000,35536.000000
944.409274,0.017635,39705.000000,38125.000000
948.266966,0.018365,42507.000000,40747.000000
952.120496,0.021015,45389.000000,43245.000000
955.969862,0.018974,48328.000000,46262.000000
961.095876,0.021711,52396.000000,49841.000000
964.935531,0.023487,55619.000000,52691.000000
968.771023,0.026412,59031.000000,55548.000000
972.602352,0.021033,62462.000000,59509.000000
976.429518,0.024757,65997.000000,62340.000000
980.252523,0.023593,69483.000000,65809.000000
984.071364,0.026609,72960.000000,68624.000000
987.886043,0.026384,76447.000000,71941.000000
991.696560,0.025622,79577.000000,75018.000000
995.502914,0.025450,82435.000000,77743.000000
999.305106,0.026059,85322.000000,80353.000000
1004.368219,0.024782,88722.000000,83801.000000
1008.160698,0.025710,90848.000000,85626.000000
1011.949015,0.025276,92627.000000,87390.000000
1015.733168,0.025508,94052.000000,88687.000000
1019.513160,0.024340,95186.000000,89998.000000
