Method:,Hadamard,,
Host Date-Time:,14/5/18 @ 1:13:19,,
Header Version:,1,,
System Temp hundredths:,3258,,
Detector Temp hundredths:,2981,,
Humidity hundredths:,4158,,
Lamp PD:,3752,,
Shift Vector Coefficients:,-12.3419,0.0873806,-0.000149817,,
Pixel to Wavelength Coefficients:,1814.65,-0.922138,-0.000231252,,
Serial Number:,5490081,,
Scan Config Name:,Hadamard,,
Scan Config Type:,1,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,7,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
1365.262867,1.815409,709510.000000,10853.000000
1369.759877,1.814757,701658.000000,10749.000000
1373.127778,1.819569,696538.000000,10553.000000
1376.491516,1.818972,692550.000000,10507.000000
1379.851092,1.818011,689704.000000,10487.000000
1383.206505,1.822399,688337.000000,10361.000000
1386.557756,1.825863,688558.000000,10282.000000
1389.904844,1.826170,688777.000000,10278.000000
1393.247769,1.825086,688197.000000,10295.000000
1396.586533,1.826597,687308.000000,10246.000000
1399.921133,1.826718,686560.000000,10232.000000
1403.251571,1.826061,685924.000000,10238.000000
1407.685680,1.830940,684594.000000,10104.000000
1411.006406,1.832790,684319.000000,10057.000000
1414.322969,1.829767,683964.000000,10122.000000
1417.635369,1.832503,683527.000000,10052.000000
1420.943607,1.832525,682881.000000,10042.000000
1424.247682,1.835344,682743.000000,9975.000000
1427.547595,1.833829,683161.000000,10016.000000
1430.843345,1.836905,683621.000000,9952.000000
1434.134933,1.836278,683320.000000,9962.000000
1437.422358,1.839339,683663.000000,9897.000000
1440.705621,1.837035,683825.000000,9952.000000
1445.076830,1.836895,684018.000000,9958.000000
1448.350380,1.839756,683352.000000,9883.000000
1451.619767,1.839259,682502.000000,9882.000000
1454.884993,1.842349,681254.000000,9794.000000
1458.146055,1.836776,679710.000000,9898.000000
1461.402955,1.839102,677975.000000,9820.000000
1464.655693,1.841275,675825.000000,9740.000000
1467.904268,1.839693,673229.000000,9738.000000
1471.148680,1.840206,670772.000000,9691.000000
1474.388930,1.838264,668536.000000,9702.000000
1477.625017,1.841787,665993.000000,9587.000000
1481.933325,1.847821,662420.000000,9404.000000
