Method:,Hadamard,,
Host Date-Time:,27/8/18 @ 2:36:46,,
Header Version:,1,,
System Temp hundredths:,2832,,
Detector Temp hundredths:,2766,,
Humidity hundredths:,4146,,
Lamp PD:,3696,,
Shift Vector Coefficients:,-12.3419,0.0873806,-0.000149817,,
Pixel to Wavelength Coefficients:,1814.65,-0.922138,-0.000231252,,
Serial Number:,5490081,,
Scan Config Name:,Hadamard,,
Scan Config Type:,1,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,7,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,32,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
1365.262867,0.274924,354755.000000,188367.000000
1369.759877,0.280134,350829.000000,184061.000000
1373.127778,0.283634,348269.000000,181251.000000
1376.491516,0.289253,346275.000000,177897.000000
1379.851092,0.295176,344852.000000,174766.000000
1383.206505,0.303112,344168.000000,171261.000000
1386.557756,0.314004,344279.000000,167073.000000
1389.904844,0.325821,344388.000000,162640.000000
1393.247769,0.336321,344098.000000,158621.000000
1396.586533,0.349354,343654.000000,153733.000000
1399.921133,0.361533,343280.000000,149319.000000
1403.251571,0.376076,342962.000000,144268.000000
1407.685680,0.397565,342297.000000,137037.000000
1411.006406,0.415081,342159.000000,131567.000000
1414.322969,0.429882,341982.000000,127093.000000
1417.635369,0.444477,341763.000000,122814.000000
1420.943607,0.458111,341440.000000,118906.000000
1424.247682,0.469079,341371.000000,115917.000000
1427.547595,0.480130,341580.000000,113074.000000
1430.843345,0.490820,341810.000000,110399.000000
1434.134933,0.496407,341660.000000,108940.000000
1437.422358,0.503811,341831.000000,107152.000000
1440.705621,0.510160,341912.000000,105622.000000
1445.076830,0.519038,342009.000000,103514.000000
1448.350380,0.524793,341676.000000,102052.000000
1451.619767,0.528533,341251.000000,101051.000000
1454.884993,0.534356,340627.000000,99523.000000
1458.146055,0.537915,339855.000000,98487.000000
1461.402955,0.540231,338987.000000,97713.000000
1464.655693,0.544119,337912.000000,96535.000000
1467.904268,0.545264,336614.000000,95911.000000
1471.148680,0.547744,335386.000000,95017.000000
1474.388930,0.549252,334268.000000,94372.000000
1477.625017,0.554218,332996.000000,92944.000000
1481.933325,0.559366,331210.000000,91356.000000
1485.159700,0.560959,329847.000000,90647.000000
1488.381912,0.565457,328376.000000,89313.000000
1491.599962,0.568971,326833.000000,88177.000000
1494.813849,0.569018,325052.000000,87687.000000
1498.023574,0.567243,323143.000000,87529.000000
1501.229136,0.566179,321148.000000,87202.000000
1504.430536,0.563819,319148.000000,87131.000000
1507.627773,0.561972,317184.000000,86964.000000
1510.820847,0.557772,314847.000000,87162.000000
1514.009759,0.553759,312452.000000,87302.000000
1518.255167,0.549854,309396.000000,87229.000000
1521.434366,0.546008,307062.000000,87341.000000
1524.609403,0.542083,304606.000000,87429.000000
1527.780278,0.535053,301861.000000,88055.000000
1530.946990,0.531623,299041.000000,87924.000000
1534.109539,0.526181,296167.000000,88177.000000
1537.267926,0.521913,293410.000000,88219.000000
1540.422150,0.517435,290499.000000,88249.000000
1543.572212,0.512465,287288.000000,88278.000000
1546.718111,0.511218,284037.000000,87530.000000
1549.859847,0.509051,280599.000000,86903.000000
1554.042355,0.507371,276296.000000,85902.000000
1557.174379,0.506603,272892.000000,84994.000000
1560.302240,0.503739,269185.000000,84394.000000
1563.425939,0.501366,265475.000000,83687.000000
1566.545476,0.497512,261995.000000,83326.000000
1569.660850,0.495017,258149.000000,82576.000000
1572.772061,0.493202,254361.000000,81705.000000
1575.879110,0.490951,250432.000000,80861.000000
1578.981997,0.486657,246303.000000,80318.000000
1582.080720,0.488165,242258.000000,78725.000000
1585.175282,0.485079,238110.000000,77929.000000
1589.294888,0.481839,232516.000000,76668.000000
1592.379737,0.477076,228081.000000,76035.000000
1595.460423,0.475333,223920.000000,74948.000000
1598.536947,0.470988,219564.000000,74229.000000
1601.609308,0.472791,215256.000000,72471.000000
1604.677507,0.467423,211001.000000,71922.000000
1607.741543,0.464769,206310.000000,70754.000000
1610.801417,0.462947,201683.000000,69458.000000
1613.857128,0.458083,197249.000000,68696.000000
1616.908676,0.457336,192851.000000,67280.000000
1619.956062,0.455216,188235.000000,65991.000000
1624.012768,0.451778,182124.000000,64356.000000
1627.050442,0.450157,177676.000000,63019.000000
1630.083953,0.451157,173242.000000,61305.000000
1633.113301,0.446464,168752.000000,60365.000000
