Method:,Hadamard,,
Host Date-Time:,6/5/18 @ 16:41:10,,
Header Version:,1,,
System Temp hundredths:,3095,,
Detector Temp hundredths:,2976,,
Humidity hundredths:,3864,,
Lamp PD:,3754,,
Shift Vector Coefficients:,-12.3419,0.0873806,-0.000149817,,
Pixel to Wavelength Coefficients:,1814.65,-0.922138,-0.000231252,,
Serial Number:,5490081,,
Scan Config Name:,Hadamard,,
Scan Config Type:,1,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,7,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.397851,-0.050304,10757.000000,12078.000000
904.302718,-0.024485,12276.000000,12988.000000
908.203423,-0.042008,13647.000000,15033.000000
912.099965,-0.013743,15116.000000,15602.000000
917.288880,-0.019708,17577.000000,18393.000000
921.175709,-0.013402,19975.000000,20601.000000
925.058377,-0.021001,23010.000000,24150.000000
928.936881,-0.009451,26499.000000,27082.000000
932.811223,-0.010192,30111.000000,30826.000000
936.681403,-0.015339,33573.000000,34780.000000
940.547420,-0.011227,36734.000000,37696.000000
944.409274,-0.008953,39705.000000,40532.000000
948.266966,-0.017531,42507.000000,44258.000000
952.120496,-0.015950,45389.000000,47087.000000
955.969862,-0.016548,48328.000000,50205.000000
961.095876,-0.005984,52396.000000,53123.000000
964.935531,-0.011139,55619.000000,57064.000000
968.771023,-0.006506,59031.000000,59922.000000
972.602352,-0.011310,62462.000000,64110.000000
976.429518,-0.002395,65997.000000,66362.000000
980.252523,-0.005651,69483.000000,70393.000000
984.071364,-0.004854,72960.000000,73780.000000
987.886043,-0.001197,76447.000000,76658.000000
991.696560,-0.004296,79577.000000,80368.000000
995.502914,-0.004111,82435.000000,83219.000000
999.305106,-0.005965,85322.000000,86502.000000
1004.368219,-0.006607,88722.000000,90082.000000
1008.160698,-0.005789,90848.000000,92067.000000
1011.949015,-0.007055,92627.000000,94144.000000
1015.733168,-0.006922,94052.000000,95563.000000
1019.513160,-0.008123,95186.000000,96983.000000
1023.288989,-0.006618,95929.000000,97402.000000
1027.060655,-0.008372,96486.000000,98364.000000
1030.828159,-0.010563,96746.000000,99128.000000
1034.591500,-0.008425,96839.000000,98736.000000
1038.350679,-0.011086,96770.000000,99272.000000
1042.105695,-0.011940,96538.000000,99229.000000
1047.105908,-0.010372,96072.000000,98394.000000
1050.851212,-0.011771,95908.000000,98543.000000
1054.592353,-0.015217,95540.000000,98947.000000
1058.329331,-0.015024,95088.000000,98435.000000
1062.062147,-0.015214,94860.000000,98242.000000
1065.790801,-0.016479,94847.000000,98515.000000
1069.515292,-0.015873,94826.000000,98356.000000
1073.235620,-0.016155,94724.000000,98314.000000
1076.951786,-0.019149,94702.000000,98971.000000
1080.663789,-0.017017,94917.000000,98710.000000
1084.371630,-0.018898,95179.000000,99412.000000
1089.308943,-0.020806,95205.000000,99877.000000
1093.007071,-0.023295,95494.000000,100756.000000
1096.701037,-0.021911,95910.000000,100873.000000
1100.390840,-0.020830,96131.000000,100854.000000
1104.076481,-0.019346,96194.000000,100576.000000
1107.757959,-0.018297,96326.000000,100471.000000
1111.435274,-0.017044,96541.000000,100405.000000
1115.108427,-0.018515,96617.000000,100825.000000
1118.777418,-0.017547,96578.000000,100560.000000
1122.442246,-0.015125,96588.000000,100011.000000
1126.102912,-0.017598,96533.000000,100525.000000
1130.977324,-0.013464,96419.000000,99455.000000
1134.628277,-0.013959,96439.000000,99589.000000
1138.275067,-0.010652,96451.000000,98846.000000
1141.917695,-0.007874,96414.000000,98178.000000
1145.556160,-0.005336,96416.000000,97608.000000
1149.190463,-0.006473,96359.000000,97806.000000
1152.820603,-0.002918,96422.000000,97072.000000
1156.446581,-0.000283,96566.000000,96629.000000
1160.068396,0.002166,96699.000000,96218.000000
1163.686049,0.004814,96877.000000,95809.000000
1167.299539,0.008618,97163.000000,95254.000000
1172.111051,0.011931,97755.000000,95106.000000
1175.714828,0.014652,98357.000000,95094.000000
1179.314443,0.012736,99028.000000,96166.000000
1182.909896,0.016895,99933.000000,96120.000000
1186.501186,0.018204,100976.000000,96831.000000
1190.088313,0.018342,102215.000000,97988.000000
1193.671278,0.016894,103449.000000,99502.000000
1197.250081,0.017067,104757.000000,100720.000000
1200.824720,0.018770,106007.000000,101523.000000
1204.395198,0.018465,107503.000000,103028.000000
1207.961512,0.018701,109096.000000,104498.000000
1212.710124,0.020955,111348.000000,106103.000000
1216.266726,0.018379,113064.000000,108379.000000
1219.819166,0.017439,114939.000000,110415.000000
1223.367443,0.018773,116867.000000,111923.000000
1226.911558,0.018468,118707.000000,113765.000000
1230.451510,0.016777,120651.000000,116079.000000
1233.987299,0.016022,122831.000000,118382.000000
1237.518926,0.016987,124926.000000,120134.000000
1241.046391,0.015083,127058.000000,122721.000000
1244.569693,0.014554,129291.000000,125030.000000
1248.088832,0.010559,131595.000000,128434.000000
1252.774543,0.011874,134667.000000,131035.000000
1256.283970,0.013052,136660.000000,132614.000000
1259.789234,0.013481,138655.000000,134417.000000
1263.290336,0.012075,140472.000000,136620.000000
1266.787275,0.012790,142316.000000,138186.000000
1270.280052,0.010158,144126.000000,140794.000000
1273.768666,0.010651,146663.000000,143110.000000
1277.253118,0.009257,150166.000000,146999.000000
1280.733407,0.010039,154047.000000,150527.000000
1284.209534,0.008385,157716.000000,154700.000000
1287.681498,0.005457,161048.000000,159037.000000
1292.304308,0.006854,165341.000000,162752.000000
1295.766560,0.006565,168047.000000,165526.000000
1299.224649,0.006328,170402.000000,167937.000000
1302.678575,0.005061,172782.000000,170780.000000
1306.128339,0.006173,174935.000000,172466.000000
1309.573940,0.008261,176725.000000,173395.000000
1313.015379,0.007706,178264.000000,175129.000000
1316.452656,0.008815,179762.000000,176150.000000
1319.885770,0.011592,181021.000000,176253.000000
1323.314721,0.011156,181821.000000,177210.000000
1326.739510,0.013000,182395.000000,177016.000000
1331.299419,0.016533,183253.000000,176408.000000
1334.714496,0.017654,183638.000000,176323.000000
1338.125409,0.021154,183563.000000,174836.000000
1341.532160,0.022679,183409.000000,174077.000000
1344.934749,0.026549,183307.000000,172437.000000
1348.333175,0.029219,182891.000000,170991.000000
1351.727439,0.033421,182046.000000,168562.000000
1355.117540,0.038526,181026.000000,165659.000000
1358.503478,0.040584,179849.000000,163804.000000
1361.885254,0.042421,178683.000000,162055.000000
1365.262867,0.044682,177377.000000,160035.000000
1369.759877,0.048082,175414.000000,157030.000000
1373.127778,0.050275,174134.000000,155099.000000
1376.491516,0.050289,173137.000000,154206.000000
1379.851092,0.052286,172426.000000,152868.000000
1383.206505,0.053477,172084.000000,152147.000000
1386.557756,0.057691,172139.000000,150726.000000
1389.904844,0.061420,172194.000000,149485.000000
1393.247769,0.065575,172049.000000,147937.000000
1396.586533,0.072231,171827.000000,145499.000000
1399.921133,0.077041,171640.000000,143740.000000
1403.251571,0.083128,171481.000000,141608.000000
1407.685680,0.092471,171148.000000,138325.000000
1411.006406,0.103671,171079.000000,134749.000000
1414.322969,0.113724,170991.000000,131598.000000
1417.635369,0.122909,170881.000000,128761.000000
