Method:,Hadamard,,
Host Date-Time:,6/5/18 @ 16:23:39,,
Header Version:,1,,
System Temp hundredths:,2993,,
Detector Temp hundredths:,2782,,
Humidity hundredths:,4025,,
Lamp PD:,3756,,
Shift Vector Coefficients:,-12.3419,0.0873806,-0.000149817,,
Pixel to Wavelength Coefficients:,1814.65,-0.922138,-0.000231252,,
Serial Number:,5490081,,
Scan Config Name:,Hadamard,,
Scan Config Type:,1,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,7,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.397851,-0.015973,10757.000000,11160.000000
904.302718,-0.016692,12276.000000,12757.000000
908.203423,-0.015289,13647.000000,14136.000000
912.099965,-0.003577,15116.000000,15241.000000
917.288880,0.011416,17577.000000,17121.000000
921.175709,0.004700,19975.000000,19760.000000
925.058377,-0.000547,23010.000000,23039.000000
928.936881,0.004199,26499.000000,26244.000000
932.811223,0.010260,30111.000000,29408.000000
936.681403,0.008755,33573.000000,32903.000000
940.547420,0.006756,36734.000000,36167.000000
944.409274,0.011965,39705.000000,38626.000000
948.266966,0.010161,42507.000000,41524.000000
952.120496,0.015159,45389.000000,43832.000000
955.969862,0.009668,48328.000000,47264.000000
961.095876,0.014136,52396.000000,50718.000000
964.935531,0.017552,55619.000000,53416.000000
968.771023,0.018555,59031.000000,56562.000000
972.602352,0.015169,62462.000000,60318.000000
976.429518,0.016286,65997.000000,63568.000000
980.252523,0.018137,69483.000000,66641.000000
984.071364,0.020232,72960.000000,69639.000000
987.886043,0.018079,76447.000000,73330.000000
991.696560,0.019854,79577.000000,76021.000000
995.502914,0.018078,82435.000000,79074.000000
999.305106,0.019483,85322.000000,81579.000000
1004.368219,0.017587,88722.000000,85201.000000
1008.160698,0.018811,90848.000000,86997.000000
1011.949015,0.018457,92627.000000,88773.000000
1015.733168,0.017897,94052.000000,90255.000000
1019.513160,0.017541,95186.000000,91418.000000
1023.288989,0.018507,95929.000000,91927.000000
1027.060655,0.019705,96486.000000,92206.000000
1030.828159,0.019660,96746.000000,92464.000000
1034.591500,0.018208,96839.000000,92863.000000
1038.350679,0.018666,96770.000000,92699.000000
1042.105695,0.017994,96538.000000,92620.000000
1047.105908,0.018686,96072.000000,92026.000000
1050.851212,0.016851,95908.000000,92258.000000
1054.592353,0.014847,95540.000000,92329.000000
1058.329331,0.014843,95088.000000,91893.000000
1062.062147,0.014790,94860.000000,91684.000000
1065.790801,0.012500,94847.000000,92156.000000
1069.515292,0.009417,94826.000000,92792.000000
1073.235620,0.011174,94724.000000,92318.000000
1076.951786,0.009453,94702.000000,92663.000000
1080.663789,0.006639,94917.000000,93477.000000
1084.371630,0.007855,95179.000000,93473.000000
1089.308943,0.004563,95205.000000,94210.000000
1093.007071,0.007024,95494.000000,93962.000000
1096.701037,0.007306,95910.000000,94310.000000
1100.390840,0.007919,96131.000000,94394.000000
1104.076481,0.012894,96194.000000,93380.000000
1107.757959,0.015270,96326.000000,92998.000000
1111.435274,0.019491,96541.000000,92304.000000
1115.108427,0.025430,96617.000000,91122.000000
1118.777418,0.026682,96578.000000,90823.000000
1122.442246,0.030256,96588.000000,90088.000000
1126.102912,0.035584,96533.000000,88939.000000
1130.977324,0.045543,96419.000000,86820.000000
1134.628277,0.048489,96439.000000,86251.000000
1138.275067,0.047833,96451.000000,86392.000000
1141.917695,0.044661,96414.000000,86992.000000
1145.556160,0.037412,96416.000000,88458.000000
1149.190463,0.031439,96359.000000,89630.000000
1152.820603,0.025240,96422.000000,90978.000000
1156.446581,0.022535,96566.000000,91683.000000
1160.068396,0.021535,96699.000000,92021.000000
1163.686049,0.020220,96877.000000,92470.000000
1167.299539,0.019107,97163.000000,92981.000000
1172.111051,0.019053,97755.000000,93559.000000
1175.714828,0.021998,98357.000000,93499.000000
1179.314443,0.022118,99028.000000,94111.000000
1182.909896,0.022200,99933.000000,94953.000000
1186.501186,0.028143,100976.000000,94640.000000
1190.088313,0.031115,102215.000000,95148.000000
1193.671278,0.033470,103449.000000,95776.000000
1197.250081,0.036972,104757.000000,96208.000000
1200.824720,0.040695,106007.000000,96525.000000
1204.395198,0.042371,107503.000000,97510.000000
1207.961512,0.044942,109096.000000,98371.000000
1212.710124,0.047334,111348.000000,99850.000000
1216.266726,0.046811,113064.000000,101511.000000
1219.819166,0.044032,114939.000000,103857.000000
1223.367443,0.044575,116867.000000,105467.000000
1226.911558,0.045633,118707.000000,106867.000000
1230.451510,0.043471,120651.000000,109159.000000
1233.987299,0.044044,122831.000000,110985.000000
1237.518926,0.045616,124926.000000,112470.000000
1241.046391,0.043803,127058.000000,114868.000000
1244.569693,0.041745,129291.000000,117442.000000
1248.088832,0.040917,131595.000000,119763.000000
1252.774543,0.039575,134667.000000,122938.000000
1256.283970,0.040340,136660.000000,124538.000000
1259.789234,0.041713,138655.000000,125957.000000
1263.290336,0.038764,140472.000000,128477.000000
1266.787275,0.039665,142316.000000,129894.000000
1270.280052,0.039579,144126.000000,131572.000000
1273.768666,0.038160,146663.000000,134326.000000
1277.253118,0.036844,150166.000000,137952.000000
1280.733407,0.034512,154047.000000,142279.000000
1284.209534,0.034831,157716.000000,145561.000000
1287.681498,0.032181,161048.000000,149546.000000
1292.304308,0.031436,165341.000000,153796.000000
1295.766560,0.032356,168047.000000,155982.000000
1299.224649,0.031434,170402.000000,158504.000000
1302.678575,0.033237,172782.000000,160052.000000
1306.128339,0.034521,174935.000000,161568.000000
1309.573940,0.036741,176725.000000,162389.000000
1313.015379,0.038972,178264.000000,162964.000000
1316.452656,0.040029,179762.000000,163934.000000
1319.885770,0.041708,181021.000000,164445.000000
1323.314721,0.042239,181821.000000,164970.000000
1326.739510,0.041413,182395.000000,165806.000000
1331.299419,0.041660,183253.000000,166491.000000
1334.714496,0.042220,183638.000000,166626.000000
1338.125409,0.042585,183563.000000,166418.000000
1341.532160,0.044077,183409.000000,165708.000000
1344.934749,0.046475,183307.000000,164704.000000
1348.333175,0.048268,182891.000000,163653.000000
1351.727439,0.051624,182046.000000,161643.000000
1355.117540,0.054151,181026.000000,159805.000000
1358.503478,0.058262,179849.000000,157270.000000
1361.885254,0.060375,178683.000000,155492.000000
1365.262867,0.061918,177377.000000,153808.000000
1369.759877,0.065107,175414.000000,150993.000000
1373.127778,0.065085,174134.000000,149899.000000
1376.491516,0.067424,173137.000000,148240.000000
1379.851092,0.067746,172426.000000,147522.000000
1383.206505,0.068695,172084.000000,146908.000000
1386.557756,0.070923,172139.000000,146203.000000
1389.904844,0.075925,172194.000000,144575.000000
1393.247769,0.077993,172049.000000,143767.000000
1396.586533,0.083406,171827.000000,141803.000000
1399.921133,0.088053,171640.000000,140141.000000
1403.251571,0.093721,171481.000000,138196.000000
1407.685680,0.104049,171148.000000,134686.000000
1411.006406,0.112215,171079.000000,132124.000000
1414.322969,0.120207,170991.000000,129648.000000
1417.635369,0.128511,170881.000000,127111.000000
1420.943607,0.135090,170720.000000,125082.000000
1424.247682,0.141225,170685.000000,123302.000000
1427.547595,0.147225,170790.000000,121685.000000
1430.843345,0.153078,170905.000000,120137.000000
1434.134933,0.155254,170830.000000,119484.000000
1437.422358,0.158417,170915.000000,118676.000000
1440.705621,0.163279,170956.000000,117383.000000
1445.076830,0.167557,171004.000000,116265.000000
1448.350380,0.172828,170838.000000,114751.000000
1451.619767,0.175020,170625.000000,114031.000000
1454.884993,0.180887,170313.000000,112295.000000
1458.146055,0.184251,169927.000000,111176.000000
1461.402955,0.190679,169493.000000,109263.000000
1464.655693,0.195824,168956.000000,107634.000000
1467.904268,0.201239,168307.000000,105892.000000
1471.148680,0.206747,167693.000000,104176.000000
1474.388930,0.210687,167134.000000,102891.000000
1477.625017,0.217415,166498.000000,100924.000000
1481.933325,0.221102,165605.000000,99534.000000
1485.159700,0.223131,164923.000000,98662.000000
1488.381912,0.226266,164188.000000,97516.000000
1491.599962,0.231743,163416.000000,95841.000000
1494.813849,0.232911,162526.000000,95063.000000
1498.023574,0.233332,161571.000000,94413.000000
1501.229136,0.233607,160574.000000,93771.000000
1504.430536,0.229571,159574.000000,94057.000000
1507.627773,0.227010,158592.000000,94031.000000
1510.820847,0.219793,157423.000000,94902.000000
1514.009759,0.216950,156226.000000,94799.000000
1518.255167,0.214720,154698.000000,94355.000000
1521.434366,0.214549,153531.000000,93680.000000
1524.609403,0.214889,152303.000000,92858.000000
1527.780278,0.215337,150930.000000,91926.000000
1530.946990,0.217562,149520.000000,90602.000000
1534.109539,0.218372,148083.000000,89564.000000
1537.267926,0.221400,146705.000000,88114.000000
1540.422150,0.224691,145249.000000,86581.000000
1543.572212,0.224854,143644.000000,85592.000000
1546.718111,0.228343,142018.000000,83946.000000
1549.859847,0.226910,140299.000000,83204.000000
1554.042355,0.226997,138148.000000,81912.000000
1557.174379,0.224763,136446.000000,81320.000000
1560.302240,0.224536,134592.000000,80257.000000
1563.425939,0.220712,132737.000000,79851.000000
1566.545476,0.219706,130997.000000,78987.000000
1569.660850,0.218995,129074.000000,77955.000000
1572.772061,0.218165,127180.000000,76958.000000
1575.879110,0.219293,125216.000000,75573.000000
1578.981997,0.217612,123151.000000,74615.000000
1582.080720,0.220586,121129.000000,72889.000000
1585.175282,0.218331,119055.000000,72014.000000
1589.294888,0.220300,116258.000000,70004.000000
1592.379737,0.218315,114040.000000,68983.000000
1595.460423,0.215355,111960.000000,68188.000000
1598.536947,0.217337,109782.000000,66557.000000
1601.609308,0.218024,107628.000000,65148.000000
1604.677507,0.213881,105500.000000,64472.000000
1607.741543,0.211072,103155.000000,63448.000000
1610.801417,0.210581,100841.000000,62095.000000
1613.857128,0.208027,98624.000000,61088.000000
1616.908676,0.205373,96425.000000,60092.000000
1619.956062,0.206104,94117.000000,58555.000000
1624.012768,0.206352,91062.000000,56622.000000
1627.050442,0.205136,88838.000000,55394.000000
1630.083953,0.208953,86621.000000,53539.000000
1633.113301,0.208765,84376.000000,52174.000000
1636.138487,0.217601,82037.000000,49706.000000
1639.159510,0.219365,79789.000000,48148.000000
1642.176371,0.221212,77641.000000,46653.000000
1645.189069,0.222893,75244.000000,45038.000000
1648.197605,0.218660,72653.000000,43913.000000
1651.201978,0.220288,69885.000000,42082.000000
1654.202188,0.213929,66871.000000,40861.000000
1658.195994,0.233953,62323.000000,36366.000000
1661.186492,0.237740,58438.000000,33803.000000
1664.172828,0.254323,54103.000000,30123.000000
1667.155001,0.258940,49112.000000,27055.000000
1670.133011,0.261592,43793.000000,23978.000000
1673.106859,0.253765,38261.000000,21330.000000
1676.076545,0.235861,32903.000000,19115.000000
1679.042067,0.221379,28053.000000,16850.000000
1682.003428,0.221465,23774.000000,14277.000000
1684.960626,0.225700,20126.000000,11969.000000
1687.913661,0.221332,17073.000000,10256.000000
1691.844566,0.214956,13814.000000,8421.000000
1694.787889,0.218409,11821.000000,7149.000000
1697.727049,0.199126,10202.000000,6450.000000
1700.662047,0.210712,8803.000000,5419.000000
