Method:,Hadamard,,
Host Date-Time:,6/5/18 @ 17:28:32,,
Header Version:,1,,
System Temp hundredths:,3129,,
Detector Temp hundredths:,3002,,
Humidity hundredths:,3779,,
Lamp PD:,3754,,
Shift Vector Coefficients:,-12.3419,0.0873806,-0.000149817,,
Pixel to Wavelength Coefficients:,1814.65,-0.922138,-0.000231252,,
Serial Number:,5490081,,
Scan Config Name:,Hadamard,,
Scan Config Type:,1,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,7,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
1358.503478,-0.000709,179849.000000,180143.000000
1361.885254,-0.000007,178683.000000,178686.000000
1365.262867,-0.000301,177377.000000,177500.000000
1369.759877,0.002124,175414.000000,174558.000000
1373.127778,0.003079,174134.000000,172904.000000
1376.491516,0.006604,173137.000000,170524.000000
1379.851092,0.010237,172426.000000,168409.000000
1383.206505,0.017194,172084.000000,165404.000000
1386.557756,0.023372,172139.000000,163120.000000
1389.904844,0.027870,172194.000000,161491.000000
1393.247769,0.026631,172049.000000,161816.000000
1396.586533,0.025842,171827.000000,161901.000000
1399.921133,0.025973,171640.000000,161676.000000
1403.251571,0.029120,171481.000000,160360.000000
1407.685680,0.036555,171148.000000,157332.000000
1411.006406,0.043650,171079.000000,154720.000000
1414.322969,0.048881,170991.000000,152789.000000
1417.635369,0.055056,170881.000000,150535.000000
1420.943607,0.060906,170720.000000,148381.000000
1424.247682,0.065262,170685.000000,146870.000000
1427.547595,0.070110,170790.000000,145329.000000
1430.843345,0.074948,170905.000000,143816.000000
1434.134933,0.076906,170830.000000,143106.000000
1437.422358,0.079203,170915.000000,142422.000000
1440.705621,0.081135,170956.000000,141824.000000
1445.076830,0.083790,171004.000000,140999.000000
1448.350380,0.086816,170838.000000,139884.000000
1451.619767,0.087873,170625.000000,139370.000000
1454.884993,0.091891,170313.000000,137834.000000
1458.146055,0.091672,169927.000000,137591.000000
1461.402955,0.091677,169493.000000,137238.000000
1464.655693,0.093667,168956.000000,136178.000000
1467.904268,0.093446,168307.000000,135724.000000
1471.148680,0.094007,167693.000000,135054.000000
1474.388930,0.092702,167134.000000,135009.000000
1477.625017,0.094693,166498.000000,133880.000000
1481.933325,0.094478,165605.000000,133228.000000
1485.159700,0.093697,164923.000000,132918.000000
1488.381912,0.093217,164188.000000,132472.000000
1491.599962,0.093775,163416.000000,131680.000000
1494.813849,0.094096,162526.000000,130866.000000
1498.023574,0.091879,161571.000000,130763.000000
1501.229136,0.091648,160574.000000,130025.000000
1504.430536,0.089139,159574.000000,129964.000000
1507.627773,0.089564,158592.000000,129038.000000
1510.820847,0.088023,157423.000000,128542.000000
1514.009759,0.087331,156226.000000,127768.000000
1518.255167,0.086478,154698.000000,126767.000000
1521.434366,0.085381,153531.000000,126129.000000
1524.609403,0.085208,152303.000000,125170.000000
1527.780278,0.083536,150930.000000,124520.000000
1530.946990,0.084953,149520.000000,122955.000000
1534.109539,0.083889,148083.000000,122072.000000
1537.267926,0.084098,146705.000000,120878.000000
1540.422150,0.084128,145249.000000,119670.000000
1543.572212,0.081905,143644.000000,118955.000000
1546.718111,0.083605,142018.000000,117149.000000
1549.859847,0.083571,140299.000000,115740.000000
1554.042355,0.086264,138148.000000,113261.000000
1557.174379,0.085057,136446.000000,112177.000000
1560.302240,0.084817,134592.000000,110714.000000
1563.425939,0.084483,132737.000000,109272.000000
1566.545476,0.084115,130997.000000,107931.000000
1569.660850,0.084935,129074.000000,106146.000000
1572.772061,0.085935,127180.000000,104348.000000
1575.879110,0.086267,125216.000000,102658.000000
1578.981997,0.085056,123151.000000,101247.000000
1582.080720,0.089451,121129.000000,98582.000000
1585.175282,0.086627,119055.000000,97526.000000
1589.294888,0.086316,116258.000000,95303.000000
1592.379737,0.088150,114040.000000,93091.000000
1595.460423,0.084733,111960.000000,92115.000000
1598.536947,0.083345,109782.000000,90612.000000
1601.609308,0.085257,107628.000000,88444.000000
1604.677507,0.082611,105500.000000,87225.000000
1607.741543,0.081478,103155.000000,85509.000000
1610.801417,0.078691,100841.000000,84129.000000
1613.857128,0.076341,98624.000000,82726.000000
1616.908676,0.076579,96425.000000,80837.000000
1619.956062,0.075398,94117.000000,79117.000000
1624.012768,0.073196,91062.000000,76938.000000
1627.050442,0.071510,88838.000000,75351.000000
1630.083953,0.073682,86621.000000,73104.000000
1633.113301,0.068157,84376.000000,72121.000000
1636.138487,0.068738,82037.000000,70028.000000
1639.159510,0.067809,79789.000000,68255.000000
1642.176371,0.066545,77641.000000,66611.000000
1645.189069,0.063672,75244.000000,64983.000000
1648.197605,0.057414,72653.000000,63656.000000
1651.201978,0.058378,69885.000000,61095.000000
1654.202188,0.052571,66871.000000,59247.000000
1658.195994,0.055226,62323.000000,54881.000000
1661.186492,0.046164,58438.000000,52545.000000
1664.172828,0.041221,54103.000000,49204.000000
1667.155001,0.033998,49112.000000,45414.000000
1670.133011,0.030276,43793.000000,40844.000000
1673.106859,0.027323,38261.000000,35928.000000
1676.076545,0.016313,32903.000000,31690.000000
1679.042067,0.009263,28053.000000,27461.000000
1682.003428,0.011345,23774.000000,23161.000000
1684.960626,0.016471,20126.000000,19377.000000
1687.913661,0.014116,17073.000000,16527.000000
1691.844566,0.020536,13814.000000,13176.000000
1694.787889,0.029685,11821.000000,11040.000000
1697.727049,0.014588,10202.000000,9865.000000
1700.662047,0.016850,8803.000000,8468.000000
