Method:,Hadamard,,
Host Date-Time:,6/5/18 @ 17:2:42,,
Header Version:,1,,
System Temp hundredths:,3137,,
Detector Temp hundredths:,3049,,
Humidity hundredths:,3916,,
Lamp PD:,3753,,
Shift Vector Coefficients:,-12.3419,0.0873806,-0.000149817,,
Pixel to Wavelength Coefficients:,1814.65,-0.922138,-0.000231252,,
Serial Number:,5490081,,
Scan Config Name:,Hadamard,,
Scan Config Type:,1,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,7,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
1365.262867,0.079320,177377.000000,147767.000000
1369.759877,0.082083,175414.000000,145205.000000
1373.127778,0.082784,174134.000000,143913.000000
1376.491516,0.085661,173137.000000,142144.000000
1379.851092,0.087535,172426.000000,140951.000000
1383.206505,0.087002,172084.000000,140844.000000
1386.557756,0.089401,172139.000000,140113.000000
1389.904844,0.092248,172194.000000,139242.000000
1393.247769,0.096299,172049.000000,137833.000000
1396.586533,0.101562,171827.000000,135997.000000
1399.921133,0.107442,171640.000000,134022.000000
1403.251571,0.112886,171481.000000,132230.000000
1407.685680,0.125941,171148.000000,128065.000000
1411.006406,0.138429,171079.000000,124385.000000
1414.322969,0.147397,170991.000000,121780.000000
1417.635369,0.159166,170881.000000,118448.000000
1420.943607,0.170534,170720.000000,115279.000000
1424.247682,0.182121,170685.000000,112221.000000
1427.547595,0.193306,170790.000000,109435.000000
1430.843345,0.205364,170905.000000,106510.000000
1434.134933,0.212912,170830.000000,104629.000000
1437.422358,0.221096,170915.000000,102727.000000
1440.705621,0.230753,170956.000000,100492.000000
1445.076830,0.240117,171004.000000,98376.000000
1448.350380,0.248098,170838.000000,96491.000000
1451.619767,0.252481,170625.000000,95403.000000
1454.884993,0.256630,170313.000000,94323.000000
1458.146055,0.258087,169927.000000,93794.000000
1461.402955,0.261379,169493.000000,92848.000000
1464.655693,0.266903,168956.000000,91384.000000
1467.904268,0.271218,168307.000000,90133.000000
1471.148680,0.277027,167693.000000,88611.000000
1474.388930,0.278868,167134.000000,87942.000000
1477.625017,0.287234,166498.000000,85936.000000
1481.933325,0.293565,165605.000000,84238.000000
1485.159700,0.293478,164923.000000,83908.000000
1488.381912,0.296672,164188.000000,82922.000000
1491.599962,0.300642,163416.000000,81781.000000
1494.813849,0.302711,162526.000000,80949.000000
1498.023574,0.302266,161571.000000,80556.000000
1501.229136,0.302395,160574.000000,80035.000000
1504.430536,0.303514,159574.000000,79332.000000
1507.627773,0.307291,158592.000000,78161.000000
1510.820847,0.308788,157423.000000,77318.000000
1514.009759,0.308556,156226.000000,76771.000000
1518.255167,0.309415,154698.000000,75870.000000
1521.434366,0.311488,153531.000000,74939.000000
1524.609403,0.310657,152303.000000,74482.000000
1527.780278,0.310613,150930.000000,73818.000000
1530.946990,0.313739,149520.000000,72604.000000
1534.109539,0.313752,148083.000000,71904.000000
1537.267926,0.313416,146705.000000,71290.000000
1540.422150,0.313118,145249.000000,70631.000000
1543.572212,0.307481,143644.000000,70763.000000
1546.718111,0.309391,142018.000000,69655.000000
1549.859847,0.308476,140299.000000,68957.000000
1554.042355,0.305320,138148.000000,68395.000000
1557.174379,0.303302,136446.000000,67867.000000
1560.302240,0.300598,134592.000000,67363.000000
1563.425939,0.300876,132737.000000,66392.000000
1566.545476,0.300974,130997.000000,65507.000000
1569.660850,0.302871,129074.000000,64264.000000
1572.772061,0.303111,127180.000000,63286.000000
1575.879110,0.303800,125216.000000,62210.000000
1578.981997,0.300900,123151.000000,61594.000000
1582.080720,0.308272,121129.000000,59563.000000
1585.175282,0.306407,119055.000000,58795.000000
1589.294888,0.304240,116258.000000,57701.000000
1592.379737,0.305040,114040.000000,56496.000000
1595.460423,0.298285,111960.000000,56335.000000
1598.536947,0.295480,109782.000000,55597.000000
1601.609308,0.298535,107628.000000,54124.000000
1604.677507,0.294193,105500.000000,53587.000000
1607.741543,0.291449,103155.000000,52728.000000
1610.801417,0.286508,100841.000000,52135.000000
1613.857128,0.282918,98624.000000,51412.000000
1616.908676,0.283590,96425.000000,50188.000000
1619.956062,0.274134,94117.000000,50065.000000
1624.012768,0.270464,91062.000000,48851.000000
1627.050442,0.268118,88838.000000,47916.000000
1630.083953,0.266673,86621.000000,46876.000000
1633.113301,0.258393,84376.000000,46540.000000
1636.138487,0.253999,82037.000000,45710.000000
1639.159510,0.252793,79789.000000,44581.000000
1642.176371,0.249441,77641.000000,43717.000000
1645.189069,0.245201,75244.000000,42783.000000
1648.197605,0.240545,72653.000000,41755.000000
1651.201978,0.241489,69885.000000,40077.000000
1654.202188,0.234106,66871.000000,39006.000000
1658.195994,0.232474,62323.000000,36490.000000
1661.186492,0.217165,58438.000000,35443.000000
1664.172828,0.213735,54103.000000,33074.000000
1667.155001,0.206674,49112.000000,30515.000000
1670.133011,0.202183,43793.000000,27493.000000
1673.106859,0.203378,38261.000000,23954.000000
1676.076545,0.178321,32903.000000,21823.000000
1679.042067,0.174399,28053.000000,18775.000000
1682.003428,0.165249,23774.000000,16250.000000
1684.960626,0.181640,20126.000000,13247.000000
1687.913661,0.183092,17073.000000,11200.000000
1691.844566,0.195344,13814.000000,8810.000000
1694.787889,0.207906,11821.000000,7324.000000
1697.727049,0.181510,10202.000000,6717.000000
1700.662047,0.176585,8803.000000,5862.000000
